id,stc,estc,title,author,publisher,pubplace,keywords,date
A79599,C4050A,R176255,"Articles of enquiry concerning certain matters ecclesiastical, exhibited to the church-wardens and side-men of every parish within the arch-deaconry of Huntington; for their better direction in their presentments in the visitation of John Hammond, Arch-Deacon of Huntington.","Church of England. Archdeaconry of Huntington.; Church of England. Archdeaconry of Huntington.; Hammond, John.",Printed by James Cotterel,London,"Church of England --  Pastoral letters and charges. -- Visitations, Ecclesiastical --  England.",1674
A78548,C191,R212083,"To the supream authority, the Parliament of the Common-wealth of England. The humble petition of William Caddy of Taunton, and Nicholas Ward of Chard, in the county of Somerset.","Caddy, William.; Caddy, William.; Ward, Nicholas, of Chard.",s n,London,"Reparation --  England --  Early works to 1800. -- Great Britain --  History --  Commonwealth and Protectorate, 1649-1660 --  Early works to 1800.",1654
A72055,10690.5,S5245,"For face, for race, for grace ... [by] Hen: Farley; Simon Passæus sculpsit Lond.","Farley, Henry.; Farley, Henry.; Pass, Simon van de, 1595?-1647.",Are to be sould in Popes head Ally by Ioh Sudbury and Georg Humble,London,"Anne, --  Queen, consort of James I, King of England, 1574-1619 --  Poetry. -- Anne, --  Queen, consort of James I, King of England, 1574-1619 --  Portraits. -- Great Britain --  History --  James I, 1603-1625. -- Broadsides --  London (England) --  17th century.",1617
A79958,C4678,R201311,The Kings disguise.,"Cleveland, John, 1613-1658.; Cleveland, John, 1613-1658.",s n,London,"Charles --  I, --  King of England, 1600-1649 --  Poetry --  Early works to 1800.",1646
A71019,S3300,R14302,A letter to Anonymus in answer to his Three letters to Dr. Sherlock about church-communion,"Sherlock, William, 1641?-1707.; Sherlock, William, 1641?-1707.",Printed for Fincham Gardiner,London,"Atwood, William, d. 1705? --  Three letters to Dr. Sherlock concerning church-communion. -- Lord's Supper --  Early works to 1800. -- Lord's Supper --  Church of England --  Early works to 1800.",1683
A78989,C2582,R225745,By the King. A proclamation for a generall fast thorowout [sic] this realme of England,England and Wales. Sovereign (1625-1649 : Charles I); England and Wales. Sovereign (1625-1649 : Charles I),by Robert Barker printer to the Kings most excellent Majestie and by the assignes of John Bill,Imprinted at London,Fasting --  Law and legislation --  Early works to 1800. -- Fasts and feasts --  Law and legislation --  England --  Early works to 1800.,1642
A75663,A3854,R19737,"Articles of impeachment against Sir John Gurney Knight. Lord Maior of London, who was committted to the tower by the High Court of Parliament, on Munday the 11. of Iuly, 1642. VVherein is declared the severall misdemeanors which hath been committed by him since his comming into office. Whereunto is annexed several matters of note concerning the Earle of Stamford, Sir Arthur Haslerigge, and the Lord Brookes. Members of the honourable assembly of Parliament, likewise the humble petition of the county of Leicester, presented to the said Houses, touching Mr. Hastings, sonne to the Earle of Huntington. Likewise His Majesties resolution concerning the Earle of Warwicke. Oordered [sic] that this be printed and published. Hen. Elsinge, Clar. Parl. D. C.","Gurney, Richard, Sir, 1577-1647.; Gurney, Richard, Sir, 1577-1647.; England and Wales. Parliament.",Iuly 12 London Printed for J H and T Ryder,London,"Brooke, Robert Greville, --  Baron, 1607-1643. -- Gurney, Richard, --  Sir, 1577-1647. -- Hesilrige, Arthur, --  Sir, d. 1661. -- Loughborough, Henry Hastings, --  Baron, 1610-1667. -- Stamford, Henry Grey, --  Earl of, 1599?-1673. -- Warwick, Robert Rich, --  Earl of, 1587-1658. -- Impeachments --  England --  Early works to 1800. -- Great Britain --  History --  Civil War, 1642-1649 --  Early works to 1800.",1642
A79925,C4608B,R171383,A letter to the king.,"Clayton, Anne.; Clayton, Anne.",s n,London,Holy Spirit. -- Broadsides --  England --  17th century.,1660
A74229,None,R212519,"Robert Earle of Essex, his Excellencie, Generall of ye Army imployed for the defence of the Protestants religion, the safety of his Ma[ies]ties person, and of the Parliament; the preseruation of the lawes, liberties, and peace of the kingdome, and protection of his Ma[ies]ties subiects from violence and oppression","Glover, George, b. ca. 1618, engraver.",s n,London,"Essex, Robert Devereux, --  Earl of, 1591-1646 --  Early works to 1800.",1642
A78985,C2575,R210980,"By the King. A proclamation declaring His Majesties expresse command, that no Popish recusant, nor any other, who shall refuse to take the two Oathes of Allegiance and Supremacie, shall serve him in his army and that the souldiery commit no rapines upon the people, but be fitly provided of necessaries for their money.","England and Wales. Sovereign (1625-1649 : Charles I); England and Wales. Sovereign (1625-1649 : Charles I); Charles I, King of England, 1600-1649.",by Robert Barker printed to the Kings most excellent Majestie and by the assignes of John Bill,Imprinted by London,"Catholics --  Great Britain --  Legal status, laws, etc. --  Early works to 1800. -- Great Britain --  History --  Civil War, 1642-1649 --  Early works to 1800.",1642
A77314,B4359B,R170773,"A seasonable warning, and wholesome advice for merchants, owners and masters of ships, and that are occupied in the great waters, where the Lord, the Mighty Jehovah maketh his path.","Brend, William, d. 1676.; Brend, William, d. 1676.",s n,London,Quakers --  Persecutions --  England --  Early works to 1800. -- Exile (Punishment) --  England --  Early works to 1800. -- Broadsides --  England --  17th century.,1664
A78276,C1179C,R231284,"The case of their Majesties subjects in the principality of Wales, in respect of the court held before the president and council in the marches of VVales with their grievances, and reasons for taking away the said court.",Anonymous,s n,London,"England and Wales. --  Public General Acts. 1542. 34 & 35 Hen.VIII.c.26 --  Early works to 1800. -- Courts --  Law and legislation --  Early works to 1800. -- Wales --  History --  1536-1700 --  Early works to 1800. -- Great Britain --  History --  William and Mary, 1689-1702 --  Early works to 1800. -- Broadsides --  England",1689
A70980,S1768,R33759,"A proclamation discharging the importing of foreign linnen and woollen cloth, gold and silver thread, &c.","England and Wales. Sovereign (1660-1685 : Charles II); England and Wales. Sovereign (1660-1685 : Charles II); Charles II, King of England, 1630-1685.; Scotland. Privy Council.",Edinburgh printed by the heir of Andrew Anderson 1681 and reprinted at London for S J,London,Nontariff trade barriers --  Scotland. -- Scotland --  History --  1660-1688. -- Scotland --  Politics and government --  17th century.,1681
A77269,B4279,R230879,"The brave boys of Bristol. Bristol boys come side with me, for I do here declare, such bonny lads you seldom see, none with them may compare",Anonymous,Printed for J Deacon at the Angel in Guiltspur street,London,"Bristol (England) --  History --  17th century --  Early works to 1800. -- Great Britain --  History --  Charles II, 1660-1685 --  Early works to 1800. -- Broadsides --  England",1682
A75807,A4243,R206658,"The Christian moderator: or, Persecution for religion condemned, by the light of nature. Law of God. Evidence of our own principles.","Birchley, William, 1613-1669.; Birchley, William, 1613-1669.",Printed for H J,London,Religious tolerance --  England --  Early works to 1800.,1651
A72803,16761.3,S124570,"A merry progresse to London to see fashions by a young country gallant, that had more money then witte. To the tune of, Riding to Rumford.",Anonymous,for I Wright,Imprinted at London,"Ballads, English --  17th century.",1615
A76928,B3345A,R172802,"An advertisement to all learned gentlemen, June 21, 1690. There is newly published a book, intituled, Censura celebriorum authorum : sive, Tractatus in quo varia virorum doctorum de clarissimis cujusque seculi scriptoribus judicia traduntur ... Thomas-Pope Blount ...","Chiswell, Richard.",Printed for Richard Chiswell,London,"Blount, Thomas Pope, --  Sir, 1649-1697. --  Censura celebriorum authorum. -- Broadsides --  England --  17th century.",1690
A78315,C1373,R210507,"A catalogue of the earles, lords, knights, generalls, collonels, lieutenant collonels, majors, captains, and gentlemen of worth and quality slain on the Parliament and Kings side, since the beginning of our uncivil civil Warrs with the number of common soldiers slain on both sides: as also a list of those that have fled out of the kingdome.",Anonymous,Printed for John Hancock and are to be sold at his shop at the entrance of Popes head Alley in Cornhill,London,"Great Britain --  History --  Civil War, 1642-1649 --  Battle casualties --  Early works to 1800. -- Great Britain --  History --  Civil War, 1642-1649 --  Registers of dead.",1647
A76011,A861,R208113,"A letter of General George Monck's, dated at Leicester 23 Ian. and directed unto Mr. Rolle to be communicated unto the rest of the gentry of Devon: occasioned by a late letter from the gentry of Devon dated at Execter 14 Ian. and sent by Mr. Bampfield to the Speaker to be communicated unto the Parliament. Read in Parliament Ian. 26.","Albemarle, George Monck, Duke of, 1608-1670.; Albemarle, George Monck, Duke of, 1608-1670.",printed by Iohn Redmayn in Lovels Court in Pater noster row,London,"Great Britain --  Politics and government --  1649-1660 --  Early works to 1800. -- Great Britain --  History --  Commonwealth and Protectorate, 1649-1660 --  Early works to 1800.",1660
A70310,H422A,R40274,"The Travels of Don Francisco de Quevedo through terra australis incognita discovering the laws, customs, manners and fashions of the south Indians : a novel, originally in Spanish.","Quevedo, Francisco de, 1580-1645.; Hall, Joseph, 1574-1656.; Gentili, Alberico, 1552-1608.",Printed for William Grantham,London,No Keywords,1684
A79391,C3603,R212503,"Right trusty and well-beloved, we greet you well. VVhereas our royal father of blessed memory, did in the year 1632. constitute and establish a Society of Fishers, ...",England and Wales. Sovereign (1660-1685 : Charles II); England and Wales. Sovereign (1660-1685 : Charles II); England and Wales. Privy Council.; City of London (England). Lord Mayor.,Printed for Jane Bourne at the sounth entrance sic of the Royal Fxchange sic,London,Fish trade --  England --  London --  Early works to 1800. -- Public welfare --  England --  London --  Early works to 1800. -- Fisheries --  England --  Early works to 1800.,1660
A76044,A934,R200127,"All gentleman souldiers that will serve under the command of Colonell Edward Massey, Commander in chiefe of the Westerne Association, let them forthwith repaire to the signe of the George in Kings street Westminster, where they shall receive present entertainment.",Anonymous,s n,London,"England and Wales. --  Army --  Recruiting, enlistment, etc. --  Early works to 1800. -- Recruiting and enlistment --  Posters --  Early works to 1800.",1645
A78511,C1786,R212614,"A speech spoken by a worthy and learned gentleman, Master Thomas Chadlicot, Esquire: in the behalfe of the King and Parliament, at Bishops Cannings in Wiltshire; before one Master Blithe a minister of Gods Word, and Master Lewin a councellour at law. And now published for the publique good for the cure of the miserable distempers of this distracted kingdome. With the Parliaments resolution concerning the Kings most Excellent Majesty.","Chadlicot, Thomas.; Chadlicot, Thomas.; Charles I, King of England, 1600-1649.",printed for Tho Banks,London,"Speeches, addresses, etc., English --  Early works to 1800. -- Great Britain --  History --  Civil War, 1642-1649 --  Early works to 1800.",1642
A79026,C2676,R211298,"By the King. A proclamation of His Majesties grace, favour, and pardon, to the inhabitants of His county of Sussex.","England and Wales. Sovereign (1625-1649 : Charles I); England and Wales. Sovereign (1625-1649 : Charles I); Charles I, King of England, 1600-1649.",by L Lichfield,Oxford,"Pardons --  Great Britain --  Early works to 1800. -- Sussex (England) --  Early works to 1800. -- Great Britain --  History --  Civil War, 1642-1649 --  Early works to 1800.",1642
A75759,A4095,R211092,"At a meeting of the Committee of Arrears the eleventh day of December, 1648.","City of London (England). Court of Common Council. Committee for Arrears.; City of London (England). Court of Common Council. Committee for Arrears.; Lathum, Tho.",s n,London,"Taxation --  England --  London --  Early works to 1800. -- Great Britain --  History --  Civil War, 1642-1649 --  Finance --  Early works to 1800. -- London (England) --  Politics and government --  17th century --  Early works to 1800.",1648
A72643,16014,S125008,The primer in Englishe wyth the A.B.C. for children after the vse of Salisburye. Newlye imprinted,Catholic Church.; Catholic Church.,R Grafton and E Whitchurch,London,Primers (Prayer-books) --  Catholic Church --  Early works to 1800. -- Books of hours --  Early works to 1800.,1540
A74213,None,R210308,"To the honourable, the knights, citizens, and burgesses of the House of Common [sic] by Gods goodnesse assembled, and by his gratious good providence hitherto preserved in Parliament the humble petition of divers barronets, knights, esquires, gentlemen, ministers, freeholders, and others of the County of Darby, to the number of 7077.",Anonymous,s n,London,Church of England --  Bishops --  Early works to 1800. -- Anti-Catholicism --  Great Britain --  17th century --  Early works to 1800. -- Church and state --  Great Britain --  17th century --  Early works to 1800. -- Ireland --  History --  1625-1649 --  Early works to 1800.,1642
A70569,M1595,R9174,Daniels weekes an interpretation of part of the prophecy of Daniel / by Joseph Mede ...,"Mede, Joseph, 1586-1638.; Mede, Joseph, 1586-1638.",Printed by M F for John Clark,London,Bible. --  O.T. --  Daniel --  Prophecies.,1643
A74270,None,R208411,"Die Lunæ, 3. Ianuar. 1641. It is this day ordered upon the question, by the Commons House of Parliament; that if any persons whatsoever, shall come to the lodgings of any member of his House, and there doe offer to seale the trunkes, doores or papers of any members of this House, or to seize upon their persons; ...",England and Wales. Parliament. House of Commons.; England and Wales. Parliament. House of Commons.,Printed for Tho Bates in the old Bailie,London,"England and Wales. --  Parliament --  Early works to 1800. -- Detention of person --  England --  Early works to 1800. -- Great Britain --  History --  Charles I, 1625-1649 --  Early works to 1800.",1642
A79038,C2716,R225499,"By the King. A Proclamation warning all His Majesties good subjects no longer to be misled by the votes, orders, and pretended ordinances, of one, or both Houses by reason the Members doe not enjoy the freedome and liberty of Parliament. With His Majesties gracious offer of pardon to the Members of both Houses, and of protection to such of them as shall repair to him.","England and Wales. Sovereign (1625-1649 : Charles I); England and Wales. Sovereign (1625-1649 : Charles I); Charles I, King of England, 1600-1649.",by Leonard Lichfield printer to the University,Printed at Oxford,"Great Britain --  History --  Civil War, 1642-1649 --  Early works to 1800. -- Great Britain --  Politics and government --  1642-1649 --  Early works to 1800.",1643
A79801,C4327,R211475,"The cities corporations poore their founders bless, their help implore.",Anonymous,s n,London,"Poor --  England --  Poetry --  Early works to 1800. -- Great Britain --  History --  Commonwealth and Protectorate, 1649-1660 --  Poetry --  Early works to 1800. -- London (England) --  History --  17th century --  Poetry --  Early works to 1800.",1652
A71040,S4011,R7584,"A more exact and perfect relation of the treachery, apprehension, conviction, condemnation, confession, and execution, of Francis Pitt, aged 65. Who was executed in Smithfield on Saturday, October the 12, 1644. For endeavouring to betray the garrison of Rushall-Hall in the county of Stafford, to the enemy. / Published by [bracket] Ithiel Smart and Edward Archer [bracket] two ministers. Who were acquainted with him in his life, and present with him at his death. By speciall command.","Smart, Ithiel, 1598 or 9-1661.; Smart, Ithiel, 1598 or 9-1661.; Archer, Edward.",Printed for John Field,London,"Pitt, Francis, 1578 or 9-1644. -- Great Britain --  History --  Civil War, 1642-1649.",1644
A70226,H1878A,R11270,"A word to the wavering, or, An answer to the enquiry into the present state of affairs whether we owe allegiance to the King in these circumstances? &c. : with a postscript of subjection to the higher powers / by G.B.","Hickes, George, 1642-1715.; Hickes, George, 1642-1715.; Burnet, Gilbert, 1643-1715.",s n,London,"Government, Resistance to --  Biblical teaching. -- Church and state --  Church of England. -- Great Britain --  History --  Revolution of 1688.",1689
A76390,B1872,R212115,A glance at the glories of sacred friendship. By E.B. Esq.,"Benlowes, Edward, 1603?-1676.; Benlowes, Edward, 1603?-1676.",Printed by R D for Humphrey Mosely at the Princes Arms in St Pauls Church yard,London,Friendship --  Poetry --  Early works to 1800.,1657
A77241,B4197,R210650,The braggadocia souldier: and the civill citizen.,Anonymous,Printed for J L,London,"Church and state --  Great Britain --  17th century --  Poetry --  Early works to 1800. -- Political ballads and songs --  England --  17th century. -- Great Britain --  History --  Civil War, 1642-1649 --  Humor --  Early works to 1800.",1647
A78403,C1571,R210947,"The cavaleers complaint. To the tune of, I tell thee Dick, &c.",Anonymous,Printed for Robert Crofts at the Crown in Chancery lane,London,"Ballads, English --  17th century. -- Great Britain --  History --  Charles II, 1660-1685 --  Poetry --  Early works to 1800.",1661
A79134,C2840,R211062,"Munday the 29th. January, 1648 A true relation of the Kings speech to the Lady Elizabeth, and the Duke of Gloucester, the day before his death.","Charles I, King of England, 1600-1649.; Charles I, King of England, 1600-1649.; Charles I, King of England, 1600-1649.; Elizabeth, Princess of England, 1635-1650.",s n,London,"Charles --  I, --  King of England, 1600-1649 --  Early works to 1800. -- Great Britain --  History --  Civil War, 1642-1649 --  Early works to 1800.",1649
A79383,C3594,R210248,"By the King. A proclamation, touching the speedy calling to accompt of all such persons whose accompts are excepted in the Act of Oblivion","England and Wales. Sovereign (1660-1685 : Charles II); England and Wales. Sovereign (1660-1685 : Charles II); Charles II, King of England, 1630-1685.",Printed by John Bill Printer to the King s most Excellent Majesty 1660 At the King s Printing House in Black Friers,London,"Finance, Public --  Great Britain --  Early works to 1800. -- Great Britain --  History --  Charles II, 1660-1685 --  Early works to 1800.",1661
A79970,C46,R230172,Remarks on the giving vomits in fevers. In a letter to a friend. By H: C: M.R. Car: II.,H. C.; H. C.,pri nted by James Watson for Thomas Carruthers in the Parliament Closs,Edinburgh,Fever --  England --  Early works to 1800.,1700
A71286,W364,R6426,"A sermon preached before the honourable House of Commons at their late solemne monethly fast Januarie 29th, 1644 wherein these foure necessary considerations are plainly proved and demonstrated out of the holy Scriptures, viz ... / by George Walker ...","Walker, George, 1581?-1651.; Walker, George, 1581?-1651.",Printed by T B for Nathaniel Webb,London,"Bible. --  O.T. --  Psalms LVIII, 9 --  Sermons. -- Fast-day sermons.",1645
A78098,B63A,R172630,On the coronation of King James II. and Queen Mary. April 23. 1685.,"F. B., Gent.; F. B., Gent.",Printed for B Took at the Ship in S Paul s Church yard,London,"James --  II, --  King of England, 1633-1701 --  Coronation. -- Mary, --  of Modena, Queen, consort of James II, King of England, 1658-1718 --  Coronation. -- Broadsides --  England --  17th century.",1685
A79149,C2876,R209728,"By the King. Whereas divers lewd and wicked persons have of late risen in rebellion in our kingdom of Ireland, ...","England and Wales. Sovereign (1625-1649 : Charles I); England and Wales. Sovereign (1625-1649 : Charles I); Charles I, King of England, 1600-1649.",by Robert Barker printer to the Kings most Excellent majestie and by the assignes of John Bill,Imprinted at London,Ireland --  History --  Rebellion of 1641 --  Early works to 1800.,1642
A73537,3432.3,S124644,"Be it knowne vnto all men, that I Nicholas Bowden chirurgion, cutter of the stone, and also occultest, curer of the ruptures without cutting, with the helpe of almightie God, can cure and helpe these sicknesses and infirmities following","Bowden, Nicholas, fl. 1605?; Bowden, Nicholas, fl. 1605?",J Roberts,London,"Medicine, Popular --  Early works to 1800.",1605
A71298,W728,R26467,"These are to give notice, that from the 25th of this instant June, the post will pass thrice a week betwixt England and Ireland, and in like manner betwixt Dublin and the several post-stages in the country","Warburton, George.; Warburton, George.",s n,Dublin,Postal service --  Ireland. -- Postal service --  England.,1683
A74891,None,None,William Stewart to the Church of Scotland. Sonnet.,"Stewart, William.; Stewart, William.",s n,S l,Church of Scotland --  Poetry --  Early works to 1800. -- Broadsides --  Great Britain --  17th century.,1643
A73554,3694.3,S125200,The shepheards delight To the tune of Frog Galiard.,"W. T.; W. T.; Deloney, Thomas, 1543?-1600, attributed name. aut; Breton, Nicholas, 1545?-1626? Brittons bowre of delights.",for I W right,Imprinted at London,"Ballads, English --  17th century.",1617
A75179,A208,R225087,"An account of Major General Kirks's safe arrival at London-Derry with allowance, June the 21st, 1689.",Anonymous,s n,Edinburgh,"Kirke, Percy, 1646?-1691 --  Early works to 1800. -- Great Britain --  History --  William and Mary, 1689-1702 --  Early works to 1800. -- Ireland --  History --  1660-1690 --  Early works to 1800. -- Broadsides --  Scotland",1689
A70234,P3737,R177704,"The proposals for promoting the woollen-manufactory, promoted Further making it appear, that the nation will thereby increase in wealth, at least 5000 l. per day, for every day in the year on which it is lawful to labour. And that the strength and safety of the king and kingdom, together with a most happy reformation will be accomplished therein. All which is most plainly demonstrated, by several well-wisheres thereunto, inhabitants and citizens of London. Licensed, April 29. 1679. Ro. L'Estrange.","Haines, Richard, 1633-1685.; Haines, Richard, 1633-1685.",printed for Langley Curtis on Ludgate Hill,London,Wool industry --  Law and legislation --  Great Britain --  Early works to 1800.,1679
A78086,B6373B,R212013,"By vertue of instructions received from the right Honourable the Councel of State, dated the 7th. of August, 1650. We of the Committee of the militia of London, whose names are subscribed, do give licence unto [blank] of the parish of [blank] to stay in the Common-wealth of England ...",City of London (England). Committee for the Militia.; City of London (England). Committee for the Militia.,s n,London,"Great Britain --  History --  Commonwealth and Protectorate, 1649-1660 --  Early works to 1800.",1650
A77502,B4716,R17352,"The healing of Israels breaches. VVherein is set forth Israels disease. Cure. Physitian. Danger. All paralleld with, and applyed to the present times. As they were delivered in six sermons at the weekly lecture in the church of Great Yarmouth. By John Brinsly minister of the Word, and pastor of Somerleiton an adjacent village. Published by order of a committee of the House of Commons.","Brinsley, John, 1600-1665.; Brinsley, John, 1600-1665.; England and Wales. Parliament.",Printed for John Bartlet at the signe of the golden Cup neere S Austins gate in S Pauls Church yard,London,"Bible. --  O.T --  Prophecies --  Early works to 1800. -- Great Britain --  History --  Civil War, 1642-1649 --  Early works to 1800.",1642
A77353,B4441A,R232892,"The Brides burial. The tune is, The ladies fall.",Anonymous,Printed for F Coles T Vere and J Wright,London,"Ballads, English --  17th century. -- Death --  Poetry. -- Broadsides --  England --  London --  17th century.",1663-1674
A71332,None,P1015,"The Parliamentary intelligencer [no.24 (4 June-11 June 1660)] comprising the sum of forraign intelligence with the affairs now in agitation in England, Scotland, and Ireland : for information of the people.","Muddiman, Henry, 1628 or 1629-1692, editor.; Dury, Giles, editor.; Macock, John, publisher.; Newcomb, Thomas, d. 1681 or 2, publisher.",Printed by John Macock,London,"Great Britain --  History --  Commonwealth and Protectorate, 1649-1660 --  Periodicals. -- Great Britain --  History --  Restoration, 1660-1688 --  Periodicals. -- Europe --  History --  1648-1715 --  Periodicals.",1660
A76355,B1783B,R230142,"The Belgick Boor. A new song, to the old tune of Chevy Chase",Anonymous,s n,London,"Ballads, English --  17th century. -- Broadsides --  England",1690
A72798,16740.5,S125099,"1602. 1603. A true report of all the burials and christnings within the Citie of London and the liberties thereof, from the 23. of December, 1602 to the 22. of December, 1603 VVhereunto is added the number of euery seuerall parish, from the 14. of Iuly, to the 22. of December, aswell within the Citie of London, and the liberties thereof, as in other parishes in the skirts of the citie and out of the freedome, adioyning to the Citie: according to the report made to the Kings most Excellent Maiestie, by the Company of Parish Clearkes of the same citie.",Worshipful Company of Parish Clerks.; Worshipful Company of Parish Clerks.,printed by William Stansby,London,Mortality --  England --  London --  Statistics --  Early works to 1800. -- London (England) --  History --  17th century --  Early works to 1800.,1625
A78968,C2543,R211702,"By the King. a Proclamation against the opression of the clergy by the intrusion of factious and schismaticall persons into their cures and inverting and detaining their tithes, and possessions by orders of one or both Houses of Parliament, contrary to all law and justice.","England and Wales. Sovereign (1625-1649 : Charles I); England and Wales. Sovereign (1625-1649 : Charles I); Charles I, King of England, 1600-1649.",Prinred sic by Leonard Lichfield printer to the Vniversity,Oxford i e London,"Great Britain --  History --  Civil War, 1642-1649 --  Early works to 1800. -- Great Britain --  Church history --  17th century --  Early works to 1800.",1643
A70678,N1286A,R678,"Some notes concerning the life of Edward Lord North, Baron of Kirtling, 1658 by Sir Dudley North Lord North.","North, Dudley North, Baron, 1602-1677.; North, Dudley North, Baron, 1602-1677.",s n,London,"North, Edward North, --  Baron, 1496?-1564.",1682
