id,stc,estc,title,author,publisher,pubplace,keywords,date
A05360,15512,S106720,"An excellent treatise of Christian righteousnes, written first in the French tongue by M.I. de l'Espine, and translated into English by I. Feilde for the comforte of afflicted consciences, verie necessarie and profitable to be reade of all Christians, as well for establishing them in the true doctrine of iustification, as also for enabling them to confute the false doctrine of all Papistes and heretickes","L'Espine, Jean de, ca. 1506-1597.; Fielde, John, d. 1588.",By Thomas Vautrollier dwelling in the Blackfriers,Imprinted at London,"Theology, Doctrinal --  Early works to 1800.",1577
A03730,13852,S116218,"The housholders new-yeeres gift containing a pleasant dialogue betwixt the husband and his wife, pleasant to be regarded. To the tune of, where is my true-love.",Anonymous,printed by E Purslowe for F Coules dwelling in the Old Bayly,London,"Ballads, English --  17th century.",1640
A04942,15086,S120308,"The Spanish tragedie containing the lamentable end of Don Horatio, and Bel-imperia: with the pittifull death of olde Hieronimo.","Kyd, Thomas, 1558-1594.",Printed by Edward Allde for Edward White,At London,No Keywords,1592
A08128,18492,S121815,"Of the endes and deathes of two prisoners, lately pressed to death in Newgate. 1569",Anonymous,By Iohn Awdely dwellyng in litle Britaine streete without Aldersgate,Imprinted at London,No Keywords,1569
A02456,12588,S119068,"A learned sermon handling the question of ceremonies, controuerted in our church: by Roger Hacket Doctor in Diuinitie","Hacket, Roger, 1559-1621.",Printed by Felix Kyngston for Cuthbert Burbie and are to be sold at his shop at the signe of the Swan in Pauls Churchyard,At London,"Church of England --  Customs and practices --  Early works to 1800. -- Sermons, English --  17th century.",1605
A00969,11075,S106283,"The two noble kinsmen presented at the Blackfriers by the Kings Maiesties servants, with great applause: written by the memorable worthies of their time; Mr. Iohn Fletcher, and Mr. William Shakspeare. Gent.","Fletcher, John, 1579-1625.; Shakespeare, William, 1564-1616. aut",By Tho Cotes for Iohn Waterson and are to be sold at the signe of the Crowne in Pauls Church yard,Printed at London,No Keywords,1634
A03002,13142,S106094,"Three precious teares of blood, flowing from the wounded harts of three great French ladies In memory, of the vertues, complaint of the losse, and execration of the murther, of that thrice-worthy monarch, Henry the Great. Now shed againe in English. To three of the most excellent among the excellentest ladies of this little world, and of the greatest.","Loiseau de Tourval, Jean.; Niccols, Richard, 1584-1616, attributed name.",Printed by W Stansby at Britaine Burse for Iohn Budge and are there to be sold at his shop,London,"Henry --  IV, --  King of France, 1553-1610 --  Poetry.",1611
A03753,13873,S118143,"A sermon, preached at the funerall of the right vvorshipfull Sir Robert Boteler Knight of Wood-hall: In the parish of Watton in Hert-ford-shire, the ninth of Ianuary, 1622.","Howell, Thomas, fl. 1623.",Printed by Nicholas Okes for Iohn Waterson and are to be sold at the signe of the Crowne in Pauls Church yard,London,"Boteler, Robert, --  Sir, d. 1623.",1623
A07678,18608,S100057,"A godlie mans guide to happinesse A manuell of necessary motiues, holy meditations, and godly prayers, to stirre vp the hearts of men vnapt to pray. To the great comfort of all, that with due and holy attention will practise this most godly and Christian dutie.  Written for his owne, and published for the comfort of them that long for trv[e] happinesse. by I.N.","Norden, John, 1548-1625?",Printed by A ugustine M athews for Iohn Marriot and are to bee sold at his Shop in Saint Dunstons Churchyard in Fleetstreet,London,Meditations --  Early works to 1800. -- Prayers --  Early works to 1800.,1624
A02364,12498,S122176,"The Frenche chirurgerye, or all the manualle operations of chirurgerye , vvith divers, & sundrye figures, and amongst the rest, certayne nuefovvnde instrumentes, verye necessarye to all the operationes of chirurgerye. Through Iaques Guillemeau, of Orleans ordinarye chirurgiane to the Kinge, and sworen in the citye of Paris. And novv truelye translated out of Dutch into Englishe by A.M.","Guillemeau, Jacques, 1550?-1613.; Guillemeau, Jacques, 1550?-1613.; A. M., fl. 1598.",By Isaac Canin,Imprinted at Dort,Surgery --  Early works to 1800.,1598
A02997,13138,S122430,"The order of ceremonies obserued in the annointing and coronation of the most Christian King of France & Nauarre, Henry the IIII. of that name, celebrated in our Lady Church, in the cittie of Chartres vppon Sonday the 27. of February 1594. Faithfully translated out of the French coppy printed at Roan, by commaundement of the said Lord. by E.A.","Aggas, Edward.",Imprinted by Iohn Windet and are to be sold by Iohn Flasket at the great north doore of Paules,London,"Henry --  IV, --  King of France, 1553-1610.",1594
A02897,13041,S106061,"An Æthiopian historie written in Greeke by Heliodorus: very vvittie and pleasaunt, Englished by Thomas Vnderdoune. With the argumente of euery booke, sette before the whole vvoorke","Heliodorus, of Emesa.; Underdown, Thomas.",By Henrie VVykes for Fraunces Coldocke dwellinge in Powles Churcheyarde at the signe of the greene Dragon,Imprinted at London,No Keywords,1569
A04483,14614,S107782,"A viewe of a seditious bul sent into Englande, from Pius Quintus Bishop of Rome, anno. 1569. Taken by the reuerende Father in God, Iohn Iewel, late Bishop of Salisburie. Wherevnto is added a short treatise of the holy Scriptures. Both which he deliuered in diuers sermons in his cathedral church of Salisburie, anno. 1570","Jewel, John, 1522-1571.; Garbrand, John, 1542-1589.",Printed by R Newberie H Bynneman,At London,Catholic Church. --  Pope (1566-1572 : Pius V). --  Regnans in excelsis --  Controversial literature.,1582
A01228,11341,S105650,"The third part of the Countesse of Pembrokes Yuychurch Entituled, Amintas dale. Wherein are the most conceited tales of the pagan gods in English hexameters together with their auncient descriptions and philosophicall explications. By Abraham Fraunce.","Fraunce, Abraham, fl. 1587-1633.",Printed by Thomas Orwyn for Thomas Woodcocke dwelling in Paules Church yeard at the signe of the blacke Beare,At Lundon,No Keywords,1592
A04165,14305A,S2143,"Sinnelesse sorrow for the dead a comfortable sermon, preached at the funerall of Mr. Iohn Moyle, of Buckwell, in the countie of Kent, Esquire, the sixt of Ianuarie, 1614 / by Thomas Iackson, Batchelor in Diuinitie, and preacher of Gods word, at Wye in Kent.","Jackson, Thomas, d. 1646.",Printed by T S for Roger Jackson and are to be solde at his shop in Fleetstreet neere to the Conduit,London,"Moyle, John, d. 1614? --  Sermons. -- Funeral sermons. -- Sermons, English --  17th century.",1614
A08136,185,S110261,"The morall fabillis of Esope the phrygian, compylit in eloquent, and ornate Scottis meter, be Maister Robert Henrisone, scholemaister of Dunfermeling","Aesop.; Henryson, Robert, 1430?-1506?",Be Robert Lekpreuik at the expensis of Henrie Charteris and ar to be sauld in his buith on the north syde of the gait abone sic the throne,Newlie Imprintit at Edinburgh,"Aesop --  Early works to 1800. -- Fables, Classical. -- Animals --  Poetry --  Early works to 1800.",1570
A06185,16679,S109578,"A looking glasse for London and England. Made by Thomas Lodge Gentleman, and Robert Greene. In Artibus Magister","Lodge, Thomas, 1558?-1625.; Lodge, Thomas, 1558?-1625.; Greene, Robert, 1558?-1592. aut",Printed by Thomas Creede and are to be sold by William Barley at his shop in Gratious streete,London,No Keywords,1594
A08667,18974,S120606,Ouidius Naso his Remedie of love. Translated and intituled to the youth of England,"Ovid, 43 B.C.-17 or 18 A.D.; F. L., fl. 1600.",Printed by T C reede for Iohn Browne and are to be sold at his shop in Fleetstreet at the signe of the Bible,London,"Love poetry, Latin --  Translations into English --  Early works to 1800.",1600
A02548,12674,S119011,"The honor of the married clergie, maintayned against the malicious challenges of C.E. Masse-priest: or. The apologie written some yeeres since for the marriage of persons ecclesiasticall made good against the cauils of C.E. pseudo-Catholik priest. In three books. By Ios. Hall, D. of Diuin. Deane of Worcest.","Hall, Joseph, 1574-1656.; Erasmus, Desiderius, d. 1536. An liceat sacerdotibus inire matrimonia.",Printed by W S tansby for H Fether stone,London,"Coffin, Edward, 1571-1626. --  Refutation of M. Joseph Hall his apologeticall discourse, for the marriage of ecclesiasticall persons. -- Celibacy --  Early works to 1800.",1620
A07605,17997,S112763,"The Mahumetane or Turkish historie containing three bookes: 1 Of the originall and beginning of the Turkes, and of the foure empires which are issued and proceded out of the superstitious sect of Mahumet. 2 Of their conquests and the succession of the house of Ottoman, vntill the present reigning of Mahumet the third. 3 Of the warres and seege of Malta, which Solyman the great made to the great maister and brothers of that order. Heerevnto haue I annexed a briefe discourse of the warres of Cypres, at what time Selimus the second, tooke from the Venetians the possession of that iland, and by reason thereof I haue adioyned a finall discourse conteining the causes of the greatnesse of the Turkish Empire. Translated from the French & Italian tongues, by R. Carr, of the middle Temple in London, Gentleman. Dedicated to the three worthy brothers Robert Carr, William Carr and Edward Carr, in the county of Lincolne, Esquires.","Carr, Ralph, of the Middle Temple.; Foglietta, Uberto, 1518-1581. De causis magnitudinis imperii Turcici. English.",Printed by Thomas Este dwelling in Aldersgate streete,At London,"Cyprian War, 1570-1571 --  Early works to 1800. -- Turkey --  History --  Early works to 1800.",1600
A08281,18614,S113322,"The mirror of honor wherein euerie professor of armes, from the generall, chieftaines and high commanders, to the priuate officer and inferiour souldier, may see the necessitie of the feare and seruice of God, and the vse of all diuine vertues, both in commanding and obeying, practising and proceeding in the most honorable affayres of warre. A treatise most necessarie ...","Norden, John, 1548-1625?",By the widowe Orwin for Thomas Man,Printed at London,Soldiers --  Conduct of life --  Early works to 1800. -- Christian life --  Early works to 1800.,1597
A07054,17468,S105605,"A true report of the taking of Marseilles by the fauourers of the league togither with the rescue therof by the kings faithful subiects, wherin may be seene the woonderfull prouidence of almighty God in the deliuerie of them that trust in him from the trecherous and bloudie deuises of their aduersaries. Lately translated out of French.","Aggas, Edward, attributed name.",Printed by Iohn Windet for Edward Aggas,At London,Marseilles --  History --  Early works to 1800.,1585
A07705,18091,S110034,A mery gest how a sergeau[n]t woldel erne [sic] to be a frere,"More, Thomas, Sir, Saint, 1478-1535.",By me Iulyan Notary dwelly n g in Powlys churche yarde at the weste dore at the sygne of saynt Marke,Enprynted at Londo n,No Keywords,1516
A02448,12582.3,S120167,"The enimie of securitie or A dailie exercise of godly meditations drawne out of the pure fountaines of the holie Scriptures, and published for the profite of al persons of any state or calling, in the German and Latine tonges, by the right reuerende Maister Iohn Auenar, publike professor of the Hebrue tonge, in the famous Vniuersitie of VViteberge; In Englishe by Thomas Rogers Maister of Artes and student in Diuinitie.","Habermann, Johann, 1516-1590.; Rogers, Thomas, d. 1616.",H Denham,London,Prayers --  Early works to 1800.,1579
A00977,11082.5,S5142,"The purple island, or, The isle of man together with Piscatorie eclogs and other poeticall miscellanies / by P.F.","Fletcher, Phineas, 1582-1650.",Printed by the Printers to the Universitie of Cambridge,Cambridge,No Keywords,1633
A00384,10500,S101685,The praise of folie. = Moriæ encomium a booke made in latine by that great clerke Erasmus Roterodame. Englisshed by sir Thomas Chaloner knight.,"Erasmus, Desiderius, d. 1536.; Chaloner, Thomas, Sir, 1521-1565.",In Fletestrete in the house of Thomas Berthelet,Imprinted at London,Folly --  Early works to 1800.,1549
A04018,14077C.105A,S103809,Will[e]mus permissione diuina Ca[n]tuarien[sis] Archiepiscopus toci[us] Anglie primas [et] apostolice sedis legatus [Et] Robertus permissio[n]e diuina Meneuen[sis] e[m]p[t]us in regno et hominijs Anglie s[an]ctissimi domini nostri Julij eiusde[m] nominis Pape secu[n]di ad hec co[m]missarij generales tibi.,Basilica di San Pietro in Vaticano.; Catholic Church. aut,R Pynson,London,Indulgences --  England --  Early works to 1800.,1508
A01404,11524,S121075,"The true exemplary, and remarkable history of the Earle of Tirone vvherein the manner of his first presumption, affrighting both England and Ireland with his owne and the King of Spaines forces, and the misery of his ensuing deiection, downefall, and vtter banishment is truely related: not from the report of others, or collection of authors, but by him who was an eye witnesse of his fearefull wretchednes, and finall extirpation. Written by T.G. Esquire.","Gainsford, Thomas, d. 1624?",Printed by G eorge P urslowe for Ralph Rownthwaite and are to bee sold at the signe of the Floure de Luce and Crowne in Paules Church Yard,London,"Tyrone, Hugh O'Neill, --  Earl of, 1540?-1616. -- Tyrone's Rebellion, 1597-1603 --  Early works to 1800.",1619
A00662,10797,S121952,"Monophylo, Drawne into English by Geffray Fenton. A philosophicall discourse, and diuision of loue","Pasquier, Etienne, 1529-1615.; Fenton, Geoffrey, Sir, 1539?-1608.",Printed by Henry Denham for William Seres,London,Love --  Early works to 1800.,1572
A00033,10029.5,S846,"Aduertisments partly for due order in the publique administration of common prayers and vsinge the holy sacramentes, and partly for the apparrell of all persons ecclesiasticall by vertue of the Queenes Maiesties letters commaunding the same, the xxv. day of January, in the seuenth yeare of the raigne of Oure Soueraigne Lady Elyzabeth, by the grace of God, of Englande, Fraunce and Irelande Queene, defender of the fayth, &c.",England and Wales. Sovereign (1558-1603 : Elizabeth I); Church of England. Province of Canterbury. Archbishop (1559-1575 : Parker),By Reginalde Wolfe,Imprinted at London,Church of England --  Customs and practices.,1569
A01504,11625,S105703,"The arte of vvarre Beeing the onely rare booke of myllitarie profession: drawne out of all our late and forraine seruices, by William Garrard Gentleman, who serued the King of Spayne in his warres fourteene yeeres, and died anno. Domini. 1587. Which may be called, the true steppes of warre, the perfect path of knowledge, and the playne plot of warlike exercised: as the reader heereof shall plainly see expressed. Corrected and finished by Captaine Hichcock. Anno. 1591.","Garrard, William, d. 1587.; Hitchcock, Robert, Captain. aut; Garrard, Thomas.",Printed by John Charlewood and William Howe for Roger VVarde dwelling at the signe of the Purse in the Olde balie,At London,Military art and science --  Early works to 1800.,1591
A01255,1137,S106417,Essayes Religious meditations. Places of perswasion and disswasion. Seene and allowed.,"Bacon, Francis, 1561-1626.",Printed by John Windet for Humfrey Hooper and are to be sold at the blacke Beare in Chauncery Lane,London,No Keywords,1597
A00762,10888,S114263,"A Godlie treatisse declaryng the benefites, fruites, and great commodities of prayer and also the true vse therof. Written in Latin, fourtie yeres past, by an Englyshe man, of great vertue [and] learnyng. And lately translated into Englyshe. 1560.","Fisher, John, Saint, 1469-1535.; Montagu, Anthony Browne, Viscount, ca. 1528-1592.",In Powles Churchyarde by Iohn Cawood one of the printers to the Queenes Maiestie,Imprinted at London,Prayer --  Early works to 1800.,1560
A01093,11205,S121334,"Atheomastix clearing foure truthes, against atheists and infidels: 1. That, there is a God. 2. That, there is but one God. 3. That, Iehouah, our God, is that one God. 4. That, the Holy Scripture is the Word of that God. All of them proued, by naturall reasons, and secular authorities; for the reducing of infidels: and, by Scriptures, and Fathers, for the confirming of Christians. By the R. Reuerend Father in God, Martin Fotherby, late Bishop of Salisbury. The contents followes, next after the preface.","Fotherby, Martin, 1549 or 50-1620.",Printed by Nicholas Okes dwelling in Foster Lane,London,God --  Proof --  Early works to 1800. -- Apologetics --  Early works to 1800.,1622
A01224,11338,S118719,"The Arcadian rhetorike: or The præcepts of rhetorike made plaine by examples Greeke, Latin, English, Italian, French, Spanish, out of Homers Ilias, and Odissea, Virgils Aeglogs, [...] and Aeneis, Sir Philip Sydnieis Arcadia, songs and sonets [...] By A. Fraunce.","Fraunce, Abraham, fl. 1587-1633.",Printed by Thomas Orwin,At London,Rhetoric --  Early works to 1800.,1588
A08803,19088,S113755,"The allegeance of the cleargie A sermon preached, at the meeting of the whole clergie of the dyocesse of Rochester, to take the Oath of allegeance to his most excellent Maiestie, at Greenewich, Nouem. 2 1610. By Samuel Page, Doctor in Diuinitie.","Page, Samuel, 1574-1630.",Printed by Nicholas Okes for Simon Waterson dwelling in Paules Church yard at the signe of the Crowne,London,"Sermons, English --  17th century.",1616
A01324,11448,S112728,"A reioynder to Bristows replie in defence of Allens scroll of articles and booke of purgatorie Also the cauils of Nicholas Sander D. in Diuinitie about the supper of our Lord, and the apologie of the Church of England, touching the doctrine thereof, confuted by William Fulke, Doctor in Diuinitie, and master of Pembroke Hall in Cambridge. Seene and allowed.","Fulke, William, 1538-1589.",Printed by H Middleton for George Bishop,At London,"Bristow, Richard, 1538-1581. --  Reply to Fulke. -- Sander, Nicholas, 1530?-1581. --  Supper of our Lord.",1581
A09221,19531,S110337,"The battell of Alcazar fought in Barbarie, betweene Sebastian king of Portugall, and Abdelmelec king of Marocco. With the death of Captaine Stukeley. As it was sundrie times plaid by the Lord high Admirall his seruants.","Peele, George, 1556-1596.",By Edward Allde for Richard Bankworth and are to be solde at his shoppe in Pouls Churchyard at the signe of the Sunne,Imprinted at London,No Keywords,1594
A06243,16729.3,S3286,"Orders heertofore conceiued and agreed to bee published by the Lord Mayor and Aldermen of the citie of London and the iustices of peace of the counties of Middlesex and Surrey, by direction from the lords of His Maiesties most honourable priuie councell, and now thought fit to be reuiued, and againe published.",City of London (England). Court of Common Council.; City of London (England). Court of Common Council.,By Isaac Jaggard,London,"Plague --  England --  London --  Prevention. -- London (England) --  History --  17th century. -- Great Britain --  History --  Charles I, 1625-1649.",1625
A07774,18153,S112901,"Philip Mornay, Lord of Plessis his teares For the death of his sonne. Vnto his wife Charlotte Baliste. Englished by Iohn Healey.","Mornay, Philippe de, seigneur du Plessis-Marly, 1549-1623.; Healey, John, d. 1610.",Printed by G Eld dwelling in Fleete lane at the signe of the Printers Presse,At London,Laments --  Early works to 1800.,1609
A06343,1681.5,S101198,"Phylaster, or, Loue lyes a bleeding acted at the Globe by His Maiesties seruants / written by [brace] Francis Baymont and Iohn Fletcher ...","Beaumont, Francis, 1584-1616.; Fletcher, John, 1579-1625.",For Thomas Walkley and are to be sold at his shop at the Eagle and Child in Brittaines Bursse,Printed at London,No Keywords,1620
A07674,18064,S110033,"The honorable, pleasant and rare conceited historie of Palmendos Sonne to the famous and fortunate Prince Palmerin d'Oliua, Emperour of Constantinople and the queene of Tharsus. Translated out of French by A.M. one of the messengers of her Maiesties chamber.","Munday, Anthony, 1553-1633.",Printed by I ohn C harlewood for Simon Watersonne are to be sold in Church yarde sic at the signe of the Crowne,At London,No Keywords,1589
A05694,1581,S115367,A christall glasse of christian reformation wherein the godly maye beholde the coloured abuses vsed in this our present tyme. Collected by Stephen Bateman Minister.,"Batman, Stephen, d. 1584.",By Iohn day dwelling ouer Aldersgate Cum gratia et priuilegio Regia Maiestatis per decennium,Imprinted at London,"Emblem books, English --  Early works to 1800.",1569
A03837,13952,S114098,Illustrissimi principis Henrici iusta Vbi et sponsorum epithalamium; et consolatio; & exhortatio ad principem Carolum ad fratris imitationem.,"Hume, David, 1560?-1630?; Hume, David, 1560?-1630?",Excudebat Gu Hall sumptibus Richardi Boyle Guilielmi Iones,Londini,"Henry Frederic, --  Prince of Wales --  1594-1612 --  Poetry --  Early works to 1800. -- Frederick, --  I, --  King of Bohemia --  1596-1632 --  Poetry --  Early works to 1800. -- Elizabeth, --  Queen, consort of Frederick I, King of Bohemia, 1596-1662 --  Poetry --  Early works to 1800.",1613
A04014,14077C.110,S1244,[Indulgences issued to raise money to fight the Turks or to ransom captives],Anonymous,W Caxton,Westminister,Indulgences. -- Turkey --  History --  1453-1683.,1480
A06089,16548.3,S3882,A thankesgiuing and prayer for the safe child-bearing of the Queenes Maiestie,Church of England.,Printed by Robert Barker and Iohn Bill Printers to the Kings most Excellent Maiestie,London,"Henrietta Maria, --  Queen, consort of Charles I, King of England, 1609-1669. -- Church of England --  Liturgy. -- Prayers, English. -- Great Britain --  History --  Charles I, 1625-1649. -- Broadsides --  London (England) --  17th century.",1629
A04850,14983,S106562,"A sermon of publicke thanks-giuing for the happie recouerie of his Maiestie from his late dangerous sicknesse preached at Pauls-Crosse the 11. of Aprill, 1619. By the B. of London. Published by commandement.","King, John, 1559?-1621.; King, John, 1559?-1621.",Printed by Eliot s Court Press for Thomas Adams,London,"James --  I, --  King of England, 1566-1625. -- Sermons, English --  Early works to 1800.",1619
A03622,13746,S104202,"A declaration of the ten holy co[m]maundementes of allmygthye God wroten Exo. 20. Deu. 5. Collectyd out of the scripture canonicall, by Joanne Hopper.","Hooper, John, d. 1555.",Printed by Augustin Fries,Zurich,Ten Commandments --  Early works to 1800.,1549
A02444,12577,S117905,"A nevv treatise of the pestilence, containing the causes, signes, preseruatiues and cure thereof The like not before this time pubished [sic]. And therefore necessarie for all manner of persons, in this time of contagion. S. H. Studious in phisicke.","Hobbes, Stephen.",Printed by Iohn Windet for Mathew Law and are to be sold at his shop at the signe of the Fox in Paules Church yarde,London,Plague --  Early works to 1800.,1603
A03173,13296,S117615,"Two hundred epigrammes, vpon two hundred prouerbes with a thyrde hundred newely added and made by Iohn Heywood.","Heywood, John, 1497?-1580?; Heywood, John, 1497?-1580?",In the house of T Berthelet,London,"Epigrams. -- Proverbs, English.",1555
A07609,18001,S112780,"A treatise of the holy sacrifice of the masse, and excellencies therof. Written in Spanish by the R. F. Ant. de Molina, a Carthusian monke, & translated into English by I.R. of the Society of Iesus. VVith order, hovv to be present at the said Holy Mystery, vvith deuotion & profit","Molina, Antonio de, d. 1619?; Floyd, John, 1572-1649, attributed name.; Wilson, John, ca. 1575-ca. 1645?",English College Press Permissu Superiorum,Saint Omer,Mass --  Celebration --  Early works to 1800.,1623
