id,stc,estc,title,author,publisher,pubplace,keywords,date
A39715,F1224,R40934,"Fifty five enigmatical characters all very exactly drawn to the life from several [brace] persons, humours, dispositions : pleasant and full of delight / by R.F. ...","Flecknoe, Richard, d. 1678?; Flecknoe, Richard, d. 1678?",Printed for William Crook,London,Character sketches.,1665
A38095,E2239,R216763,"Die Martis, 6⁰ Augusti, 1650. Resolved, &c., that the Parliament doth declare, that the several powers given by the several acts of Parliament to the respective commissioners for the militia's of the cities of London and Westminster, the militia's of Southwark and the hamlets of London, be and are in full force ...",England and Wales. Parliament.; England and Wales. Parliament.,Printed by Edward Husband and John Field,London,"London (England) --  Militia --  Early works to 1800. -- London (England) --  History --  17th century. -- Great Britain --  History --  Commonwealth and Protectorate, 1649-1660. -- Broadsides --  London (England) --  17th century.",1650
A30476,B5934,R9984,"Dr. Burnet's travels, or Letters containing an account of what seemed most remarkable in Switzerland, Italy, France, and Germany, &c written by Gilbert Burnet ...","Burnet, Gilbert, 1643-1715.; Burnet, Gilbert, 1643-1715.",Printed for Peter Savouret and W Fenner,Amsterdam,Europe --  Description and travel. -- Europe --  Description and travel --  Early works to 1800.,1687
A32949,C4045,R40823,"Articles of visitation and enquiry, concerning matters ecclesiastical, exhibited to the ministers, church-wardens, and side-men of every parish within the arch-deaconry of Gloucester, in the first visitation of the Arch-Deacon","Church of England. Diocese of Gloucester. Bishop (1660-1672 : Nicholson); Church of England. Diocese of Gloucester. Bishop (1660-1672 : Nicholson); Nicholson, William, 1591-1672.",Printed for William Leak,London,"Church of England --  Pastoral letters and charges. -- Visitations, Ecclesiastical --  England.",1663
A31041,B912,R28353,"The remains of Mr. Joseph Barrett, son of the Reverend Mr. John Barrett, minister of the Gospel at Nottingham being the second part / taken out of an exact diary written by his own hand.","Barret, Joseph, 1665-1699.; Barret, Joseph, 1665-1699.; Whitlock, John, 1625-1709.",Printed for Tho Parkhurst and are to be sold by him and John Richards,London,"Dissenters, Religious --  England.",1700
A35009,C6951,R10390,"The first part of Babel's-builders unmasking themselves as appears by the following judgment from Barbadoes (promoted by George Fox his party, and subscribed by eighty two of them) : with a letter of G.F.'s, G.W's, &c. in answer thereunto, and observations thereupon : also a false prophesie of that lying prophet, Sol. Eccles : whereas the following discourse was formerly printed and privately disposed ... amongst those called Quakers, but finding some of G.F.'s party have since publickly exposed it with slanderous and false charges on the author, this second impression with some small addition, is now made publick ... / Thomas Crisp.","Crisp, Thomas, 17th cent.; Crisp, Thomas, 17th cent.; Fox, George, 1624-1691.; Eccles, Solomon, 1618-1683.; Whitehead, George, 1636?-1723.",Printed and are to be sold by Enock Prosser,London,"Fox, George, 1624-1691 --  Theology. -- Society of Friends --  Barbados.",1682
A35758,D1147,R10762,"A description of Candia in its ancient and modern state with an account of the siege thereof, begun by the Ottoman Emperour, in the year 1666, continued in 1667 and 1668, and surrendred the latter end of 1669 / the most part collected from private letters, during the siege, sent by one in the service of the republique.",One in the service of the republique.; One in the service of the republique.,Printed by J C for William Crook,London,"Hērakleion (Greece) --  History --  Siege, 1667-1669. -- Crete (Greece) --  Description and travel. -- Crete (Greece) --  History.",1670
A34789,C663,R5924,"Life & death offered to the choice of the sons and daughters of Adam, or, A doctrinal essay towards the discovery of the broad way that leadeth to destruction, and also the narrow path that leadeth unto life being the substance of several sermons preach'd on Matth. 7, 13, 14 : in the entrance of which discourse you have something spoken occasionally touching judging of others, and also touching the giving of holy things to dogs, and casting pearls before swine.","Carter, R., 17th cent.; Carter, R., 17th cent.",s n,London,"Bible. --  N.T. --  Matthew VII, 13-14 --  Sermons. -- Sermons, English --  17th century.",1662
A39863,F1410,R38878,"A relation of the country of Jansenia wherein is treated of the singularities founded therein, the customes, manners, and religion of it's inhabitants : with a map of the countrey / composed in French by Lewis Fountaine, Esq ; and newly translated into English by P.B.","Zacharie de Lisieux, père, O.F.M. cap., 1582-1661.; Zacharie de Lisieux, père, O.F.M. cap., 1582-1661.; P. B.",Printed for the author are sold by A Banks and C Harper,London,Jansenists --  Anecdotes -- Utopias.,1668
A35109,C7157,R225620,By the protector a proclamation of the peace made between this common-wealth and the kingdome of France.,"England and Wales. Lord Protector (1653-1658 : O. Cromwell); England and Wales. Lord Protector (1653-1658 : O. Cromwell); Cromwell, Oliver, 1599-1658.",Printed by Henry Hills and John Field Printers to his Highness,London,"Great Britain --  Military relations --  France --  Early works to 1800. -- France --  Military relations --  Great Britain --  Early works to 1800. -- Great Britain --  History --  Commonwealth and Protectorate, 1649-1660. -- Broadsides --  England --  17th century.",1655
A36901,D2626,R10051,"The narrative and reasons which were delivered by the House of Commons, to the Lords at the last conference, touching the trials of the Lords in the Tower",England and Wales. Parliament. House of Commons.; England and Wales. Parliament. House of Commons.,s n,London,"Belasyse, John Belasyse, --  Baron, 1615-1689. -- Stafford, William Howard, --  Viscount, 1614-1680. -- Powis, William Herbert, --  Duke of, 1617-1696. -- Petre, William Petre, --  Baron, 1622-1684. -- Leeds, Thomas Osborne, --  Duke of, 1631-1712. -- Arundell of Wardour, Henry Arundell, --  Baron, 1606?-1694. -- Popish Plot, 1678.",1679
A34689,C6452,R5113,"A practicall commentary, or an exposition with observations, reasons, and vses upon the first Epistle generall of John by ... John Cotton ...","Cotton, John, 1584-1652.; Cotton, John, 1584-1652.; R. D. (Roger Drake), 1608-1669.; Scott, Chr. (Christopher), fl. 1655.",Printed by M S for Thomas Parkhurst,London,"Bible. --  N.T. --  Epistle of John, 1st --  Commentaries.",1658
A36145,D1679,R32789,"A Dispute betwixt two clergie-men upon the roade in which is discovered how unhumanly the one set upon the other in his journey, and at last rejected his company, refusing to dispute with him / published bya friend of the respondents.",Anonymous,Printed for A H,London,"Church of England --  Clergy --  Appointment, call, and election. -- Clergy --  England --  17th century. -- Presbyterianism.",1651
A37323,D522,R28588,"A declaration against the crosse petition wherein some secret letts of the intended reformation are discovered, the danger of division prevented, and the unitie of this iland in religion urged / by the Commissioners of the Generall Assembly.",Church of Scotland. General Assembly. Commission.; Church of Scotland. General Assembly. Commission.,Printed by Evan Tyler,Edinburgh,Scotland --  Church history --  17th century.,1643
A38341,E2868,R36459,"Whereas the House was this day informed that some person or persons have printed and published some things that have been agitated before the Lords in Parliament, without any order of the House, in a presumptuous manner, and contrary to all usage in former times it is ordered by the Lords in Parliament assembled, that no person or persons hereafter shall presume to print or publish any act, ordinance, order, vote ... belonging to this House, without order from the same ...",England and Wales. Parliament. House of Lords.; England and Wales. Parliament. House of Lords.,Printed by John Bill and Christopher Barker,London,"Great Britain --  History --  Charles II, 1660-1685. -- Great Britain --  Politics and government --  1660-1688.",1660
A37572,E108,R822,"An easie method for satisfaction concerning the late revolution & settlement with a particular respect to two treatises of Dr. Sherlock's, viz. The case of resistance, and The case of allegiance : in a letter to a friend.",Anonymous,Printed and are to be sold by Richard Baldwin,London,"Sherlock, William, 1641?-1707. --  Case of resistance of the supreme powers stated and resolved. -- Sherlock, William, 1641?-1707. --  Case of the allegiance due to soveraign powers. -- Government, Resistance to.",1691
A39776,F1288_PARTIAL,R26154,"To the honourable the knights, citizens and burgesses in Parliament assembled. The humble petition of Oliver Flemming, knight","Flemming, Oliver, Sir.; Flemming, Oliver, Sir.",s n,London,"Flemming, Oliver. -- England and Wales. --  Parliament. --  House of Lords. -- Great Britain --  History --  Puritan Revolution, 1642-1660.",1660
A37094,D2898,R24309,The Dutch drawn to life,Anonymous,Printed for Tho Johnson and H Marsh,London,Netherlands --  Description and travel --  Early works to 1800. -- Netherlands --  Politics and government --  Early works to 1800.,1664
A35074,C704A,R170908,"A sermon preached at Holy-Rood House, January 30. 1681/2. before Her Highness the Lady Anne. Tho. Cartwright ...","Cartwright, Thomas, 1634-1689.; Cartwright, Thomas, 1634-1689.",No publisher,No pubplace,"Bible. --  O.T. --  Acts VII, 60 --  Sermons. -- Sermons, English --  17th century.",1682
A34212,C572,R8830,"A missive to His Majesty of Great Britain, King James written divers yeers since by Doctor Carier ; conteining [sic] the motives of his conversion to Catholike religion ; vvith a notable fore-sight of the present distempers both in the church and state of His Majesties dominions, and his advice for the prevention thereof.","Carier, Benjamin, 1566-1614.; Carier, Benjamin, 1566-1614.; Strange, N., 17th cent.; James I, King of England, 1566-1625.",s n,Paris,Catholic converts --  England. -- Church and state --  England.,1649
A33986,C5355,R20679,Divine songs and meditacions composed by An Collins.,"Collins, An, 17th cent.; Collins, An, 17th cent.",Printed by R Bishop,London,Meditations.,1653
A32857,C3884A_PARTIAL,R20665,"The religion of Protestants a safe way to salvation, or, An answer to a book entituled, Mercy and truth, or, Charity maintain'd by Catholiques, which pretends to prove the contrary to which is added in this third impression The apostolical institution of episcopacy : as also IX sermons ... / by William Chillingworth ...","Chillingworth, William, 1602-1644.; Chillingworth, William, 1602-1644.; Chillingworth, William, 1602-1644. Apostolical institution of episcopacy.; Chillingworth, William, 1602-1644. Sermons. Selections.",Printed by E Cotes for J Clark and are to be sold by Thomas Thornicroft,London,"Knott, Edward, 1582-1656. --  Mercy and truth. -- Catholic Church --  Controversial literature. -- Protestantism --  Early works to 1800. -- Episcopacy --  Early works to 1800. -- Sermons, English --  17th century.",1664
A35174,C726,R213487,"A discourse concerning the East-India-trade. A discourse concerning the East-India-trade, shewing how it is unprofitable to the kindome of England. Being taken out of an essay on trade; written by Mr. John Cary, merchant in Bristol, in the year 1695. To which are added some observations of Sir Jos. Child and of the author of the Essay on ways and means relating to trade. And also, a copy of the French King's decree, concerning printed callicoes.","Cary, John, d. 1720?; Cary, John, d. 1720?; Cary, John, d. 1720? Essay on the state of England in relation to its trade.",prnted for E Baldwin in Warwick Lane,London,East India Company --  Early works to 1800. -- Trading companies --  England --  Early works to 1800. -- Customs administration --  England --  Early works to 1800. -- Foreign trade regulations --  England --  Early works to 1800.,1699
A35492,C7666,R214424,"A curious collection of paintings, and drawings, by the best masters. With several books of prints, Roman antiquities, statues, coines, battels, Ogilby's Bible with cuts, &c. Will be sold by auction on Friday the 14th of this instant June, 1689. at Tom's Coffee-House, in Pope's Head-Alley, over against the Royal-Exchange, Cornhill The sale beginning precisely at four of the clock in the afternoon. Catalogues of which are distributed by Mr. Gilliflower, in Westminster-Hall: Mr. Nott in the Pall-Mall: Mr. Bently in Russel street, Covent-Garden: Mr. Wilkinson in Fleet-street: Mr. Miller in St. Paul's Church-yard: and Mr. Crouch over against the Royal-Exchange, in Cornhill, booksellers. The conditions of sale as usual, and the time of paying [and] fetching away the lots so bought, to be within thr[ee days] after it at the said place.",Anonymous,s n,London,Art auctions --  England --  London --  Early works to 1800. -- Art --  England --  Catalogs --  Early works to 1800.,1689
A36138,D1670,R17682,"The Disloyal forty & forty one and the loyal eighty presented to publick view in a prospect & scheme, shewing the difference of the years forty and forty one from the year eighty : drawn up and published to answer the clamours of the malicious and to inform the ignorant.",Anonymous,Printed for T B,London,"Religion and politics --  Great Britain. -- Great Britain --  History --  Stuarts, 1603-1714. -- Great Britain --  Politics and government.",1680
A33424,C4661,R171390,The character of a London diurnall,"Cleveland, John, 1613-1658.; Cleveland, John, 1613-1658.",s n,London printed,English newspapers --  Anecdotes,1644
A32642,C3574,R33288,"By the King, a proclamation requiring the members of both houses of Parliament to give their attendance upon the twenty ninth of August instant","England and Wales. Sovereign (1660-1685 : Charles II); England and Wales. Sovereign (1660-1685 : Charles II); Charles II, King of England, 1630-1685.",Printed by John Bill Christopher Barker Thomas Newcomb and Henry Hills,London,"England and Wales. --  Parliament. -- Proclamations --  Great Britain. -- Great Britain --  History --  Charles II, 1660-1685.",1678
A36049,D1527,R38849,"A direction for the English traviller by which he shall be inabled to coast about all England and Wales and also to know how farre any market or noteable towne in any shire lyeth one from an other, and whether the same be east, west, north, or south from ye shire towne, and also the distance betweene London and any other shire or great towne, with the scituation thereof east,west, north, or south from London : by the help also of this worke, one may know (in what parish, village, or mansion house soever he be in), what shire he is to passe through ...",Anonymous,Are to be sold by Thomas Jenner,London,"Names, Geographical --  England. -- Names, Geographical --  Wales. -- Great Britain --  Description and travel --  Guidebooks.",1643
A33455,C4702,R27090,"A catechism containing the principles of Christian religion together with a preparation sermon before the receiving of the Holy Sacrament of the Lord's-Supper, as it was preach'd in Serjeants-Inn Chappel in Fleet-Street, London / by James Clifford.","Clifford, James, 1622-1698.; Clifford, James, 1622-1698.; Clifford, James, 1622-1698. A preparatory sermon for the worthy receiving of the Holy Sacrament of the Lord's Supper.",Printed for J Deacon and are to be sold by the booksellers of London and Westminster,London,"Catechisms, English. -- Sermons, English --  17th century.",1694
A32162,C2888,R11853,An additional proclamation concerning coffee-houses,"England and Wales. Sovereign (1660-1685 : Charles II); England and Wales. Sovereign (1660-1685 : Charles II); Charles II, King of England, 1630-1685.",Printed by the assigns of John Bill and Christopher Barker,London,Coffeehouses --  England --  Law and legislation. -- Broadsides,1676
A37098,D2905,R24928,"The Dutch rogue, or, Gusman of Amsterdam traced from the craddle to the gallows being the life, rise, and fall of D. de Lebechea, a decay'd merchant : containing many fraudulent practises, notorious villanies, and audacious enterprizes, with their various events.",S. P.,Printed by A M for Greg Hill,London,No Keywords,1683
A36149,D1684,R6709,The Dissenters address to His Majesty,Anonymous,Printed for J D,London,Broadsides --  England --  London --  17th century,1683
A37198,D353,R19362,"An explanation of the Roman Catholick's belief concerning the principal points controverted, charitably offered to all moderate persons.","Franciscus a Sancta Clara, 1598-1680.; Franciscus a Sancta Clara, 1598-1680.",s n,S l,Catholic Church --  Apologetic works.,1670
A34990,C6928,R40352,"A description of the Church of Scotland with a word of reproofe to the priests, and teachers, and officers therein, for their many corrupt doctrines and practices, also a warning and a gentle invitation to all people, that lives under their tyrannicall government, to come to the truth ... : herein is their church made manifest ... : with an exhortation to all people to come out from amongst them ... / written in love to the simple-hearted in that nation ... by one who desires that people might be brought to the truth ... who am known among men by the name Stephen Crisp.","Crisp, Stephen, 1628-1692.; Crisp, Stephen, 1628-1692.",Printed for M W,London,Church of Scotland --  Controversial literature. -- Society of Friends --  England --  Apologetic works. -- Great Britain --  Church history --  17th century.,1660
A32826,C385,R1375,"A sermon preached on the fast-day, November the xiiith, 1678 being appointed for fasting and prayer / by Benjamin Camfield ...","Camfield, Benjamin, 1638-1693.; Camfield, Benjamin, 1638-1693.",Printed by J Macock for Henry Brome,London,"Fast-day sermons. -- Sermons, English --  17th century.",1678
A34363,C5933,R18991,The conspiracy of Aeneas & Antenor against the state of Troy a poem.,Anonymous,Printed for John Spicer,London,"James --  II, --  King of England, 1633-1701. -- Shaftesbury, Anthony Ashley Cooper, --  Earl of, 1621-1683.",1682
A35105,C7132,R213229,An ordinance for settling of the estates of several excepted persons in Scotland in trustees to the uses herein expressed.,England and Wales. Lord Protector (1653-1658 : O. Cromwell); England and Wales. Lord Protector (1653-1658 : O. Cromwell); England and Wales. Council of State.,printed by William du Gard and Henry Hills printers to His Highness the Lord Protector,London,"Forfeiture --  Scotland --  Early works to 1800. -- Great Britain --  History --  Commonwealth and Protectorate, 1649-1660 --  Early works to 1800. -- Scotland --  History --  1649-1660 --  Early works to 1800. -- Broadsides --  England --  17th century.",1654
A34432,C604,R22951,"Carnal prudence display'd, or, The crafty contrivances of the Jesuits relating to the popish plot discovered by way of letter from Gaunt to Mr. Willmore in England.","Ignatius Franciscus, Philo-presbyter.",Printed for B Shirley,London,"Jesuits --  England. -- Popish Plot, 1678.",1682
A34785,C6622,R4524,"The Covenanters catechisme, or, A brief and familiar analysis and exposition of the Covenant first delivered in sundry sermons to a particular congregation : and now resolved into questions and answers for the more publike good / by the same avthor.",Anonymous,By John Raworth,Printed at London,Solemn League and Covenant (1643),1644
A36283,D1845A,R213517,"Don Quixot redivivus encountring a barns-door, or An exact narrative of the rare exploits of Captain Braines in a dangerous expedition against a certain barn in a town on the other side of the river Inne in the land of Little Ease, and Less Justice. Under the command of Tom Coxcomb signifier, an over-grown tapster, and principle-member of the disloyal Society of the Vitiosi, and of the corruption of the said town, and sometimes justler of the peace there.",Anonymous,Printed for the Company of Informers,London,Christian sects --  England --  Humor --  Early works to 1800.,1673
A39056,E3863,R22461,"The exercise of the foot with the evolutions, according to the words of command, as they are explained : as also the forming of battalions, with directions to be observed by all colonels, captains and other officers in Their Majesties armies.",England and Wales. Army.; England and Wales. Army.,Printed by Charles Bill and Thomas Newcomb,London,England and Wales. --  Army. --  Infantry --  Drill and tactics. -- England and Wales. --  Army --  Early works to 1800.,1690
A33279,C4477,R11583,"A sermon preached at the funeral of Mr. Nathaniel Aske, late rector of Somerford-Magna in North-Wilts by John Clark.","Clark, John, fl. 1676.; Clark, John, fl. 1676.",Printed for George Swinnock,London,"Aske, Nathaniel, d. 1676? -- Sermons, English --  Early works to 1800. -- Funeral sermons --  Early works to 1800. -- Sermons --  England --  17th century",1676
A38187,E2482,R25382,"Wheras it is ordained in the ordinance for the weekly assessment that if any person or persons shall find him or themselves agrieved that he or they is or are over rated, such person or persons at any time before distresse taken of his or their goods may compalin to the respective committees who have executed this ordinance",England and Wales.; England and Wales.,Printed for Edw Husband,London,Tax assessment --  Great Britain. -- Evaluation --  Great Britain. -- Tax administration and procedure --  Great Britain.,1642
A38330,E2847,R10050,Some passages of the House of Lords in the winter sessions of Parliament in the year 92,England and Wales. Parliament. House of Lords.; England and Wales. Parliament. House of Lords.,s n,London,No Keywords,1693
A38461,E3094,R28613,"The English Jeroboam, or, The Protestant reforming magistrate and what the Church of England may expect from such a one precisely characterized by a transformed church-warden at a vestry-consultation held upon the putting in execution the laws against seditious conventicles : being London's caveat in electing magistrates.",Anonymous,Printed for Walter Davies,London,"Conventicle act. --  1670. -- Dissenters, Religious --  England.",1683
A31053,B923,R1413,"The relief of the poore, and advancement of learning proposed by Humphry Barrow ...","Barrow, Humphrey.; Barrow, Humphrey.",Printed by VVilliam Bladen,Dublin,Poor --  Ireland.,1656
A36970,D272,R10084,"Ecclesia Anglicana, or, Dartons cleare & Protestant manifesto as an evangelicall key sent to the governour of Oxford for the opening of the church dores there, that are shut up without prayers or preaching.","Darton, Nicholas, 1603-1649?; Darton, Nicholas, 1603-1649?",by H Hall,Oxford,Great Britain --  Religion --  17th century.,1649
A35629,C96,R3979,"The accomplished commander being necessary instructions for the prudent conduct of officers in an army / written by a person of great experience in military affairs, and published for the common benefit, by R.C.",Person of great experience in military affairs.; Person of great experience in military affairs.; R. C.,Printed for J Taylor and S Holford,London,England and Wales. --  Army --  Regulations.,1689
A35178,C7265,R1139,"The taghmical art, or, The art of expounding scripture by the points, usually called accents, but are really tactical a grammatical, logical, and rhetorical instrument of interpretation in two parts ... / by Walter Cross ...","Cross, Walter, M.A.; Cross, Walter, M.A.",No publisher,London,"Bible --  Criticism, interpretation, etc.",1698
A35078,C7048,R27136,The Commission for Discoveries as it passed under the great seal of England.,"England and Wales. Lord Protector (1653-1658 : O. Cromwell); England and Wales. Lord Protector (1653-1658 : O. Cromwell); Cromwell, Oliver, 1599-1658.",Printed by Tho Newcomb,London,England and Wales. --  Commission for Satisfying Claims on Sequestered Estates. -- Great Britain --  Politics and government --  1649-1660.,1656
A31287,C1365A,R224048,"A catalogue of remarkable mercies conferred upon the seven associated counties viz. Cambridge, Essex, Hartford, Huntingdon, Norfolk, Suffolk, and Lincoln. Printed by the command of the Right Honourable Edvvard, Earl of Manchester, the Major Generall thereof, and the committee now residing in Cambridge: and appointed to be published in the severall parish-churches of the aforenamed counties, upon the fourteenth of April, that almighty God may by solemne thanksgiving have the glorie due unto his name. Hereunto is annexed an order for the more solemne keeping of the publick fast.",Anonymous,s n,Cambridge,"God --  Mercy --  Early works to 1800. -- Great Britain --  Civil War, 1642-1649 --  Early works to 1800.",1644
A39971,F1557,R18801,"The Forfeitures of Londons charter, or, An impartial account of the several seisures of the city charter together with the means and methods that were used for the recovery of the same, with the causes by which it came forfeited, as likewise the imprisonments, deposing and fining the lord being faithfully collected out of antient and modern historys, and now seasonably published for the satisfaction of the inquisitive, upon the late arrest made upon the said charter by writ of quo warranto.",Anonymous,Printed for the author and are to be sold by Daniel Brown and Thomas Benskin,London,"London (England) --  Charters, grants, privileges.",1682
A31030,B9,R3284,"Jacob at his journeys end, or, Part of his last words uttered to his son Joseph, and the rest of his children, immediately before his being gathered to his fathers a sermon preached at the interment of ... William, Lord Brereton of Brereton in Cheshire ... / by A.B.",A. B.; A. B.,Printed for R Lowndes,London,"Brereton, William, --  Sir, 1604-1661. -- Bible. --  O.T. --  Genesis XLVIII --  Sermons. -- Funeral sermons. -- Sermons, English --  17th century.",1665
A30507,B5977,R32012,"The consolation of death as it was presented to Her Highness, the Princess Ann of Denmark, on the immature loss of William, late Duke of Gloucester / by Richard Burridge.","Burridge, Richard, b. 1670.; Burridge, Richard, b. 1670.",Printed for William Pinnocke,London,Consolation. -- Peace of mind.,1700
A36913,D2638,R480,"Luthers Alcoran being a treatise first written in French by the learned Cardinall Peron, of famous memory, against the Hugenots of France, and translated into English by N.N.P. : the page following sheweth the particular contents of the booke, which consisteth of symbolismes, parallells, identities.","Du Perron, Jacques Davy, 1556-1618.; Du Perron, Jacques Davy, 1556-1618.; N. N. P.",s n,S l,Huguenots --  France. -- Christianity and other religions --  Islam. -- Islam --  Relations --  Christianity.,1642
A32938,C4023,R224057,Articles to be enquired of in the Diocese of Carlisle In the visitation of the right reverend father in God Edward Lord Bishop of Carlisle. An. Dom. 1666.,"Church of England. Diocese of Carlisle. Bishop (1664-1684 : Rainbowe); Church of England. Diocese of Carlisle. Bishop (1664-1684 : Rainbowe); Rainbowe, Edward, 1608-1684.",printed for T Garthwait at the Kings Head in St Pauls church yard,London,"Visitation sermons --  17th century -- Visitations, Ecclesiastical --  England --  Carlisle (diocese) --  Early works to 1800.",1666
A31130,C1027,T20170,"The case of the children of Coll. John Burke, commonly called Lord Bophin",Anonymous,s n,London,No Keywords,1701
A38253,E2669,R27344,"Die Iovis, 9 Augusti 1649 ordered by the Commons assembled in Parliament that it bee referred to the Committee of Goldsmiths-hall to issue warrants.",England and Wales. Parliament. House of Commons.; England and Wales. Parliament. House of Commons.,Printed by Richard Cotes,London,Great Britain --  Politics and government --  1642-1649.,1649
A39764,F1274,R20984,"A survey of Quakerism, as it is stated in the professed doctrine and principles of that party with a serious reflection on the dreadful import thereof, to subvert the very being and reality of the Christian religion / by a lover of the truth.","Fleming, Robert, 1630-1694.; Fleming, Robert, 1630-1694.",Printed for Tho Parkhurst,London,Society of Friends --  Doctrines.,1677
A39035,E3845,R26704,"An exclamation against the whore of Babylon the mother of harlots setting forth the true and false church with their heads, members, parts, and properties, as any indifferent reader, Protestant or papist, may judge which is the one, which is the other : who are Christs who be antichrists, who be true Christians and who be antichristians : as the difference and also the opposition now here following fully declareth.",Anonymous,Printed for R G,London,Catholic Church --  Controversial literature. -- Bible. --  N.T. --  Revelation. --  English. --  Selections. -- Church --  Marks. -- Church --  Apostolicity.,1679
A36057,D1539,R1391,"Directions to our arch-bishops and bishops, for the preserving of unity in the church, and the purity of the Christian faith, concerning the Holy Trinity","Shrewsbury, Charles Talbot, Duke of, 1660-1718.",Printed by Charles Bill and the Executrix of Thomas Newcomb deceas ed,London,Church of England --  Doctrines. -- Trinity --  Early works to 1800.,1695
A37186,D34,R40375,"Feed my lambs, or, A small systeme of divinity minced into a catechism and fitted for the instruction of children and young beginners in Christianity it may serve also for an exposition of the catechism in the liturgy of our church, the greatest part thereof, being as it falleth into the method, with some little variation, taken into it / by J.D., M. of A.",J. D.; J. D.,Printed by J H for Samuel Richards and sold by Luke Meredith,London,Church of England --  Catechisms.,1686
