id,stc,estc,title,author,publisher,pubplace,keywords,date
A66293,W2583,R23264,"By the King and Queen, a proclamation for appointing commissioners for putting in execution an act of this present Parliament for raising money by a poll and otherwise, towards the reducing of Ireland, and prosecuting the war against France William R.","England and Wales. Sovereign (1689-1694 : William and Mary); England and Wales. Sovereign (1689-1694 : William and Mary); William III, King of England, 1650-1702.; Mary II, Queen of England, 1662-1694.; England and Wales. Parliament.",Printed by Charles Bill and Thomas Newcomb,London,England and Wales. --  Act for raising money by a poll payable quarterly for one year for carrying on a vigorous war against France. -- England and Wales. --  Act for granting to Their Majesties an aid of four shillings in the pound for one year for carrying on a vigorous war against France. -- Great Britain --  Politics and government --  1689-1702 --  Sources. -- Broadsides,1690
A66860,W3296,R26391,"One warning more to the Baptists before their day be wholly spent and the night cover them ... : with a short answer to a book of Matthew Coffin's one of their teachers ... intituled Faith in Gods promises the saints best weapons : with many queries also for them to answer ... / written by one that hath sat under those shadows with them but hath now found the day in which all shadows fly away, Humphery Wolrich.","Wollrich, Humphry, 1633?-1707.; Wollrich, Humphry, 1633?-1707.",Printed for Robert Wilson,London,Baptists --  Controversial literature. -- Society of Friends --  Apologetic works.,1661
A65739,W1770,R8845,"Reflections on a scandalous paper, entituled, The answer of the East-India-Company to two printed papers of Mr. Samuel White together with the true character of Francis Davenport the said Company's historyographer, detecting some of the villanies he has been guilty of in several parts of the world, and proving the pamphlet now publish'd by the foresaid company in his name to be a malicious forgery, under attestations of sundry credible persons, humbly presented to the Honourable the Knights, citizens, and burgesses in Parliaments assembled / by George White.","White, George.; White, George.; White, Samuel, ca. 1650-1689.",s n,London,"Davenport, Francis, --  Historiographer. -- East India Company. --  To The Right honorable Parliament : the answer of the East India-company to two printed papers of Mr. Samuel White. -- East India Company.",1689
A60325,S3932,R20904,The practices of persecutors delivered in a sermon on the fourteenth verse of the foure score six Psalme / b Mr. Archibald Skeldie.,"Skeldie, Archibald.; Skeldie, Archibald.",Printed by James Lindesay,Edinburgh,"Bible. --  O.T. --  Psalms LXXXVI, 14 --  Sermons. -- Persecution.",1645
A66960,W3440,R7292,"Church-government. Part V a relation of the English reformation, and the lawfulness thereof examined by the theses deliver'd in the four former parts.","R. H., 1609-1678.; R. H., 1609-1678.",s n,Oxford,Church of England --  Government. -- Reformation --  Great Britain.,1687
A63545,T2733,R213278,"A true list of the names of the good men of the county of Middlesex, summoned to be of the grand-jury in the quarter sessions, begun at Westminster the sixth day of October, 1681",Middlesex (England). Grand Jury.; Middlesex (England). Grand Jury.,printed for R Harbottle,London,England and Wales. --  Court of Quarter Sessions of the Peace (Middlesex) --  Early works to 1800.,1681
A62723,T1408,R4737,"To the Honourable Assembly of the Commons House of Parliament, the humble petition of all and every the inhabitants of the town of Old Braintford in the County of Middlesex","Elsynge, Henry, 1598-1654.; England and Wales. Parliament. House of Commons.",s n,London,"Brentford (London, England) --  History. -- Broadsides --  England --  London --  17th century",1642
A66159,W2377,R20686,"His Majesties most gracious speech to both houses of Parliament, on Munday the 27th of January 1689","England and Wales. Sovereign (1689-1694 : William and Mary); England and Wales. Sovereign (1689-1694 : William and Mary); William III, King of England, 1650-1702.",Printed by Charles Bill and Thomas Newcomb,London,"Great Britain --  History --  William and Mary, 1689-1702.",1689
A62594,T1230,R217946,"A sermon preached November 5, 1678, at St. Margarets Westminster, before the Honourable House of Commons by John Tillotson ...","Tillotson, John, 1630-1694.; Tillotson, John, 1630-1694.",Printed by J D for Brabazon Aylmer and W Rogers,London,"Bible. --  N.T. --  Luke IX, 55-56 --  Sermons. -- Sermons, English --  17th century.",1678
A65851,W1909,R27590,"Christian reprehension of confusion, ranterism, cruelty, and opposition to spiritual order and Christian liberty in brief reflections first on a conceited pamphlet untruly stiled Spiritual order and Christian liberty proved consistent in the Churches of Christ, and impositions upon the consciences of believers &c. found antichristian and destructive to both, signed R.G. : secondly on A  brief history of the rise, growth, reign, supports, and suddain fatal foil of popery, and description of six popish pillars, by a hidden author / by G.W. and S.C.","Whitehead, George, 1636?-1723.; Whitehead, George, 1636?-1723.; S. C.; Crisp, Stephen, 1628-1692.",Printed and sold by A Sowle,London,"R. G. --  (Robert Gordon). --  Spiritual order and Christian liberty proved to be consistent in the Churches of Christ. -- Brief history of the rise, growth, reign, supports, and sodain fatal foyl of popery. -- Society of Friends --  Apologetic works.",1690
A65015,V476A,R34725,"A vindication of Dr. Titus Oates from two late scurrilous libels written to create a dis-belief of the Popish plot : the one entituled A narrative by E. Settle : the other a modest vindication of Titus Oates, the Salamanca doctor, from perjury &c. / by A. Elliot.","Oates, Titus, 1649-1705.; Oates, Titus, 1649-1705.",Printed by T Snowden for the author,London,"Settle, Elkanah, 1648-1724. -- Elliot, Adam, d. 1700. -- Popish Plot, 1678. -- Great Britain --  Politics and government --  1660-1688.",1683
A60409,S4025,R638,"Clod-pate's ghost, or, A dialogue between Justice Clod-Pate and his [quondam] clerk honest Tom Ticklefoot wherein is faithfullly related all the news from purgatory, about Ireland, Langhorn, &c / the author, T.T.","Smith, Francis, fl. 1657-1689.; Smith, Francis, fl. 1657-1689.",s n,London,"Popish Plot, 1678. -- Great Britain --  History --  Charles II, 1660-1685 --  Early works to 1800.",1670
A62836,T174C,R221702,"A taste of the doctrine of the newly erected exercise at Thomas-Apostles London Which began on Friday the third of this instant December 1652. Modestly propounded to caution the actors. Counsel the hearers. By a lover of verity & unity. Who cordially desireth that old light in measure may increase and flourish, whilst new light in matter, may decrease and vanish.",Lover of verity & unity.; Lover of verity & unity.,printed by A M for Nathaniel Webb and William Grantham at the sign of the black Bear in Pauls Church yard near the little north door,London,"St. Thomas the Apostle (Church : London, England) --  Early works to 1800.",1652
A65115,V61A,R217141,"A letter from a gentleman in Germany, touching the discovery of a stange murder committed there, by a person of quality, upon a lustfull fryer: for endeavouring to corrupt his lady. Being a translation.","Vandenberg, Abraham.; Vandenberg, Abraham.",printed by G C for the author,London,Murder --  Germany --  Early works to 1800.,1684
A64695,U30,R29571,"The Unbiased statesman laying the government in an equal balance, being a seasonable word for the commonwealth in a seasonable time / from a well seasoned friend, viz. a real lover of his country published for the begetting a right understanding between the people, their representatives and the army.",Anonymous,Printed for Livewel Chapman,London,"Great Britain --  History --  Commonwealth and Protectorate, 1649-1660. -- Great Britain --  Politics and government --  1649-1660.",1659
A60229,S3782A,R217588,"The second part of The minister of state Written by Monsieur de Silhon, secretary to the late Cardinal Richelieu. Englished by H. H.","Silhon, sieur de (Jean), 1596?-1667.; Silhon, sieur de (Jean), 1596?-1667.; Herbert, Henry, Sir, 1595-1673.",printed for Thomas Dring and are to be sold at his shop at the George in Fleetstreet neer St Dunstan s Church,London,France --  Politics and government --  17th century --  Early works to 1800. -- France --  History --  17th century --  Early works to 1800.,1663
A64453,T810B,R222431,"A testimony for the Lord and his truth given forth by the women friends, at their yearly meeting, at York, being a tender salutation of love, to their friends and sisters, in their several monthly meetings, in this county, and else where, greeting.","Waite, Mary. Warning to all Friends who professeth the everlasting truth of God.$4aut.",s n,York,Christian life --  Quaker authors --  Early works to 1800.,1688
A63896,T3298,R6190,"Addenda & mvtanda, in the late defence of the marriage of an uncle with his niece being the daughter of the half-brother by the father's side / by the author of that defence.","Turner, John, b. 1649 or 50.; Turner, John, b. 1649 or 50.",s n,London,Marriage law.,1686
A65735,W1767,R222008,"D. D. An advertisement, anent the reading of the books of Antonia Borignion By George White minister at Mary-Culter near Aberdeen.","White, George, d. 1724.; White, George, d. 1724.",printed by John Forbes printer to the town and University,Aberdeen,"Bourignon, Antoinette, 1616-1680 --  Early works to 1800. -- Advertising --  England --  Early works to 1800.",1700
A64202,T507,R8263,"Saint Hillaries teares, shed upon all professions, from the iudge to the petty fogger, from the spruce dames of the exchange, to the durty walking fishmongers, from the Coven-Garden lady of iniquity, to the Turnebal-Streete-trull, and indeed, from the Tower-stairs to Westminster-Ferry, for want of a stirring midsomer terme, this yeare of disasters, 1642 written by one of his secretaries that had nothing else to do.","One of his secretaries that had nothing else to do.; One of his secretaries that had nothing else to do.; Taylor, John, 1580-1653.",Printed for N V and I B,London,"Great Britain --  History --  Charles I, 1625-1649 --  Anecdotes",1642
A60329,S3936,R10254,Plain and peaceable advice to those called Presbyterians in Scotland by Alexander Skene.,"Skene, Alexander.; Skene, Alexander.",Printed for Benjamin Clark,London,Presbyterian Church --  Controversial literature. -- Presbyterians --  Scotland --  Early works to 1800.,1681
A63996,T3416A,R967,England's breath stopp'd being the counter-part of Jvdah's miseries lamented publickly in the New-Church at Westminster on January 30 being the anniversary of the martydom of King Charles the First of blessed memory / by Robert Twisse.,"Twisse, Robert, d. 1674.; Twisse, Robert, d. 1674.",Printed by J Flesher for R Royston,London,"Bible. --  O.T. --  Lamentations IV, 20 --  Sermons.",1665
A65820,W1869,R218514,"Catalogus librorum, tam antiquorum quam recentium in omni facultate, insignium. Rev. Rob. Whitehal, aulie novi hospitii vice-principalis nuperrime defuncti. Quorum auctio (in gratiam & commodum celeber. academ. Oxoniensis). Oxoniæ habenda est, die lunæ Martii unidecimo. 1699/700. At Mrs. Weavers dancing-school in Holywel.","West, George, fl. 1650-1707.; West, George, fl. 1650-1707.; Crosley, John, bookseller.; Peisley, Anthony, d. 1724, bookseller.; Whitehall, Robert, 1625-1685.",where catalogues are ready to be distributed gratis by Geo West Jo Crosley and Anth Peisley,Oxford,"Booksellers and bookselling --  England --  Oxford --  Early works to 1800. -- Catalogs, Booksellers' --  Great Britain --  Early works to 1800.",1700
A62752,T1498A,R220130,"To the Kings most excellent Majesty. The due account, and humble petition of the ministers of the Gospel, lately commissioned for the review & alteration of the liturgy",Commission for the Review and Alteration of the Book of Common Prayer.; Commission for the Review and Alteration of the Book of Common Prayer.,s n,London,Church of England --  Liturgy --  Early works to 1800. -- Church of England. --  Book of common prayer --  Early works to 1800.,1661
A63783,T3167,R29563,"Truth will out a sermon preached on the 20th of June, 1683, upon the discovery of the new plot / by a presbyter of the Church of England.",Presbyter of the Church of England.; Presbyter of the Church of England.,Printed for Thomas Manhood and are to be sold by the booksellers of London,London,"Sermons, English --  17th century. -- Great Britain --  History --  Charles II, 1660-1685.",1683
A60254,S3816,R38922,"The herbal of divinity, or The dead arising from the dust to confute the hereticks of these times that say, there is no resurrection : in several sermons / by John Simpson ...","Simpson, John.; Simpson, John.",Printed for Sa Speed at the printing press in Paul s Church yard,London,Jesus Christ --  Resurrection --  Sermons. -- Salvation --  Sermons. -- Grace (Theology) --  Sermons.,1659
A60505,S4134,R214778,"The true notion of imputed righteousness, and our justification thereby; being a supply of what is lacking in the late book of that most learned person bishop Stillingfleet, which is a discourse for reconciling the dissenting parties in London; but dying before he had finished the two last and most desired chapters thereof, he hath left this main point therein intended, without determination. By the Reverend M.S. a country minister.","Smith, Matthew, 1650-1736.; Smith, Matthew, 1650-1736.",printed for Tho Parkhurst at the Bible and Three Cranes near Mercers Chappel in Cheapside,London,"Stillingfleet, Edward, 1635-1699 --  Controversial literature --  Early works to 1800.",1700
A65648,W1665,R34743,"A sermon preach'd at the anniversary meeting of the sons of clergy-men, in the church of St. Mary Le Bow, on Tuesday, Decem. 3, 1695 printed at the desire of the stewards of the feast, to whom it is humbly presented / by Tho. Whincop ...","Whincop, Thomas, d. 1730.; Whincop, Thomas, d. 1730.",Printed by Tho Hodgkin for Walter Kettilby,London,"Bible. --  N.T. --  Epistles of Paul --  Sermons. -- Sermons, English --  17th century.",1696
A61285,S5235AA,R221890,"A bosome-piece for communicants. Or, The nature and design of the sacrament of the Lord's-Supper Laid open in a letter to Mrs, [sic] Eliz. Yearley, of Ockham in Surrey. By Joshua Stanley, late chaplain to the Lady Nicholas.","Stanley, Joshua, b. 1645 or 6.; Stanley, Joshua, b. 1645 or 6.",printed and sold by Benj Harris at the corner of Grace church street next Corn hill,London,Lord's Supper --  Early works to 1800.,1699
A65748,W1775,R23600,A commentary upon the three first chapters of the first book of Moses called Genesis by John White.,"White, John, 1575-1648.; White, John, 1575-1648.",Printed by John Streater and are to be sold by George Calvert and John Nevill,London,"Bible. --  O.T. --  Genesis I-III --  Criticism, interpretation, etc.",1656
A61663,S5710,R39702,The tryal of assurance set forth in a sermon preached at Boston upon a lecture day July 7th. 1698 / by Solomon Stoddard ...,"Stoddard, Solomon, 1643-1729.; Stoddard, Solomon, 1643-1729.",No publisher,Boston in New England,"Bible. --  N.T. --  John XXI, 17 --  Sermons. -- Assurance (Theology) --  Sermons. -- Sincerity --  Sermons. -- Grace (Theology) --  Sermons. -- Sermons, English --  17th century.",1698
A61132,S4988,R219129,"The natures, uses, & doses of several approved and experienced medicines, faithfully prepared by John Spire, junr. medicinæ professor. To which is added, a catalogue of various chymical preparations, by him always ready prepared","Spire, John, apothecary.; Spire, John, apothecary.",printed by Benja Harris senr in Great East cheap for the author,London,"Medicine --  Formulae, receipts, prescriptions --  Early works to 1800.",1698
A64799,V187,R12617,"The art of pruning fruit-trees with an explanation of some words which gardiners make use of in speaking of trees, and a tract, Of the use of the fruits of trees for preserving us in health or for curing us when we are sick / translated from the French original set forth the last year by a physician of Rochelle.","Venette, Nicolas, 1633-1698.; Venette, Nicolas, 1633-1698.",Printed for Thom Basset,London,Fruit --  Pruning --  Early works to 1800. -- Fruit trees --  Early works to 1800.,1685
A61385,S5381A,R7205,The procession a poem on Her Majesties funeral / by a gentleman of the army.,"Steele, Richard, Sir, 1672-1729.; Steele, Richard, Sir, 1672-1729.",Printed for John Whitlock,London,"Mary --  II, --  Queen of England, 1662-1694 --  Poetry. -- English poetry --  Early modern, 1500-1700.",1695
A63318,T2369A,R222517,"A true account of the great tryals and cruel sufferings undergone by those two faithful servants of God, Katherine Evans and Sarah Cheevers in the time of their above three years and a halfs confinement in the island Malta. Also, how God at last by his almighty power effected their deliverance, and brought them back into the land of their nativity. To which is added, a short relation from George Robinson, of the sufferings that befel him in his journey to Jerusalem; and how God saved him from the hands of cruelty when the sentence of death was passed against him.","Evans, Katharine, d. 1692.; Evans, Katharine, d. 1692.; Cheevers, Sarah, d. 1664. aut; D. B. (Daniel Baker), fl. 1650-1660.",printed for R Wilson,London,"Evans, Katharine, d. 1692 --  Early works to 1800. -- Cheevers, Sarah, d. 1664 --  Early works to 1800. -- Robinson, George, --  of the Society of Friends --  Early works to 1800. -- Quakers --  Early works to 1800. -- Persecution --  Malta --  Early works to 1800.",1663
A61976,S6176,R16402,"A Summons from a true-Protestant conjurer to Cethegus's Ghost to appear Septemb. 19, 1682",Anonymous,Printed for S B,London,"Great Britain --  History --  Stuarts, 1603-1714 --  Poetry. -- Broadsides --  England --  London --  17th century",1682
A68500,18507.69,S102597,"August II. 1622. A remonstration of the French subiects professing the reformed religion vnto the French King Wherein are showne divers notable passages, and matters of great waight and consideration, as well of the present as of the former troubles and dissentions in France. As also, a relation, containing the rebellion of the nobilitie and gentrie of the kingdome of Naples, and the retreate of the Vice-Roy. The sea-fight betwixt the gallies of Spaine, and Florence, and some pirates. The resolution of Bethlem Gabor ... The arrivall of Sir Robert Sherley at Florence, being sent ambassassador [sic] from the King of Persia. Besides the late proceedings of the Duke of Saxony ... Of the Count Mansfeild, and the Duke Christian of Brunswick; as likewise what Spinola determines to do, and hath done, before Breda, Bergen op Zoon, and Sluce. ...",Anonymous,Printed by I ohn D awson for Nicholas Bourne and Thomas Archer and are to be sold at their shops at the Exchange and in Popes head Pallace,London,"Huguenots --  France --  Early works to 1800. -- Thirty Years' War, 1618-1648 --  Early works to 1800. -- Europe --  History --  1517-1648 --  Early works to 1800.",1622
A62498,T1114,R19969,"Three queries, and answers to them",Anonymous,s n,London,"James --  II, --  King of England, 1633-1701. -- Liberty of conscience --  Early works to 1800. -- Great Britain --  History --  James II, 1685-1688 --  Sources. -- Great Britain --  Politics and government --  1660-1688 --  Sources.",1688
A66604,W2954,R24575,A discourse of the Resurrection shewing the import and certainty of it / by William Wilson.,"Wilson, William, Rector of Morley.; Wilson, William, Rector of Morley.",Printed by J H for William Rogers,London,Jesus Christ --  Resurrection. -- Resurrection.,1694
A67184,W3728,R12138,"A sermon at the funeral of the right honourable Henry, Earl of Warrington, Baron Delamer of Dunham-Massy, Lord Lieutenant of the County-Palatine of Chester, and one of the Lords of their Majesties most honourable Privy Council preached at Bowden in Cheshire / by Richard Wroe ...","Wroe, Richard, 1641-1717.; Wroe, Richard, 1641-1717.",Printed for A and J Churchill,London,"Warrington, Henry Booth, --  Earl of, 1652-1694. -- Funeral sermons. -- Sermons, English --  17th century.",1694
A69054,4426.8,S115884,"The institutions of Christian religion, written by the reuerend father, M. Iohn Caluin, compendiously abridged by Edmond Bunnie Bachellour of diuinitie; and translated into English by Edward May","Calvin, Jean, 1509-1564.; Calvin, Jean, 1509-1564.; May, Edward, b. 1546 or 7.; Bunny, Edmund, 1540-1619.",At the three Cranes in the Vinetree by Thomas Dawson for William Norton,Imprinted at London,Catholic Church --  Controversial literature. -- Reformed Church --  Doctrines --  Early works to 1800.,1580
A61915,S6095_PARTIAL,R23470,"The mariners magazine, or, Sturmy's mathematical and practical arts containing the description and use of the scale of scales, it being a mathematical ruler, that resolves most mathematical conclusions, and likewise the making and use of the crostaff, quadrant, and the quadrat, nocturnals, and other most useful instruments for all artists and navigators : the art of navigation, resolved geometrically, instrumentally, and by calculation, and by that late excellent invention of logarithms, in the three principal kinds of sailing : with new tables of the longitude and latitude of the most eminent places ... : together with a discourse of the practick part of navigation ..., a new way of surveying land ..., the art of gauging all sorts of vessels ..., the art of dialling by a gnomical scale ... : whereunto is annexed, an abridgment of the penalties and forfeitures, by acts of parliaments appointed, relating to the customs and navigation : also a compendium of fortification, both geometrically and instrumentally / by Capt. Samuel Sturmy.","Sturmy, Samuel, 1633-1669.; Sturmy, Samuel, 1633-1669.",Printed by E Cotes for G Hurlock W Fisher E Thomas and D Page,London,Navigation --  Early works to 1800. -- Surveying --  Early works to 1800. -- Gunnery --  Early works to 1800. -- Fireworks --  Early works to 1800. -- Sundials --  Early works to 1800. -- Spherical astronomy --  Early works to 1800.,1669
A68463,17834,S110013,Palladis tamia Wits treasury being the second part of Wits common wealth. By Francis Meres Maister of Artes of both vniuersities.,"Meres, Francis, 1565-1647.; Meres, Francis, 1565-1647.; N. L. (Nicholas Ling), fl. 1580-1607.; N. L. (Nicholas Ling), fl. 1580-1607. Politeuphuia.",Printed by P Short for Cuthbert Burbie and are to be solde at his shop at the Royall Exchange,At London,No Keywords,1598
