id,stc,estc,title,author,publisher,pubplace,keywords,date
B36604,None,None,"Preparation for sufferings. Or The best work in the worst times Wherein the necessity, excellency, and means of our readiness for sufferings are evinced and prescribed; our call to suffering cleared, and the great unreadiness of many profesours bewailed. By John Flavel minister of Christ in Devon.","Flavel, John, 1630?-1691.; Flavel, John, 1630?-1691.",printed for Robert Boulter at the Turks head in Cornhil,London,Suffering --  Religious aspects --  Early works to 1800.,1681
B32508,None,R215622,"By the maior. The order of the House of Commons to the Lord Maior, for the due observing the Sabbath day.","City of London (England). Lord Mayor.; City of London (England). Lord Mayor.; Gurney, Richard, Sir, 1577-1647.; England and Wales. Parliament.",s n,London,Sabbath --  Early works to 1800. -- Broadsides --  England --  London --  17th century.,1641
B30024,S4755,None,"The disappointment, or, The mother in fashion a play as it was acted at the Theatre Royal / written by Thomas Southerne.","Southerne, Thomas, 1660-1746.; Southerne, Thomas, 1660-1746.; Dryden, John, 1631-1700.; Cervantes Saavedra, Miguel de, 1547-1616. Don Quixote.",Printed for Jo Hindmarsh,London,No Keywords,1684
B31333,V367A,None,A view of the propositions presented to His Majesty by the parliaments of both kingdoms,Lover of his countrey and a well-willer to the peace of the kingdome.; Lover of his countrey and a well-willer to the peace of the kingdome.,s n,London,Great Britain --  Politics and government --  1642-1649.,1647
B30839,T2056,R222963,The travels of the Patriarchs.,Anonymous,Printed for William Miller at the Gilded Acorn in St Paul s Church Yard near the little North Door,London,Patriarchs (Bible) --  Travel --  Early works to 1800.,1680
B31692,W1751,None,A lamentation unto this nation and also a warning to all people of this present age and generation with the voice of thunder sounded forth from the throne of the Lord God : and this is more particularly a warning unto the inhabitants of England and is to go abroad thorow all parts of this nation.,D. W. (Dorothy White); D. W. (Dorothy White),Printed for Robert Wilson,London,Society of Friends --  Apologetic works. -- Apocalyptic literature.,1660
B33867,None,None,"Fanatick moderation, exemplified in Bishop Hall's Hard measure, as it was written by himself. To which is annex'd, a specimen of the unparralell'd behaviour of the sectaries, towards some others of that sacred order. As likewise, a general bill of mortality of the clergy of the City of London, who were defunct, by reason of the contagious breath of the pretended reformers of that city, from the year 1641, to the year 1647.","Hall, Joseph, 1574-1656.; Hall, Joseph, 1574-1656.",Printed and sold by A Moore near St Paul s Church Yard,London,Clergy --  England --  Early works to 1800. -- Mortality --  England --  London --  Early works to 1800. -- Persecution --  Early works to 1800.,1680-1689?
B31833,W2294,None,"A sermon preached upon Ezek. 22. 30, 31 occasioned by the death of the much honoured John Leveret, Esq. ... / by S.W. ...","Willard, Samuel, 1640-1707.; Willard, Samuel, 1640-1707.",Printed by John Foster,Boston,"Leverett, John, 1616-1679. -- Bible. --  O.T. --  Ezekiel XXII, 30-31 --  Sermons. -- Funeral sermons. -- Sermons, American --  17th century.",1679
B31921,W2445,None,"By the King, a proclamation whereas His Majesty hath been informed that great numbers of papists and other disaffected persons, who disown His Majesties government, have lately resorted to and assembled in the cities of London and Westminster ...","England and Wales. Sovereign (1694-1702 : William III); England and Wales. Sovereign (1694-1702 : William III); William III, King of England, 1650-1702.",Printed by Charles Bill and the executrix of Thomas Newcomb deceas d,London,"Proclamations --  Great Britain. -- Great Britain --  History --  William and Mary, 1689-1702. -- Great Britain --  Politics and government --  1689-1702.",1699
B30552,T1161H,None,"Laus deo semper. That antient philosopher Plato gives us a proverb for imitation. A man that spins out his age idlely, and not distributing the gifts given him by God Almighty ...","Tilburg, Cornelius.; Tilburg, Cornelius.",s n,London,"Advertising --  Medicine --  Early works to 1800. -- Medicine --  Formulae, receipts, prescriptions --  Early works to 1800. -- Physicians --  England --  Early works to 1800. -- Broadsides --  England --  17th century.",1690-1700?
B31942,W2461,R228072,"By the King, a proclamation, for apprehending and securing the person of Monsieur John Robart. William R. Whereas we have been informed, that by the examinations and informations upon oath of several persons, lately taken before a committee of both our houses of Parliament, ...","England and Wales. Sovereign (1694-1702 : William III); England and Wales. Sovereign (1694-1702 : William III); William III, King of England, 1650-1702.",printed by Charles Bill and the executrix of Thomas Newcomb deceas d printers to the Kings most excellent Majesty,London,"Robart, John --  Early works to 1800. -- Great Britain --  History --  William and Mary, 1689-1702 --  Early works to 1800.",1695
B30235,S5825,None,"Strange and terrible news from Alton in Hamp-shire being a full and true account of a dreadful tempest which happened there by thunder and lightning, December 19th 1686. This may be printed, Jan. 6. 1686. R.P.","Fleming, Abraham, 1552?-1607.; Fleming, Abraham, 1552?-1607.",printed for S M and are to be sold by Randall Taylor near Statioers Hall,London,Thunderstorms --  England --  Early works to 1800. -- Ball lightning --  Early works to 1800.,1687
B31866,W2340,None,Injunctions given by the Kings Majesty to the archbishops of this realm to be communicated by them to the bishops and the rest of the clergy.,"England and Wales. Sovereign (1694-1702 : William III); England and Wales. Sovereign (1694-1702 : William III); William III, King of England, 1650-1702.",Printed by Charles Bill and the executrix of Thomas Newcomb deceas d,London,Church of England --  Government. -- Ecclesiastical law --  Great Britain.,1694
B32671,None,None,"To God alone let us all glory give, by whose permission we poor mortals live ...",Anonymous,Printed for P Brooksby J Deacon J Blare and J Back,London,English poetry --  17th century.,1692
B31955,W2475,None,"By the King, a proclamation, for the speedy and effectual putting in execution the act of Parliament for regulating the measures and prices of coals. William R.","England and Wales. Sovereign (1694-1702 : William III); England and Wales. Sovereign (1694-1702 : William III); William III, King of England, 1650-1702.",printed by Charles Bill and the executrix of Thomas Newcomb deceas d printers to the Kings most excellent Majesty,London,Coal trade --  Early works to 1800.,1695
B35643,None,None,"Ferruginous syrup of red Peruvian bark, composed by Grimault & Co. chemists and druggists laureats of the Pharmaceutic School, Paris.",Grimault & Cie.; Grimault & Cie.,The Company,Paris,Grimault & Cie. -- Advertising --  Drugs.,1865
B32655,None,None,"The proceedings on the King's commissions at the assizes, held at Kingston upon Thames, for the county of Surrey; on Tuesday and Wednesday, the 13th. and 14th days of March, 1687/8. and in the fourth year of his Majesties reign. Giving an account of forty eight persons that was tryed. Viz. for coining, murther, felony, and burglary.","Great Britain. Assizes (Surrey, England); Great Britain. Assizes (Surrey, England)",Printed by George Croom at the Blue Ball in Thames street near Baynard s Castle,London,Crime and criminals --  England --  Early works to 1800.,1688
B36975,B2714,None,Psalma Dhaibhidh a nMeadrachd do réir an phriomb-chanamain le ma Raibeard Kirk minisdir shoigeil chriosd aig Balbhudier S : maille re Ughdarras ,Anonymous,Ar a ngeur a ngel a nDn Edin le M Sm us Kniblo Iosua van Solingen agus Sen Colmar,Edinburgh,No Keywords,1684
B36286,None,None,"Advertisement. The history of the bucaniers of America; or, A true account of the most remarkable assaults committed ... upon the coasts of the West-Indies ... Written by John Esquemeling, and Basil RIngrose ... in this second edition is added the dangerous voyages and bold attempts of Capt. Cook and Cap. Sharp in the South-Sea ... with the effigies of the bucaniers, curiously done in nineteen copper plates. In four parts compleat..",Anonymous,William Whitwood and Anthony Feltham,London,"Exquemelin, A. O. --  (Alexandre Olivier). --  Amerikaanse zeerovers. --  English. -- Publishers and publishing --  England --  London --  Early works to 1800. -- Advertising fliers --  England --  London --  17th century.",1695
B32539,None,R222952,"Memorables concerning our uprightness before God, and our resignation to his will. / Gathered out of Dr. B's  judicious treatises thereof. Thus published for the poor, that want money and memory. By one desirous of poor folks salvation.","Baxter, Richard, 1615-1691.; Baxter, Richard, 1615-1691.",Printed for Tho Parkhurst at the Bible and Three Crowns in Cheapside near Mercers Chapel,London,Christian life --  Early works to 1800. -- Sin --  Early works to 1800.,1690
B30830,T1987A,None,"An epistle of love to Friends in the womens meetings in London, &c. to be read among them in the fear of God.","Townsend, Theophila.; Townsend, Theophila.; Fox, George, 1624-1691. Testimony out of the Old Testament and New of the Lord sending his prophets to declare his judgments against the disobedience and pride of the Jews.",s n,London,Society of Friends --  England --  Pastoral letters and charges.,1680
B33813,None,None,"An excellent ballad of a noble marquess and patient Grissel. To the tune of, The bride's good-morrow, &c.","Deloney, Thomas, 1543?-1600.; Deloney, Thomas, 1543?-1600.",s n,London,"Ballads, English --  17th century. -- Broadsides --  England --  17th century.",1700
B36555,None,None,"The spouses carriage in the wildernesse, in her leaning upon her welbeloved, opening the temper of the beleeving-soule in her severall wildernesses ... in a sermon formerly preacht in Andrewes Parish in Norwich, now reprinted, being corrected by the author / by John Collings ...","Collinges, John, 1623-1690.; Collinges, John, 1623-1690.",Printed for Rich Tomlins,London,"Sermons, English --  17th century.",1650
B30816,T1879A,R28265,"The Popish damnable plot against our religion and liberties fairly laid open and discover'd in the breviats of threescore and four letters and papers of intelligence past betwixt the Pope, Duke of York, Cardinal Norfolk, Cardinal Cibo, Cardinal Barbarina, nuntio and internuncio for the Pope in Italy, France and Flanders, and the Lord Arundel, Mr. Coleman, Mr. Cooke, Mr. Conne. And also the said Mr. Coleman, Albany, Sr. German, Lybourn, Sheldon, Throgmorton, and several others. As they were drawn up by the Secret Committee of the House of Commons, for the satisfaction of the House of Lords, in the bill against the Duke of York, and expected tryals of the Lords. / Now published for the vindication of the House of Commons upon the said bill, and for satisfaction of all the faithful subjects of His Majesties kingdoms, with several animadversions and remarks made upon the said letters.","Tonge, Ezerel, 1621-1680, attributed name.; England and Wales. Parliament. House of Commons.",Printed for R Janeway in Queens Head Alley in Pater Noster Row,London,"Popish Plot, 1678 --  Early works to 1800. -- Catholics --  England --  Controversial literature --  Early works to 1800. -- Great Britain --  History --  Charles II, 1660-1685 --  Early works to 1800.",1680
B36306,None,None,"[Advertisement] The pleasures of matrimony; intermix'd with variety of merry and delightful stories ... price 1 s. sold by H. Rhodes, at the Star the corner of Bride-lane in Fleetstreet ...","Rhodes, Henry.",H Rhodes,London,"Ward, Edward, 1667-1731. --  Pleasures of matrimony. -- Publishers and publishing --  England --  London --  Early works to 1800. -- Advertising --  Specimens --  Early works to 1800.",1695
B36534,None,None,"Certaine vvayes for the ordering of souldiours in battelray, and setting of battayles, after diuers fashions with their manner of marching: and also fugures [sic] of certayne newe plattes for fortification of townes: and moreover, howe to make saltpeter, gunpouder and diuers sortes of fireworkes or wilde fyre, with other thinges appertayning to the warres. / Gathered & set foorth by Peter Whitehorne.","Whithorne, Peter, fl. 1550-1563.; Whithorne, Peter, fl. 1550-1563.",by VV VVilliamson for Ihon VVight,Imprinted at London,Military art and science --  Early works to 1800. -- Artillery --  Early works to 1800. -- Military fireworks. -- Gunpowder.,1573
B31273,V2,None,"An enlargement of a former catechisme which contained in briefe the grounds and principles of Christian religion that shewed what we ought to beleeve, this upon what ground we ought so to beleeve, both which are necesseary in the faith of every Chirstian / gathered at the first and since enlarged by D.V. ...",D. V.; D. V.,Printed by T and R Cotes for S Enderby,London,Catechisms.,1641
B30886,T2295,R3634,"Triumphs of female wit, in some pindarick odes, or, The emulation together with an answer to an objector against female ingenuity, and capacity of learning : also, a preface to the masculine sex / by a young lady.","Young lady.; Young lady.; H., Mr.; F., Mr.",Printed for T Malthus and J Waltho,London,Women --  Poetry.,1683
B31380,V627,None,An essay upon two of Virgil's Eclogues and two books of his Æneis (if this be not enough) towards the translation of the whole / by James Harrington.,"Virgil.; Virgil.; Harrington, James, 1611-1677.",Printed by T C for Thomas Brewster,London,No Keywords,1658
B36296,None,None,"There is newly published, the four following usefull and necessary books. The queens closet opened ... The exact dealer refined ... the third edition, enlarged. ... The young secretary's guide: or, A speedy help to learning. In two parts. ... The strange and prodigious religions, customs, and manners, of sundry nations ... the second edition.  All four printed for Henry Rhodes ...",Anonymous,H Rhodes,London,"Queens closet opened. -- Exact dealer refined. -- Young secretary's guide. -- Strange and prodigious religions, customs, and manners, of sundry nations. -- Publishers and publishing --  England --  London --  Early works to 1800. -- Advertising fliers --  England --  London --  17th century.",1695
B30836,T2030,None,"A discourse of the state of health in the island of Jamaica with a provision therefore calculated from the air, the place, and the water, the customs and manner of living &c. / by Thomas Trapham ...","Trapham, Thomas, d. 1692?; Trapham, Thomas, d. 1692?",Printed for R Boulter,London,Medical geography --  Jamaica --  Early works to 1800. -- Jamaica --  Description and travel.,1679
B30812,T1869,W15117,"An elegiack tribute to the sacred dust of the reverend and worthy Mr. Seaborn Cotton pastour of the Church of Christ at Hampton in New-England: who was discharged from his work and office, to be admitted into heaven, April 20th, 1886.","Tompson, Edward, 1665-1705.; Tompson, Edward, 1665-1705.",Printed by Samuel Green,Boston,"Cotton, Seaborn, 1633-1686 --  Poetry --  Early works to 1800. -- Elegiac poetry, American --  17th century. -- Broadsides --  Massachusetts --  17th century.",1686
B31906,W2432,R228568,"By the King, a proclamation. William R. Whereas his Majesty hath received information upon oath, that the persons herein after named have with divers other wicked and traiterous persons entred into a horrid and detestable conspiracy, ...","England and Wales. Sovereign (1694-1702 : William III); England and Wales. Sovereign (1694-1702 : William III); William III, King of England, 1650-1702.",printed by Charles Bill and the executrix of Thomas Newcomb deceas d printers to the Kings most excellent Majesty,London,"Conspiracies --  England --  Early works to 1800. -- Great Britain --  History --  William and Mary, 1689-1702 --  Early works to 1800.",1696
B31133,T3056,None,"A True relation of the taking of the city, minster and castle of Lincolne with all their ordnance, ammunition and horse by the Right Honourable the Earle of Manchester, on Monday the sixth of this instant May : together with a list of the names of the commanders and number of common souldiers that was there taken.",Anonymous,Printed by R Cotes for Joh Bellamy,London,"Manchester, Edward Montagu, --  Earl of, 1602-1671. -- Lincoln (England) --  History --  Siege, 1644. -- Great Britain --  History --  Civil War, 1642-1649.",1644
B31105,T2974,None,"A true relation of the late action between the French and Dutch at Tobago in the West-Indies giving an account of what happened thereupon the assault made by the Count D'Estrees, both by sea and land, for the gaining of the said place : with an account of the losses on both sides / by a diligent hand.",Diligent hand.; Diligent hand.,Printed for W D,London,"Estrées, Jean, --  duc d', 1624-1707. -- Tobago, Battle of, 1677.",1677
B32769,None,R232415,The French King's declaration of war against the Hollanders.,France. Sovereign (1643-1715 : Louis XIV); France. Sovereign (1643-1715 : Louis XIV),Re printed,Dublin,"France --  History --  Louis XIV, 1643-1715 --  Early works to 1800. -- France --  History, Military --  1643-1715 --  Early works to 1800. -- France --  Foreign relations --  Netherlands --  Early works to 1800. -- Broadsides --  England --  17th century.",1688
B34542,None,None,"Sermon en proverbes. Tant va la cruche à l'eau qu'enfin elle se casse. / Ces paroles sont tirées de Thomas Corneille, Moliére et Compagnie: Sganarelle à  Dom-Juan, acte V scene 3.","Corneille, Thomas, 1625-1709.; Corneille, Thomas, 1625-1709.; Molière, 1622-1673.",de l Imprimerie de L C Diot,A Beauvais,French literature --  17th century.,1650-9999?
B32620,None,R226249,"To the right honorable the knights, citizens, and burgesses in Parliament assembled. Reasons humbly offer'd by Captain George St. Lo, for bringing down the exorbitant rates of seamens wages from 50 s. and 3 l. a month, to 30 s. and 35 s. a month.","St. Lo, George, d. 1718.; St. Lo, George, d. 1718.",s n,London,"England and Wales. --  Royal Navy --  Pay, allowances, etc. --  Early works to 1800. -- Sailors --  England --  Early works to 1800. -- Broadsides --  England --  17th century.",1694
B31639,W1421A,R231538,"A short account of Blurton-Spaw-Water, with some plain directions, and necessary rules for the more efficacious drinking of it.","Westmacott, William.; Westmacott, William.; Floyer, John, Sir, 1649-1734.",Printed for William Bateman apothecary in Stone in Stafford shire who is intrusted to take any observations from any ingenious or distemper d persons that make trials of this spaw,London,Mineral waters --  Therapeutic use --  England --  Early works to 1800. -- Medicine --  Early works to 1800.,1694
B30892,T2313,None,"A letter to a friend, touching Gods providence about sinful actions In answer to a letter entituled, The reconcileableness of Gods prescience, &c. And to the postscript of that letter. By J.T.","Troughton, John, 1637?-1681.; Troughton, John, 1637?-1681.",printed for T Cockeril at the three Legs in the Poultry,London,"Howe, John, 1630-1705. --  Reconcileableness of God's prescience of the sins of men, with the wisdom and sincerity of his counsels, exhortations, and whatsoever other means he uses to prevent them. -- Providence and government of God --  Early works to 1800. -- Forgiveness --  Religious aspects --  Church of England --  Early works to 1800.",1678
B31920,W2444,R225373,"By the King, a proclamation. William R. Whereas by an Act made this present session of Parliament, intituled, An Act for granting an aid to His Majesty, for disbanding the Army, and other necessary occesions, it is amongst other things enacted, that the army, and all the respective regiments, ...","England and Wales. Sovereign (1694-1702 : William III); England and Wales. Sovereign (1694-1702 : William III); William III, King of England, 1650-1702.",printed by Charles Bill and the executrix of Thomas Newcomb deceas d printers to the Kings most excellent Majesty,London,"Great Britain. --  Army --  Early works to 1800. -- Great Britain --  History --  William and Mary, 1689-1702 --  Early works to 1800.",1699
B31693,W1752,None,"A salutation of love to all the tender hearted, who follow the lamb wheresoever he leadeth them",D. W. (Dorothy White); D. W. (Dorothy White),s n,London,Quakers --  Early works to 1800. -- Christian literature --  Early works to 1800.,1684
B30873,T2240,R37899,"A tryal of witches at the assizes held at Bury St. Edmonds for the count of Suffolk on the tenth day of March, 1664 [i.e 1665] before Sir Matthew Hale, Kt., then Lord Chief Baron of His Majesties Court of Exchequer / taken by a person then attending the court.","Cullender, Rose, d. 1665.; Cullender, Rose, d. 1665.; Duny, Amy, d. 1663.; Hale, Matthew, Sir, 1609-1676.; England and Wales. Court of Quarter Sessions of the Peace (Suffolk)",Printed for William Shrewsbery,London,Witchcraft --  England. -- Trials (Witchcraft) --  England.,1682
