id,stc,estc,title,author,publisher,pubplace,keywords,date
A97182,W904A,R186273,"Anti-Fimbria, or, An answer to the animadversions upon the last speeches of the [f]ive Jesuits executed at Tyburne June 20. 30. 1679. / By A.C.E.G.","Warner, John, 1628-1692.; Warner, John, 1628-1692.",s n,Antwerp,"Catholic Church --  Apologetic works. -- Jesuits --  England --  Early works to 1800. -- Popish Plot, 1678.",1679
A92729,S2027,None,"The Scots mist yet gathering to wet English-men to the skinne, or, The people and souldiers observations on the Scots declaration to the Parliament of England. July 1648 compared with their former observations on the Scots message November 1647. And both of them, with the Scotts present invasion of England, by a great army of old souldiers and Irish rebells, for all our goods, to be forcibly maintained on the spoyle and ruins of the people: For establishing 1. Themselves, their wives, children and servants in all places of England, where they can be able to subdue and keep. 2. The king (or Duke Hamilton) on his royall throne. 3. Their cruel and severe (but not true nor sincere) religion, with a priest in every parish, if not the late 26 bloudy bishops (which were degraded) for all.",Anonymous,s n,London,"Great Britain --  History --  Civil War, 1642-1649 --  Sources. -- Scotland --  History --  Charles I, 1625-1649 --  Sources.",1648
A97082,W648,R200291,"Alter Britanniæ heros: or The life of the most honourable knight, Sir Henry Gage, late Governour of Oxford, epitomiz'd.","Walsingham, Edward, d. 1663.; Walsingham, Edward, d. 1663.",Printed by Leonard Lichfield printer to the Vniversitie,Oxford,"Gage, Henry, --  Sir, ca. 1597-1645 --  Early works to 1800. -- Great Britain --  History --  Civil War, 1642-1649. --  Biography --  Early works to 1800.",1645
A97235,W995,None,"A declaration of the Right Honourable Robert, Earle of Warwick, Lord High Admirall of England, and of all the plantations belonging to any his Majesties, the King of Englands subjects upon the coasts of America, Governour of the Company of London for the Plantation of the Summer Islands; and of the said Company: to the colony and plantation there.","Warwick, Robert Rich, Earl of, 1587-1658.; Company of London for the Plantation of the Summer Islands.",s n,S l,"Bermuda Islands --  Early works to 1800. -- Great Britain --  History --  Charles I, 1625-1649 --  Early works to 1800. -- Great Britain --  Colonies --  America --  Early works to 1800.",1644
A96053,W1009,R205492,"The remonstrance and declaration of His Excellencie Robert E. of VVarwick, Lord High Admirall of England; concerning the King, Parliament, Army, and kingdome. And his protestation and resolution, to the citizens of London, and all other His Majesties liege people, touching his engagement, for religion, Parliament, and kingdome. Subscribed, Warwick. Also, a letter and declaration from the Navy, to the apprentices of the City of London, and the mariners and water-men upon the river of Thames; containing their full resolution touching the Army. With the desires and proposals of the citizens of London, to his Excellency the Lord Gen. Fairfax, touching the horse and foot who are quartered in the city, and the general answer thereunto.","Warwick, Robert Rich, Earl of, 1587-1658.; Warwick, Robert Rich, Earl of, 1587-1658.; Fairfax, Thomas Fairfax, Baron, 1612-1671.",Printed for John Woolridge,London,"England and Wales. --  Army --  Barracks and quarters --  Early works to 1800. -- Great Britain --  History --  Civil War, 1642-1649 --  Early works to 1800. -- London (England) --  Proclamations --  Early works to 1800.",1648
A95584,T513,R16828,"Some small and simple reasons, delivered in a hollow-tree, iu [sic] Waltham Forrest, in a lecture, on the 33. of March last. By Aminadab Blower a devout bellows-mender of Pimlico. Shewing the causes in generall and particular wherefore they doe, might, would, should, or ought, except against and quite rufuse the liturgy or Book of Common-Prayer.","Taylor, John, 1580-1653.; Taylor, John, 1580-1653.",by L Lichfield,Oxford,Church of England. --  Book of common prayer --  Early works to 1800.,1643
A90198,O514,R200733,Advice to a son. The second part. By Francis Osborn.,"Osborne, Francis, 1593-1659.; Osborne, Francis, 1593-1659.",Printed for Tho Robinson in Oxford,London,Young men --  Conduct of life --  Early works to 1800.,1658
A93990,S5871B,R231588,"Five strange and wonderful prodigies: or, A full and true relation of supernatural sights and aparitions lately seen in the air viz. Tvvo great armies drawn up in battalia, and seeming ready to engage each other, beheld for some hours, by several thousands of people: with dreadful noises heard, like the discharge of cannons and musquets, accompanied with hideous crys and howling. As also a fiery-bullet of a most vast magnitude violently rushing through the air, and at last with a most terrible crack breaking into a thousand pieces, to the unspeakable terror of the amazed spectators. As it is certified by several persons of quality. With an astrological judgement thereupon.",Anonymous,printed for G H,London,Astrology --  Early works to 1800. -- Omens --  Early works to 1800. -- Apparitions --  Early works to 1800.,1673
A95733,T996,R1508,"Regulated zeal. Or, an earnest request to all zealously affected Christians, to seeke the desired reformation in a peaceable way. Shewing further, in severall particulars, wherein they are offensive who disturb the peace of the church By. W. T.",W. T. (William Thomason); W. T. (William Thomason),Printed for Samuel Rand,London,Church renewal --  Great Britain --  Early works to 1800. -- Peace --  Religious aspects --  Christianity --  Early works to 1800. -- Church and state --  Great Britain --  Early works to 1800.,1641
A94204,S691,R206628,"The speech of Collonel John Sares, delivered at the place of execution on the tenth of this instant month at Chester: with his protestation, that if he had a head of hair as big as Absolon, and every hair as strong as Sampson, he would spend them all for the good and honour of his king. Likewise, the charge of high treason read against him at the bar, for adhering to Charles the II, and his declaration upon the ladder: together with his tryumphant speech when the rope was put over his neck, saying; what a gallant mourning ribbon is this, which I wear for the true loyalty I bear to my king.","Sares, John, d. 1651.; Sares, John, d. 1651.",Printed for G Horton,London,"Sares, John, d. 1651. -- Charles --  II, --  King of England, 1630-1685 --  Early works to 1800. -- Executions and executioners --  England --  Early works to 1800.",1652
A95062,T2725A,R185658,"A true list of the knights, citizens and burgesses of the Parliament that met at Westminster the nineteenth day of October, 1689.",England and Wales. Parliament.; England and Wales. Parliament.,Printed by Charles Bill and Thomas Newcomb printers to the King and Queens most Excellent Majesties,London,"England and Wales. --  Parliament --  Registers. -- Great Britain --  History --  William and Mary, 1689-1702 --  Sources. -- Broadsides --  London (England) --  17th century.",1689
A91618,Q8,R203351,"Quæsumus te, &c. Or, The supplement to the New letany for these times: being a further expedient in order to the perfecting of a reformation in the three nations; but chiefly of the city of London.",Anonymous,printed for Cauda Draconis in English the Rump,London,Great Britain --  Politics and government --  1649-1660 --  Humor --  Early works to 1800.,1660
A92941,S2621,R207041,"A Searious warning for all separated churches and church-members, against back-sliders. And a seasonable caveat to all their followers.",Anonymous,Printed for Robert Ibbitson dwelling in Smithfield neer Hosier Lane,London,"Chrisitian life --  Early works to 1800. -- Great Britain --  History --  Commonwealth and Protectorate, 1649-1660 --  Early works to 1800.",1652
A91149,P3907,R33922,"A brief apologie for all non-subscribers, and looking-glasse for all apostate perjured prescribers & subscribers of the new engagement, wherein they may clearly behold their presidents, sin, horrour, punishment.","Prynne, William, 1600-1669.; Prynne, William, 1600-1669.",s n,London,"Loyalty oaths --  Great Britain --  17th century. -- Judgment of God --  Early works to 1800. -- Great Britain --  History --  Civil War, 1642-1649 --  Early works to 1800.",1650
A95484,T3539,R206746,"Two terrible sea-fights: the first, between 35 sail of English and the Dutch fleet, near the Isle of VVight, on the 28 of October, 1652. The second, betwixt one of Parliaments Frigots, and two Dutch men of war near Pllmouth; [sic] with the event and success thereof: also, a relation of the ships and prizes that have been taken ou [sic] sides, since the beginning of the wars between England and Holland. Likewise, the tryal of six witches at Edenbourgh in Scotland; and the sentence denounc'd against them to be ty'd up by the thumbs, and to be burnt with lighted candles under the soles of their feet, and in their mouthes.",Anonymous,printed by R VVood,London,"Trials (Witchcraft) --  Scotland --  Early works to 1800. -- Anglo-Dutch War, 1652-1654 --  Early works to 1800. -- Great Britain --  History, Naval --  Stuarts, 1603-1714 --  Early works to 1800.",1652
A92841,S2355,R201454,"A sectary dissected, or, The anatomie of an Independent flie, still buzzing about city and country. In a sudden, but not rash censure, of a scurrilous petition, intended to be obtruded upon the Parliament by our sectaries.",Anonymous,Printed by T W for Ios Kirton and are to be sold at the signe of the white Horse in Pauls Church yard,London,Christian sects --  England --  Controversial literature --  Early works to 1800. -- Congregationalism --  Early works to 1800.,1647
A91718,R1202,R3804,"A revindication of Psalme 105. 15. Touch not mine anointed, &c. from some false glosses, now and heretofore obtruded upon it by Anabaptists: proving that this divine inhibition chiefly concerns subjects: who let them be never so Gods servants, yet are they not Gods anointed as well as kings. Being a reply to a late seditious pamphlet, called A vindication, &c.",Anonymous,Printed by Roger Daniel printer to the Universitie of Cambridge,Cambridge,"Prynne, William, 1600-1669. --  Vindication of Psalm 105.15. (touch not mine anoynted, and doe my prophets no harme) from some false glosses lately obtruded on it by Royallists --  Early works to 1800. -- Bible. --  O.T. --  Psalms CV, 15 --  Comentaries --  Early works to 1800. -- Anabaptists --  Controversial literature --  Early works to 1800. -- Great Britain --  Politics and government --  1642-1649 --  Early works to 1800.",1643
A95633,T71B,R230398,"A table of excise for strong beer and ale, for common brewers at 3s. 3d. the barrel, with the allowances of two and an half in twenty three, in neat money. From one to five thousand: in which the additional is separate from the other duty. The first column is, the duty with the additional. The second is, the duty without the additional. The third is, the additional duty only. Published by order of the grand commissioners of excise.",Anonymous,printed by Eliz Holt,London,Beer --  Taxation --  England --  Early works to 1800. -- Excise tax --  England --  Early works to 1800. -- Ale --  Taxation --  England --  Early works to 1800.,1690
A96399,W1952,R42838,"The real Quaker a real Protestant, and the spirit of popery directly struck at in answer to a most malicious and scandalous book, entituled, The papists younger brother, by a disguised author under the titles Misoplanes and Philalethes, but on the contrary proved Philoplanes, Misalethes / by a servant of Christ, G. Whitehead.","Whitehead, George, 1636?-1723.; Whitehead, George, 1636?-1723.",s n,S l,Misoplanes. --  Papists younger brother. -- Papists younger brother. -- Society of Friends --  Apologetic works. -- Quakers --  England --  Early works to 1800.,1679
A92754,S210,R207259,"A narration of the late accident in the New-Exchange, on the 21. and 22. of November, 1653. Stylo vet. Written by the most noble and illustrious Lord, Don Pantaleon Sa, brother to his excellency of Portugall, extraordinary legate in England, to his much esteemed nobilitie of England, and to all of the beloved and famous City of London, from Newgates prison.","Sá, Pantaleão, d. 1654.; Sá, Pantaleão, d. 1654.",s n,London,"Riots --  England --  Early works to 1800. -- Great Britain --  History --  Commonwealth and Protectorate, 1649-1660 --  Early works to 1800. -- London (England) --  History --  17th century --  Early works to 1800.",1653
A92005,R2009,R2142,"The Round-heads remembrancer: or, a true and particular relation of the great defeat given to the rebels by His Majesties good subjects of the county of Cornwall, under the command of Sr Ralph Hopton, on Tuesday May 16. 1643.",Anonymous,s n,Oxford,"Hopton, Ralph Hopton, --  Baron, 1598-1652. -- Great Britain --  History --  Civil War, 1642-1649 --  Campaigns --  Early works to 1800. -- Stratton (Cornwall, England) --  History, Military --  Early works to 1800.",1643
A95926,V421,R26350,"The spirit of prayer, or, A discourse wherein the nature of prayer is opened, the kinds of prayer are handled, and the right manner of praying discover'd, several cases about this duty are resolved from Eph. 6, l8 ... : unto which is added a direction for the attaining the gift of prayer, that family-duty may not be omitted, nor secret duty discouraged through inability of utterance and expression / by Nathanael Vincent.","Vincent, Nathanael, 1639?-1697.; Vincent, Nathanael, 1639?-1697.",Printed for Tho Parkhurst,London,"Bible. --  N.T. --  Ephesians VI, 18 --  Commentaries. -- Prayer.",1674
A97348,H3211_pt2,W13814,"A narrative of the troubles with the Indians in New-England, from the first planting thereof in the year 1607, to this present year 1677, but chiefly of the late troubles in the two last years, 1675 and 1676. To which is added a discourse about the warre with the Pequods in the year 1637. / By W. Hubbard ...","Hubbard, William, 1621 or 2-1704.; Hubbard, William, 1621 or 2-1704.",Printed by John Foster,Boston Mass,"King Philip's War, 1675-1676 --  Sources. -- Indians of North America --  Wars --  1600-1750 --  Sources. -- Indians of North America --  New England --  Sources. -- Pequot War, 1636-1638 --  Sources. -- New England --  History --  Colonial period, ca. 1600-1775 --  Sources.",1677
A96299,W1603,R42889,"A spiritual portion of heavenly treasure bequeathed by Mr. William Wheeler, late minister of the Gospel, and pastor of a church of Christ at Cranfield in Bedfordshire, as his last legacy to his wife and children.","Wheeler, William.; Wheeler, William.",s n,London,Spiritual life --  Christianity --  Early works to 1800.,1670
A97248,Y150,R43833,"A divine miscellany full of delightful and profitable variety, or, The pious mans recreation, in a garden of sweet flowers and fruits divided into four parts / by Richard Younge of Roxwel in Essex.","Younge, Richard.; Younge, Richard.",Printed by Tho Milbourn and are to be sold by D Newman and by Peter Parker with many other pieces composed by the same Author,London,Christian life --  Early works to 1800. -- Conduct of life --  Meditations --  Early works to 1800.,1665
A93363,S4085,None,"A warning to the priests, magistrates, rulers, and inhabitants of Exon. thay they may forsake the wrath at hand, with none of the effects of the priests ministery in Devonshire, whose fruits have exceeded many, and are now brought to light, that the simple may return from them (who profit not) unto Christ the light, who teacheth all to profit, and is come to teach.","Smith, Humphrey, d. 1663.; Smith, Humphrey, d. 1663.",s n,London,Quakers --  Early works to 1800.,1656
A92105,R2307,R1485,"A speech spoken by His Excellence Prince Rupert to his sacred Majesty, and the Lords of his Privie Councell, at his returne from Redding to Oxford: wherein is freely delivered his opinion concerning the present warre, with his advise for the erecting of forts and garrison townes in this Kingdom, and calling in the old English regiments out of Holland.","Rupert, Prince, Count Palatine, 1619-1682.; Rupert, Prince, Count Palatine, 1619-1682.",Printed at Oxford by L Lichfield and now reprinted at London for John Rivers,London,"Charles --  I, --  King of England, 1600-1649 --  Early works to 1800. -- England and Wales. --  Privy Council --  Early works to 1800. -- Ferrous sulfate --  Therapeutic use --  Early works to 1800. -- Medicine --  Early works to 1800. -- Great Britain --  History --  Civil War, 1642-1649 --  Early works to 1800.",1642
A93200,S3571,R208210,A short catechisme for the instruction of the inhabitants of S.M. For the better preparation of the sacrament of the Lords-Supper. The first part.,Anonymous,Printed by I F for Ralph Smith and are to be sold at the signe of the Bible in Cornhill near the Royall Exchange,London,Church of England --  Catechisms --  Early works to 1800.,1645
A95845,V180,R230528,"Two sermons preached before His Majesties High Commissioner; and the Estates of Parliament By the appointment of the provinicial Synod of Lothian and Tweddale. Upon Sabbath the 7th. of May, 1693. Unto which is subjoyned the sermon preached at the opening up of the Synod. May 2. 1693. By Mr. William Vetch minister of Peebles.","Vetch, William.; Vetch, William.",printed by John Reid to be sold by Alexander Henderson book seller in the Lochen booths,Edinburgh,"Christian literature --  Early works to 1800. -- Sermons, English --  17th century.",1693
A93300,S3898,R201504,Sir Thomas Gresham his ghost.,Anonymous,Printed for William Ley,London,"Gresham, Thomas, --  Sir, 1519?-1579 --  Poetry --  Early works to 1800. -- Gresham College --  Poetry --  Early works to 1800.",1647
A92480,S1070A,R42636,"Act concerning the militia, Edinburgh, the 16 of November, 1669",Scotland. Convention of Estates.; Scotland. Convention of Estates.,Printed by Evan Tyler,Edinburgh,Scotland --  History --  1660-1688.,1669
A96809,W3265A,R205756,"A letter intercepted (at sea) by Captaine Moulton, and sent by the Admiralls to the councell of state. Written from Parson Wolby, directed to Mr. Edward Ball, the Princes agent, with Prince Rupert at Kingsale in Ireland. Wherein is discovered a most fearfull and sad designe against the City of London, and such who have estates in England. A new platforme of the Catholicke religion, intended for England. Severall transactions of the Prince's Navy. And the Governour of the island of Scilly. And an account of the Governours letter (who is salne sick) to the Prince. Parson VVolby his desires to Prince Rupert, and his transactions with Sir John Moene, Sir John Beak, Doctor Wats, and Mr. Ball. And some transactions at sea, between 500 of the King of Spain his souldiers at sea, and the Princes Navy. And severall fights at sea, with other considerable passages of the Princes Navy. May 7. 1649. To the end that all who are faithfull to this nation, may unanimously unite, against the common enemy; whose bitternesse doth appeare against us, both in words, and action, in this letter. Therefore I say imprimatur: Theodore Jennings.","Wolley, Edward, 1603-1684.; Wolley, Edward, 1603-1684.",Printed by Robert Ibbitson in Smithfield neer the Queens head Tavern,London,"Great Britain --  History --  Civil War, 1642-1649 --  Early works to 1800. -- London (England) --  Economic conditions --  Sources --  Early works to 1800.",1649
A92922,S257,R200965,"Sad newes from the eastern parts, or, A true and perfect relation of the strange spectacles and signes, both seen and heard in the Eastern Association. Distinctly setting forth, the names of the townes and places where Englands warning-piece lately appeared. As also, the description of a most wonderfull sight (or cloud) which appeared over the famous, and chiefe city, the Hague in Holland. Whereunto is annexed, severall observations, and remarkable passages, plainly setting forth the signification of Gods signes and tokens to England and Holland. These are printed by the originall papers, and perused by the English and Dutch copies, and now published according to order.",Anonymous,Printed by B Alsop,London,Visions --  Early works to 1800. -- Warnings --  Early works to 1800. -- Curiosities and wonders --  Early works to 1800.,1646
A94781,T2002,R204483,"His Majesties most gracious message to the speaker of the House of Peeres: to be communicated to both Houses of Parliament, and to the Scots Commissioners. Also Collonel Hammonds declaration concerning the Kings Majesties comming into the Isle of Wight, and for those which shall come thither from forraign parts. Together, with His Majesties speech and propositions, at his comming into the said island, severall conferences between His Majesty, Collonel Hammond, and others. Certified in a Letter, sent from an officer out of the said island. Imprimatur, Gilbert Mabbot.","Tracey, H.; Tracey, H.",Printed by Bernard Alsop and are to be sold at the royall Exchange in Cornhill,London,"Charles --  I, --  King of England, 1600-1649 --  Early works to 1800. -- Great Britain --  History --  Civil War, 1642-1649 --  Peace --  Early works to 1800.",1647
A92822,S2313,R207002,"A Second part of the prisoners remonstrance shewing their sad and heavy pressures with a speedy remedy, and a way for the inlargement of all prisoners for debt, and civil causes. Also many choice points of law worthy every mans knowledge touching the illegallity of the former Act, and some seasonable proposals for the new; for for all mens view, but more especially for prisoners and creditors, and such as are upon their intrest concerned. Together with a tast of the salt sold at salters-hal, and in too many places of this Common-wealth, or certain cases instanced by which their justice may appear; published least men should be deceived or poisoned therewith.",Anonymous,s n,London,"Prisoners --  Early works to 1800. -- Debt, Imprisonment for --  England --  Early works to 1800.",1654
A96909,W3535,R204142,"Worcesters apophthegmes or witty sayings of the Right Honourable Henry (late) Marquess and Earl of Worcester, delivered upon severall occasions, and now published for the benefit of the reader. By T.B. a constant observer, and no lesse admirer of his Lordships wisdom and loyalty.","Worcester, Henry Somerset, Marquis of, 1577-1646.; Worcester, Henry Somerset, Marquis of, 1577-1646.; Bayly, Thomas, d. 1657?",Printed by J Clowes for Edward Blackmore at the Angell in Pauls Church yard,London,Aphorisms and apothegms --  Early works to 1800.,1650
A95101,T2799,R1579,"A true narrative of the late mutiny made by several troopers of Captain Savage's troop in Col: Whaley's regiment, as the same was proved upon oath before the court martial, by several witnesses; of the proceedings of the court thereupon; of the sentence of death upon Robert Locker, and others of the mutiniers; the generals pardon to them all but Locker; the reason thereof: and of the death of Locker, and his carriage at the place of execution before his death. April 31. 1649. Imprimatur Henry Whalley, advocate.",Anonymous,Printed for John Field,London,"Lockier, Robert, d. 1649. -- Fairfax, Thomas Fairfax, --  Baron, 1612-1671. -- England and Wales. --  Army --  History --  17th century. -- Mutiny --  England --  Early works to 1800. -- Great Britain --  History --  Commonwealth and Protectorate, 1649-1660 --  Early works to 1800.",1649
A91813,R1438,R206142,"King Solomons directory: or, The reformed Catholicks rubricke: shewing a Christian how to demeane and behave himselfe both in prosperity and adversity: / as it was set forth in a sermon at St. Peters Pauls-wharfe, London, July the 8. 1649. By Fran: Riddington, a loyall subject, and long sufferer for fearing God, and honouring the King.","Riddington, Francis.; Riddington, Francis.",s n,London,"Sermons, English --  17th century.",1649
A97356,M1287H,None,"A mediterranean passage by water, from London to Bristol, &c., and from Lynne to Yarmouth, and so consequently to the city of York for the great advancement of trade & traffique / by Francis Mathew, Esquire.","Mathew, Francis, Esquire.; Mathew, Francis, Esquire.",Printed by Thomas Newcomb,London,Waterways --  England. -- Inland water transportation --  England. -- Inland navigation --  England.,1670
A96661,W294,R209971,"Mount Ebal levell'd or Redemption from the curse. Wherein are discovered, 1. The wofull condition of sinners under the curse of the law. 2. The nature of the curse, what it is, with the symptomes of it, in its properties, and effects. 3. That wonderful dispensation of Christs becoming a curse for us. 4. The grace of redemption, wherein it stands, in opposition to some gross errors of the times, which darken the truth of it. 5. The excellent benefits, priviledges, comforts, and engagements to duty, which flow from it. By Elkanah Wales, M.A. preacher of the Gospel at Pudsey in York-shire.","Wales, Elkanah, 1588-1669.; Wales, Elkanah, 1588-1669.",Printed by R Trott for Tho Johnson at the Golden Key in St Pauls Church yard,London,Sin --  Early works to 1800. -- Redemption --  Early works to 1800.,1658
A96387,W1903,R233852,"A charitable essay, in order to allay the outrage of a contentious apostate inverting his error (from true Christian faith and charity) upon him, in his book, falsly stiled, New Rome unmask'd, &c.","Whitehead, George, 1636?-1723.; Whitehead, George, 1636?-1723.",s n,London,"Bugg, Francis, 1640-1724? --  New Rome unmask'd and her foundation shaken. -- New Rome unmask'd and her foundation shaken. -- Society of Friends --  Apologetic works --  Early works to 1800.",1693
A95838,V14A,R42509,"The gospel-call in metre compiled by W.V. ; whereunto is added twenty five considerations of the pains prepared for sin  after this life, with a sermon preached on Acts VII. 60.",W. V.; W. V.,Printed for Richard Butler,London,"Bible. --  N.T. --  Acts VII, 60 --  Sermons. -- Salvation --  Early works to 1800. -- Sin --  Early works to 1800. -- Sermons, English --  17th century.",1688
A97256,Y171,R208949,"The people's impartiall, and compassionate monitor; about hearing of sermons: or, The worlds preachers and proselites lively painted out, for a person of quality; upon occasion of hearing two famous divines, whose transcendent wit, oratorie, and elegancie, made many at their wits end with admiration! Being a rare discovery to vndeceive the deceiver. / By R. Younge of Roxwell in Essex.","Younge, Richard.; Younge, Richard.",Printed by J B for James Crumpe in Little Bartholomews Well yard,London,Preaching --  Early works to 1800.,1657
A96287,W157,R8491,"The Danes plot discovered against this kingdome. With the meeting of Van Trump Dutch admirall at sea with them, upon the English coast neer Hull: wherein is related their battell, flight, and apprehension of two of their ships at Plympton Maries, in the county of Devond. Which was sent to the Lord Burrowes, and divers other the peers now assembled in Parliament, by Sir Henry Waddam of the said county, and by him ordered to be printed. As also an order sent out by the Honourable Court of Parliament, for consummating of the state affairs. John Brovvn, Cler. Parliament.","Waddam, Henry, Sir.; Waddam, Henry, Sir.; England and Wales. Parliament.",Printed for Andrew Coe and Marmaduke Boat,London,"Hull (England) --  History --  Siege, 1642 --  Early works to 1800. -- Great Britain --  History --  Civil War, 1642-1649 --  Naval operations --  Early works to 1800.",1642
A90186,O458,R203069,"The Marquesse of Ormonds proclamation concerning the peace concluded with the Irish rebells, by the Kings command, at the Generall Assembly at Kilkenney; with a speech delivered by Sir Richard Blake, Speaker of the Assembly at Kilkenney. Also a speech by the Marquesse of Ormond in answer to the same. Together with a perfect list of their severall numbers of horse and foot by them raised, amounting to 20000. foot, and 3500. horse. Imprimatur. Gilbert Mabbott.","Ireland. Lord Lieutenant (1641-1649 : Ormonde); Ireland. Lord Lieutenant (1641-1649 : Ormonde); Ormonde, James Butler, Duke of, 1610-1688.; Blake, Richard, Sir, d. 1663.",Printed for Francis Tyton and John Playford,London,Ireland --  History --  1625-1649 --  Early works to 1800.,1649
A91706,R1170,R211132,"The resolved apprentices or A reply of the well-affected apprentices of the city of London, inhabiting in the ward of Bridge within, unto a late printed paper, entituled, The thankeful acknowledgement and congratulation of divers well-affected apprentices within the ward of Cripple Gate, without; unto Lieutenant Colonel John Lilburn, Mr. William Walwin, Mr. Thomas Prince, and Mr. Richard Overton.",Anonymous,s n,London,Great Britain --  Politics and government --  1649-1660 --  Early works to 1800.,1649
