id,stc,estc,title,author,publisher,pubplace,keywords,date
A47171,K202,R24137,"A salutation of dear and tender love to the seed of God arising in Aberdeen in two epistles : directed unto friends of truth in that place whom the Lord hath called ... to bear their testimony for his glorious truth (against an evil, adulterous, and persecuting generation) ... / writ by George Keith.","Keith, George, 1639?-1716.; Keith, George, 1639?-1716.",s n,Aberdeen,Society of Friends --  Pastoral letters and charges. -- Society of Friends --  Apologetic works.,1665
A47620,L1003,R11757,"Select and choyce observations, containing all the Romane emperours the first eighteen by Edward Leigh ... ; the others added by his son Henry Leigh ... ; certain choyce French proverbs, alphabetically disposed and Englished added also by the same Edward Leigh.","Leigh, Edward, 1602-1671.; Leigh, Edward, 1602-1671.; Leigh, Henry, d. 1705.",Printed by Roger Daniel for John Williams,London,"Emperors --  Rome --  History. -- Proverbs, French.",1657
A40016,F1611D,R213746,"A letter sent to the right honourable Edward Earle of Manchester, Speaker pro tempore in the House of Peers. Wherein are truly stated, and reported some differences of a high nature, betweene the high and mighty Prince Charles, Duke of Lorrayne, &c. And the two honourable Houses of Parliament.","Fortescue, Anthony.; Fortescue, Anthony.",s n,London,"Manchester, Edward Montagu, --  Earl of, 1602-1671 --  Early works to 1800. -- Charles --  II, --  King of England, 1630-1685 --  Early works to 1800. -- England and Wales. --  Parliament. --  House of Peers --  Early works to 1800. -- Great Britain --  Politics and government --  1642-1649 --  Early works to 1800. -- Great Britain --  History --  Civil War --  1642-1649 --  Early works to 1800.",1648
A41521,G1240,R14253,"A discourse of the true nature of the Gospel demonstrating that it is no new law, but a pure doctrine of grace : in answer to the Reverend Mr. Lorimer's Apology / by Tho. Goodwin ...","Goodwin, Thomas, 1600-1680.; Goodwin, Thomas, 1600-1680.",Printed by J Darby,London,"Lorimer, William, d. 1721. --  Apology for the ministers who subscribed only unto the stating of the truths and errours in Mr. William's book. -- Bible. --  N.T. --  Commentaries. -- Grace (Theology)",1695
A41270,F861,R15981,"An apology for the people called Quakers, and an appeal to the inhabitants of Norfolk and Suffolk, or whom else it may concern","Field, John, 1652-1723.; Field, John, 1652-1723.",Printed and sold by T Sowle,London,Society of Friends --  England.,1699
A47935,L1321,R16131,"Tyranny and popery lording it over the consciences, lives, liberties, and estates both of King and people","L'Estrange, Roger, Sir, 1616-1704.; L'Estrange, Roger, Sir, 1616-1704.",Printed for Henry Brome,London,Catholic Church --  Controversial literature.,1678
A41696,G1429,R15795,"A poem most humbly offered to the memory of Her late Sacred Majesty, Queen Mary by R. Gould.","Gould, Robert, d. 1709?; Gould, Robert, d. 1709?",Printed for Jacob Tonson and Francis Saunders,London,"Mary --  II, --  Queen of England, 1662-1694 --  Poetry.",1695
A47835,L1230,R7414,"Considerations upon a printed sheet entituled the speech of the late Lord Russel to the sheriffs together, with the paper delivered by him to them, at the place of execution, on July 21. 1683.","L'Estrange, Roger, Sir, 1616-1704.; L'Estrange, Roger, Sir, 1616-1704.",Printed by T B for Joanna Brome,London,"Russell, William, --  Lord, 1639-1683. -- Rye House Plot, 1683.",1683
A41421,G1082C,R215831,"A good wife, or none To a pleasant new tune.",Anonymous,printed for F Coles T Vere and J Wright,London,"Ballads, English --  17th century.",1670
A41370,G1009,R6976,"A friendly apology, in the behalf of the womans excellency together with some examples of women-worthies : as also the character of a virtuous and accomplished woman : wherein ladies of pleasure are taxed and admonished / written in verse by J. Golborne ...","Golborne, John.; Golborne, John.",Printed for Henry Mortlock,London,Women --  Poetry.,1674
A40647,F2402,R224486,"An alarum to the counties of England and Wales with the oath of abjuration for ever to be abjur'd, or the sad malady and sole remedy of England / by a lover of his native countrey.","Fuller, Thomas, 1608-1661.; Fuller, Thomas, 1608-1661.",s n,London,"Finance, Public --  Great Britain --  To 1688. -- Great Britain --  Politics and government --  1660-1688. -- Great Britain --  History --  Charles II, 1660-1685.",1660
A41542,G1270A,R32448,"A sermon on occasion of the death of the reverend and learned Mr. Stephen Lobb, who dyed June 3, 1699 by Thomas Goodwin.","Goodwin, Thomas, 1650?-1716?; Goodwin, Thomas, 1650?-1716?",Printed for John Marshall,London,"Lobb, Stephen, d. 1699. -- Funeral sermons. -- Sermons, English --  17th century.",1700
A45469,H606,R200396,"To the right honourable, the Lord Fairfax, and his councell of warre the humble addresse of Henry Hammond.","Hammond, Henry, 1605-1660.; Hammond, Henry, 1605-1660.",Printed for Richard Royston,London,"Fairfax, Thomas Fairfax, --  Baron, 1612-1671. -- Great Britain --  History --  Civil War, 1642-1649 --  Pamphlets.",1649
A41313,F92A,R32252,"Some remarkable passages out of the excellent letter of Mijn Heer Fagal, in the name of Their Highnesses the Prince and Princess of Orange","Fagel, Gaspar, 1634-1688.; Fagel, Gaspar, 1634-1688.",s n,London,"Dissenters, Religious --  Legal status, laws, etc. --  England.",1689
A46887,J747,R24414,"Joannis Scoti Erigenæ de divisione naturæ libri quinque, div desiderati / accedit appendix ex ambiguis S. Maximi Græce & Latine.","Erigena, Johannes Scotus, ca. 810-ca. 877.; Erigena, Johannes Scotus, ca. 810-ca. 877.; Maximus, Confessor, Saint, ca. 580-662. Scholia in Gregorium Theologum.",E Theatro Sheldoniano,Oxonii,Philosophy of nature --  Early works to 1800.,1681
A40493,F221A,R22046,"The proposalls delivered to the Earl of Nottingham, and the rest of the commissioners of Parliament, residing with the army, from His Excellency Sir Thomas Fairfax, and the army resolved upon at a Generall Councell of Warre held at Reading July 17, 1647 : with a message sent by the Lord Wharton to the Parliament : and a letter to the Lord Mayor, aldermen, and Common Councell, concerning the disposall of the Militia of London into the former hands.","England and Wales. Army.; England and Wales. Army.; Fairfax, Thomas Fairfax, Baron, 1612-1671.; Nottingham, Heneage Finch, Earl of, 1621-1682.",Printed by Matthew Simmons for John Pounset,London,"England and Wales. --  Army. -- Great Britain --  History --  Civil War, 1642-1649.",1647
A46525,J263,R41751,"By the King, a proclamation Whereas the Prince of Orange and his adherents, who design forthwith to invade Our kingdoms, in order thereunto have contrived and framed several treasonable papers ...","England and Wales. Sovereign (1685-1688 : James II); England and Wales. Sovereign (1685-1688 : James II); James II, King of England, 1633-1701.",Printed by Charles Bill Henry Hills and Thomas Newcomb,London,"William --  III, --  King of England, 1650-1702. -- Great Britain --  History --  Revolution of 1688. -- Great Britain --  History --  James II, 1685-1688. -- Broadsides --  London (England) --  17th century.",1688
A46274,J1066B,R17852,"A speech to the people, or, A briefe and reall discovery of the unhappy estate of these most distracted times with a necessary caution to all good subjects / vvritten by T. I. gent. ...","Jordan, Thomas, 1612?-1685?; Jordan, Thomas, 1612?-1685?",Printed for H B,London,"Great Britain --  History --  Civil War, 1642-1649.",1642
A49216,L3114A,R213721,"The most Christian kings declaration of war against the States General of the United Provinces. Done out of the French, according to the copy printed at Paris. Published by authority.","France. Sovereign (1643-1715 : Louis XIV); France. Sovereign (1643-1715 : Louis XIV); Louis XIV, King of France, 1638-1715.",re printed by Evan Tyler printer to the King s most excellent Majesty,Edinburgh,"France --  History --  Louis XIV, 1643-1715 --  Early works to 1800.",1672
A47112,K128,R12288,"A true and perfect narrative of the strange and unexpected finding the crucifix & gold-chain of that pious prince, St. Edward, the King and Confessor which was found after 620 years interment and presented to His Most Sacred Majesty, King James the Second / by Charles Taylour, Gent.","H. K. (Henry Keepe), 1652-1688.; H. K. (Henry Keepe), 1652-1688.",Printed by J B and are to be sold by Randal Taylor,London,"Edward, --  King of England, ca. 1003-1066.",1688
A46425,J1279,R12184,A modern essay on the thirteenth satyr of Juvenal by Henry Higden.,"Higden, Henry.; Higden, Henry.; Juvenal. Satura 13.",Printed for Jacob Tonson,London,Juvenal. --  Satura 13. -- Satire --  Early works to 1800.,1686
A47643,L1029,R36245,"A practical commentary upon the first epistle general of St. Peter. Vol. II containing the third, fourth and fifth chapters / by the most Reverend Robert Leighton ... ; published after his death at the request of his friends.","Leighton, Robert, 1611-1684.; Leighton, Robert, 1611-1684.; Fall, James, 1646 or 7-1711.",Printed by B G for Sam Keble,London,"Bible. --  N.T. --  Peter, 1st, III-V --  Commentaries.",1694
A48621,L2360,R18694,"A discourse of constancy in two books chiefly containing consolations against publick evils written in Latin by Justus Lipsius, and translated into English by Nathaniel Wanley ...","Lipsius, Justus, 1547-1606.; Lipsius, Justus, 1547-1606.; Wanley, Nathaniel, 1634-1680.",Printed by J Redmayne for James Allestry,London,Conduct of life --  Early works to 1800.,1670
A40759,F2569,R17652,"A sermon preached upon the 29th of May, in the parish-church of St. Margaret in Lyn-Regis in Norfolk, in a great presence by Tho. Fysh ...","Fysh, Thomas.; Fysh, Thomas.",Printed by T Snowden for Sam Smith,London,"Sermons, English --  17th century.",1685
A44672,H3020,R21354,The Case of the Protestant dissenters represented and argued,"Howe, John, 1630-1705.; Stretton, Richard, 1631 or 2-1712.",s n,London,"Church of England --  Controversial literature. -- Dissenters, Religious.",1689
A41788,G1545,R39432,"St. Paul's catechism, or, A brief and plain explication of the six principles of the Christian religion, as recorded Heb. 6., 1,2 with some considerations of the principles of natural and universal religion, as previous, and yet subservient to the rules of revealed and positive relgion: containing also, the duties of children to their superiors, written chiefly for the instruction of young Christians, children and servants in all Christian families / by Tho. Grantham.","Grantham, Thomas, 1634-1692.; Grantham, Thomas, 1634-1692.",s n,London printed,"Bible. --  N.T. --  Hebrews VI, 1-2 --  Criticism, interpretation, etc. -- Baptists --  Catechisms. -- Apologetics --  Early works to 1800. -- Apologetics --  History --  17th century.",1687
A44394,H268A,R223741,Four tracts by the ever memorable Mr. John Hales of Eaton College. Viz. I. Of the Sacrament of the Lord's Supper. II. Of the power of the keyes. III. Of schism and schismaticks. IV. Missellanies.,"Hales, John, 1584-1656.; Hales, John, 1584-1656.",s n,London,Lord's Supper --  Early works to 1800. -- Schism --  Early works to 1800.,1677
A40108,F1736,R37825,"A Quakers sea-journal being a true relation of a voyage to New-England / performed by Robert Fowler of the town of Burlington in Yorkshire, in the year 1658.","Fowler, Robert, of the town of Burlington in Yorkshire.; Fowler, Robert, of the town of Burlington in Yorkshire.",Printed for Francis Cossinet,London,"Voyages and travels. -- New York (State) --  History --  Colonial period, ca. 1600-1775. -- Great Britain --  History --  Commonwealth and Protectorate, 1649-1660.",1659
A40659,F2421,R31517,"A comment on the eleven first verses of the fourth chapter of S. Matthew's Gospel concerning Christs temptations delivered in XII sermons at St. Clements, Eastcheap, London / by Tho. Fuller ...","Fuller, Thomas, 1608-1661.; Fuller, Thomas, 1608-1661.",Printed by Ja Cottrel for George Eversden,London,Jesus Christ --  Temptation --  Sermons. -- Bible. --  N.T. --  Matthew IV --  Sermons.,1652
A48849,L2710,R217682,"A sermon preached before the King at White-Hall The 24th. of Novemb. 1678. By William Lloyd, D.D. Dean of Bangor, and Chaplain in ordinary to His Majesty. Published by his Majesties Command.","Lloyd, William, 1627-1717.; Lloyd, William, 1627-1717.",printed by M C for Henry Brome at the Gun at the West End of St Pauls,London,"Sermons, English --  17th century.",1678
A46558,J336,R15320,A proclamation for prizing of Canary wines by James R.,"England and Wales. Sovereign (1685-1688 : James II); England and Wales. Sovereign (1685-1688 : James II); James II, King of England, 1633-1701.",Printed by Charles Bill Henry Hills and Thomas Newcomb,London,Wine and wine making --  England. -- Broadsides,1687
A46209,I977,R36974,"Whereas we are informed by the Earl of Ranelagh, and his partners, that several sheriffs and collectors within the respective counties of this kingdom, have received by vertue of His Majesties process, divers considerable summs of money due to His Majestie, and which do belong to the Earl of Ranelagh and partners undertaking, some of whom have accompted lately in the Exchequer, but not paid in the money due from them ... by the Lord Lieutenant and Council, Ormonde.","Ireland. Lord Lieutenant (1677-1685 : Ormonde); Ireland. Lord Lieutenant (1677-1685 : Ormonde); Ormonde, James Butler, Duke of, 1610-1688.",Printed by Benjamin Took and John Crook and are to be sold by Mary Crook,Dublin,Tax collection --  Ireland. -- Ireland --  History --  1649-1775. -- Ireland --  Politics and government --  17th century.,1680
A47589,K748,R213797,"The Alcoran of Mahomet, translated out of Arabick into French, by the Sieur Du Ryer, Lord of Malezair, and resident for the French king, at Alexandria. And newly Englished, for the satisfaction of all that desire to look into the Turkish vanities. To which is prefixed, the life of Mahomet, the prophet of the Turks, and author of the Alcoran. With A needful caveat, or admonition, for them who desire to know what use may be made of, or if there be danger in reading the Alcoran.","Du Ryer, André, ca. 1580-ca. 1660.; Ross, Alexander, 1591-1654. aut",printed and are to be sold by Randal Taylor near Stationers Hall,London,"Muḥammad, --  Prophet, d. 632 --  Early works to 1800. -- Islam --  Relations --  Christianity --  Early works to 1800.",1688
A43715,H1910,R23973,"Historia quinq-articularis exarticulata, or, Animadversions on Doctor Heylin's quintquarticular history by Henry Hickman.","Hickman, Henry, d. 1692.; Hickman, Henry, d. 1692.",Printed for Robert Boulter,London,"Heylyn, Peter, 1600-1662. --  Historia quinquarticularis. -- Church of England --  History. -- London (England) --  History --  To 1500.",1674
A46458,J15,R8924,"A letter from a gentleman in the country to his friend in the city, touching Sir William Petty's posthumous treatise entituled, Verbum sapienti, or, The method of raising taxes in the most equal manner, &c.","H. J., Gentleman in the country.; H. J., Gentleman in the country.",Printed by G C for William Miller,London,"Petty, William, --  Sir, 1623-1687. --  Verbum Sapienti.",1691
A44967,H339,R19103,Two sermons by Geo. Hall ...,"Hall, George, 1612?-1668.; Hall, George, 1612?-1668.",Printed by J O for Anth Hall and are to be sold at his shop,London,"Sermons, English --  17th century.",1641
A47489,K62,R10226,"The everlasting covenant, a sweet cordial for a drooping soul, or, The excellent nature of the covenant of grace opened in a sermon preached January the 29th, at the funeral of Mr. Henry Forty, late pastor of a Church of Christ, at Abingdon, in the county of Berks, who departed this life Jan. 25th 1692/3 and was interr'd at Southwark ... : to which is added, An elegy on the death of the said minister / by Benjamine Keach ...","Keach, Benjamin, 1640-1704.; Keach, Benjamin, 1640-1704.",Printed for H Barnard,London,"Funeral sermons. -- Sermons, English --  17th century.",1693
A43764,H1969,R11065,"The history of generation examining the several opinions of divers authors, especially that of Sir Kenelm Digby, in his discourse of bodies : with a general relation of the manner of generation, as well in plants as animals : with some figures delineating the first originals of some creatures ... : to which is joyned, A discourse of the cure of wounds by sympathy, or without any real applycation of medicines to the part affected, but especially by that powder, known chiefly by the name of Sir Gilbert Talbots powder / by Nath. Highmore ...","Highmore, Nathaniel, 1613-1685.; Highmore, Nathaniel, 1613-1685.; Digby, Kenelm, Sir, 1603-1665. Discours fait en une célèbre assemblée, touchant la guérison des playes par la poudre de sympathie. English.",Printed by R N for John Martin,London,Reproduction --  Early works to 1800. -- Wounds and injuries --  Treatment.,1651
A42502,G377,R3643,"Pus-mantia the mag-astro-mancer, or, The magicall-astrologicall-diviner posed, and puzzled by John Gaule ...","Gaule, John, 1604?-1687.; Gaule, John, 1604?-1687.",Printed for Joshua Kirton,London,Astrology --  Early works to 1800.,1652
A43282,H1394,R235336,"Seder olam, or, The order, series or succession of all the ages, periods, and times of the whole world is theologically, philosophically and chronologically explicated and stated also the hypothesis of the pre-existency and revolution of humane souls together with the thousand years reign of Christ on earth ... : to which is also annexed some explanatory questions of the book of the Revelations ... : and an appendix containing some translated out of Latin by J. Clark, M.D., upon the leave of F.M., Baron of Helmont.","Helmont, Franciscus Mercurius van, 1614-1699.; Helmont, Franciscus Mercurius van, 1614-1699.; Clark, J., M.D.",Printed for Sarah Howkins,London,Millennium --  Early works to 1800. -- Eschatology --  Early works to 1800.,1694
A46278,J1070,R31679,"The triumphs of London performed on Tuesday, October XXIX, 1678, for the entertainment of the right honourable and truly noble pattern of prudence and loyalty, Sir James Edwards, knight, Lord Mayor of the city of London, containing a true description of the several pageants with the speeches spoken on each pageant, together with the songs sung in this solemnity, all set forth at the proper costs and charges of the worshipful company of grocers / designed and composed by Tho. Jordan, gent.","Jordan, Thomas, 1612?-1685?; Jordan, Thomas, 1612?-1685?; Grocers' Company (London, England)",Printed for John Playford,London,"Edwards, James, --  Sir, d. 1691. -- Festivals --  England --  London.",1678
A44816,H3192A,R213857,[A catalogue of Friends' books],"Howkins, Thomas.; Howkins, Thomas.",s n,London,"Catalogs, Booksellers' --  Early works to 1800.",1687
A43135,H1233,R11039,The right of succession asserted against the false reasonings and seditious insinuations of R. Dolman alias Parsons and others by ... Sir John Hayward ... ; dedicated to the King ; and now reprinted for the satisfaction of the zealous promoters of the bill of exclusion.,"Hayward, John, Sir, 1564?-1627.; Hayward, John, Sir, 1564?-1627.",Printed for Mat Gillyflower Will Hensman and Tho Fox,London,"Parsons, Robert, 1546-1610. -- Great Britain --  History --  Charles II, 1660-1685 --  Sources.",1683
A43971,H2212,R7393,"The art of rhetoric, with A discourse of the laws of England by Thomas Hobbes of Malmesbury.","Hobbes, Thomas, 1588-1679.; Hobbes, Thomas, 1588-1679.",Printed for William Crooke,London,Rhetoric --  Early works to 1800. -- Oratory --  Early works to 1800. -- Law --  Great Britain --  History.,1681
A40728,F2527,R15273,"A sermon preached at Grayes-Inne, October 2, 1642 by Thomas Fvlwar ...","Fulwar, Thomas, 1593-1667.; Fulwar, Thomas, 1593-1667.",s n,London,"Bible. --  N.T. --  Luke II, 48 --  Sermons.",1642
A40079,F1705,R32229,"The fourth note of the church examined, viz. Amplitude, or multitude and variety of believers","Fowler, Edward, 1632-1714.; Fowler, Edward, 1632-1714.",Printed by J D for Richard Chiswel,London,Catholic Church --  Controversial literature.,1687
A45334,H434A,R177805,"Funebria floræ the downfall of May-games: wherein is set forth the rudeness, prophaneness, stealing, drinking, fighting, dancing, whoring, mis-rule, mis-spence of precious time, contempt of God, and godly magistrates, ministers and people, which oppose the rascality and rout, in this their open prophanenesse, and heathenish customs. Occasioned by the generall complaint of the rudenesse of people in this kind, in this interval of settlement. Here you have twenty arguments against these prophane sports, and all the cavills made by the belialists for the time refelled and answered. Together with an addition of some verses in the cloze, for the delight of the ingenious reader. By Tho. Hall, B.D. and pastor of Kings-norton.","Hall, Thomas, 1610-1665.; Hall, Thomas, 1610-1665.",printed for Henry Mortlock at the Phœnix in St Pauls Church yard near the little north door,London,Games --  Early works to 1800. -- May-pole --  England --  Early works to 1800. -- England --  Social life and customs --  17th century --  Early works to 1800.,1661
A45465,H601,R30726,Sermons preached by ... Henry Hammond.,"Hammond, Henry, 1605-1660.; Hammond, Henry, 1605-1660.",Printed for Robert Pawlet,London,"Church of England --  Sermons. -- Sermons, English --  17th century.",1675
A45183,H3740,R24083,Very joyfull news from Ireland read in the House of Commons and commanded to be immediately printed.,"Hunt, Raphael, 17th cent.; Hunt, Raphael, 17th cent.",Printed for Joseph Hunscott,London,Ireland --  History --  Rebellion of 1641.,1641
A41891,G1680,R29689,"A Great conspiracy by the papists in the kingdome of Ireland discovered by the lords, justices and counsell at Dvblin and proclaimed there Octob. 23, 1641 : vvhich proclamation was sent to the Parliament here in England, and read before the Lords and Commons in Parliament on Munday Novemb. 1, 1641 : vvhereunto is annexed the copy of a letter written with the kings owne hand, and sent to Mr. Nicholas, Clarke of the counsell from Edenbvrgh Octob. 18, 1641.","Charles I, King of England, 1600-1649.; Clarke, Nicholas, 17th cent.",Printed for John Thomas,London,Ireland --  History --  Rebellion of 1641 --  Sources.,1641
A49367,L3373,R2889,The Loyal subjects littany,Anonymous,s n,London,Broadsides --  17th century.,1680
A46205,I972,R36960,"Whereas we are informed, that the price of corn, and all sorts of grain and meal, is grown excessive great in severall parts of this kingdom, and the same doth arise (as is conceived) not so much from the scarcity of the store, as from the great quantities of corn that have been of late carried out of this countrey into foreign parts, and also from the ill disposed minds of the countrey-farmers and corn-masters at home ... by the Lord Lieutenant and Council, Essex.","Ireland. Lord Lieutenant (1672-1677 : Essex); Ireland. Lord Lieutenant (1672-1677 : Essex); Essex, Arthur Capel, Earl of, 1631-1683.",Printed by Benjamin Tooke and are to be sold by Joseph Wilde,Dublin,Grain trade --  Law and legislation --  Ireland. -- Ireland --  History --  1649-1775. -- Ireland --  Politics and government --  17th century.,1674
A46554,J332,R2527,"By the King, a proclamation for dissolving this present Parliament","England and Wales. Sovereign (1685-1688 : James II); England and Wales. Sovereign (1685-1688 : James II); James II, King of England, 1633-1701.",Printed by Charles Bill Henry Hills and Thomas Newcomb,London,England and Wales. --  Parliament. -- Broadsides --  England --  London --  17th century,1687
A47063,J976,R1624,"The mysteries of opium reveal'd by Dr. John Jones ... ; who, I. Gives an account of the name, make, choice, effects, &c. of opium, II. Proves all former opinions of its operation to be meer chimera's, III. Demonstrates what its true cause is, by which he easily, and mechanically explains all (even its most mysterious) effects, IV. Shews its noxious principle, and how to separate it, thereby rendering it a safe, and noble panacea, whereof, V. He shews the palliative, and curative use.","Jones, John, 1645-1709.; Jones, John, 1645-1709.",Printed for Richard Smith,London,Opium --  Early works to 1800.,1700
