id,stc,estc,title,author,publisher,pubplace,keywords,date
B28718,R515,R206866,"Reasons for the passing of the bill concerning the settlement of ba[nks of l]oan upon pawns to prevent the great extortion of brokers, and for the easie relief of necessitated persons.",Anonymous,s n,London,"Loans, Personal --  England --  Early works to 1800. -- Banks and banking --  England --  Early works to 1800. -- Pawnbroking --  England --  Early works to 1800.",1662
B24823,I869,R225852,"By the Lord Deputy and Council. Tyrconnel. Whereas several merchants of this kingdom have driven a considerable trade in salting of salmon, and making them up in many parcels, and transporting them beyond the seas, which brought to them considerable returns, ...","Ireland. Lord Deputy (1687-1689 : Tyrconnel); Ireland. Lord Deputy (1687-1689 : Tyrconnel); Tyrconnel, Richard Talbot, Earl of, 1630-1691.",Printed by Andrew Crook and Samuel Helsham assigns of Benjamin Tooke printer to the King s Most Excellent Majesty and are to be sold by Andrew Crook at His Majesties printing house on Ormonde Key and by Samuel Helsham at the Colledge Arms in Castle Street,Dublin,Salmon --  Ireland --  Early works to 1800. -- Salmon industry --  Ireland --  Early works to 1800. -- Ireland --  History --  1660-1688 --  Early works to 1800.,1687
B22780,F18,None,"Englands deplorable condition shewing the common-wealths malady, by [brace] sacriledge, and want of duty in the people, contention, want of charity in the ministery, perjury, and want of truth in both : and its remedy by [brace] the peoples obedience and liberality, the ministers love and unity, both their repentance and fidelity : briefly declar'd in three treatises of [brace] the ministers patrimony and peoples duty, proposals to reconcile such as are for lordly episcopacy and un-ordain'd presbytery, for popular independancy and upstart antipædobaptistry, and against perjury : also, a petition for the Jews.",E. F.; E. F.,Printed for the author and are to be sold by Richard Skelton,London,Congregational churches --  England --  Government. -- Congregational churches --  Doctrines. -- Congregational churches --  History --  17th century.,1659
B23163,F1952,None,To both Houses of Parliament Friends here is a few things for you to take into consideration.,"Fox, George, 1624-1691.; Fox, George, 1624-1691.",Printed for Thomas Simmons,London,"Dissenters, Religious --  England. -- Society of Friends --  Apologetic works.",1660
B25891,L1644A,R16889,A Letter to a friend concerning the partition treaty,Anonymous,s n,London,"Spain --  History --  Charles II, 1665-1700. -- Great Britain --  Foreign relations --  1689-1702. -- Europe --  History --  1648-1715.",1700
B24940,J164,R227939,"By the King, A declaration. James R. Whereas a considerable part of our army in this our kingdom of Ireland is pursuant to our orders and directions now drawn together in the province of Ulster, in order to the suppressing and bringing under our obedience such of our subjects as have lately taken up arms against us in that province. ...",England and Wales. Sovereign (1685-1688 : James II); England and Wales. Sovereign (1685-1688 : James II),Printed by Andrew Crook and Samuel Helsham assigns of Benjamin Tooke printer to the King s most Excellent Majesty and are to be sold at His Majesties Printing House on Ormonde Key and at the Colledge Arms in Castle street,Dublin,Ireland --  Armed Forces --  Supplies and stores --  Ireland --  Early works to 1800. -- Ulster (Northern Ireland and Ireland) --  History --  Early works to 1800. -- Ireland --  History --  War of 1689-1691 --  Early works to 1800.,1689
B24104,H1546C,None,Here beginneth the second part of the fryer and the boy Many a merry jest herein is exprest.,Anonymous,printed by A M and R R for Edward Brewster a t the Crane in St Paul s Church yard and are to be sold by James Gilbertson next door to the Sun and Bible on London bridge,London,"Tales, English --  Early works to 1800.",1680
B25533,K710,None,"An exposition of the whole book of the Revelation wherein the visions and prophecies of Christ are opened and expounded : shewing the great conquests of our lord Jesus Christ for his church over all his and her adversaries pagan, arian, and papal ... / by H.K.","Knollys, Hanserd, 1599?-1691.; Knollys, Hanserd, 1599?-1691.",Printed for the author and are to be sold by William Marshall,London,"Bible. --  N.T. --  Revelation --  Criticism, interpretation, etc.",1689
B24755,I472,R226141,"By the Lords-Justices and Council, a proclamation. Charles Porter, Tho: Coningesby. Whereas we issued a proclamation, bearing date the 27th of February last, thereby requiring the several tenants to any of their Majesties lands, ...","Ireland. Lords Justices and Council.; Ireland. Lords Justices and Council.; Coningsby, Thomas Coningsby, Earl, 1656?-1729.",Printed by Andrew Crook assignee of Benjamin Tooke printer to the King and Queen at their Majesties printing house on Ormonde Key,Dublin,Ireland --  History --  17th century --  Early works to 1800. -- Ireland --  History --  War of 1689-1691 --  Early works to 1800.,1691
B20398,C4582,None,"The Quakers downfal with all other dispensations their inside turn'd outward : wherein you have it infallibly interpreted 1. What Scripture is, what not, 2. By whom it was writ, 3. For whom it was writ, 4. The end wherefore it was writ : also a brief narration of the Quakers conference with us the second of July 1659 wherein we made appear that all their  sufferings in New-England, or any other nation, they suffer justly as evil doers so that neither they nor their persecutors so living and so dying shall escape damnation : with a clear confutation of all Armenians (called free-willers) that deny Gods prerogative power in matter of damnation and salvation / written by Laurence Claxton.","Claxton, Laurence, 1615-1667.; Claxton, Laurence, 1615-1667.",Printed for the author and are to be sold by Wil Learner,London,Society of Friends --  Controversial literature. -- Arminianism.,1659
B22429,E2778,R215487,"Die Jovis 23. Decemb. 1641. Commons House. Whereas his most excellent Majestie was graciously pleased, by the advice, and with the assent of his Parliament to command a publike fast to be kept and observed by both Houses of Parliament and the City of London,...",England and Wales. Parliament. House of Commons.; England and Wales. Parliament. House of Commons.,by Robert Barker Printer to the Kings most Excellent Majestie And by the Assignes of John Bill,Imprinted at London,Broadsides --  England --  London --  Early works to 1800. -- Fasting --  Law and legislation --  Early works to 1800.,1641
B22378,E2641,None,An order made by the House of Commons assembled in Parliament for the establishing of preaching lecturers thoughout the kingdome of England and dominion of Wales : whereunto is added thirty five considerations upon the Booke of common prayer ... : with sexe reasons why the Booke of common prayer being corrected should continue : also an order by the Lords and Commons in Parliament touching the government and liturgie of the church.,England and Wales. Parliament.; England and Wales. Parliament.,Printed for I T,London,Ecclesiastical law --  England. -- Great Britain --  Politics and government --  1642-1649.,1642
B29560,S2182,None,"The seaman's adieu to his pritty Betty: living near Wapping; or, A pattern of true love, &c. Sweet William to the seas was prest, and left his love behind; whilst she her sorrows oft exprest and blam'd the fates unkind. To the tune of, Tender hearts, &c.",Anonymous,Printed for J Deacon at the Angel in Guiltspur street,London,"Sailors --  Poetry --  Early works to 1800. -- Love poetry, English --  England --  Early works to 1800. -- Ballads, English --  17th century. -- Broadsides --  England --  17th century.",1680
B20816,C6902A,R29742,"XVI revelations of divine love shewed to a devout servant of our Lord called Mother Juliana, an anchorete of Norwich, who lived in the dayes of King Edward the Third / published by R.F.S. Cressy.","Julian, of Norwich, b. 1343.; Julian, of Norwich, b. 1343.; Cressy, Serenus, 1605-1674.",s n,London,Visions. -- God --  Love.,1670
B29186,S40,None,An invitation of a seeker to all those that seriously desire to find the Lord written by I.S. or the indefatigable seeker.,"I. S., indefatigable seeker.; I. S., indefatigable seeker.",s n,London printed,Christian life. -- Apologetics. -- Faith.,1670
B27382,N1004A,None,"News from Sussex, or, The Barbarous robber strangely convicted being a full and true relation of one Gardiner, that was hang'd upon the testimony of his own daughter, at the last assizes at East- Greenstead in Sussex : with the carriage of him and his companion ... at the place of execution, the 15th of this instant March, 1676.",Anonymous,Printed for D M,London,Robbery --  England --  Sussex. -- Brigands and robbers --  England --  Sussex. -- Executions and executioners --  England --  Sussex. -- Sussex (England) --  History --  17th century.,1676
B20603,C5726,R223000,"A conference between the Lady Jane Grey and F. Fecknam a Romish priest, concerning the blessed sacrament; whilest she was prisoner in the Tower of London, and was beheaded on the Green there, Feb. 12. 1554. Together with her behaviour and last speech and prayers at her suffering.","Grey, Jane, Lady, 1537-1554.; Feckenham, John de, 1518?-1585.",s n,S l,"Grey, Jane, --  Lady, 1537-1554 --  Early works to 1800. -- Last words --  Early works to 1800.",1688
B24759,I476,R226144,"By the Lords-Justices and Council. A proclamation. Charles Porter, Tho: Coningesby. Whereas there has been great destruction of cattle, sheep, and hoggs during the present war, insomuch that 'tis to be feared that the remaining stock will not be sufficient for the necessary supply of this kingdom. ...","Ireland. Lords Justices and Council.; Ireland. Lords Justices and Council.; Coningsby, Thomas Coningsby, Earl, 1656?-1729.",Printed by Andrew Crook assignee of Benjamin Tooke printer to the King and Queen at thier Majesties printing house on Ormonde Key,Dublin,Export controls --  Law and legislation --  Ireland --  Early works to 1800. -- Ireland --  History --  17th century --  Early works to 1800. -- Ireland --  History --  War of 1689-1691 --  Early works to 1800.,1691
B20672,C6105,None,"Truths testimony and a testimony of truths appearing in power, life, light & glory, creating, manifesting, increasing, and vindicating itself in the midst of persecution : wherein is discovered what truth is, and also a lye, who knows it and lives in it : with the authors call and conversion to the truth, his practice in it, his publishing of it, and his several tryals for the same ... : together with the particular accusations brought against him in each tryal and his answers to the same, and also the courts proceedings both by judges and juries : with an humble appeal to His Highness, Oliver, Lord Protector, as a general redress for all people / by Richard Coppin.","Coppin, Richard, fl. 1646-1659.; Coppin, Richard, fl. 1646-1659.",s n,London,Truthfulness and falsehood. -- Great Britain --  Religion --  17th century.,1655
B20123,C3588,R35970,"By the King. A proclamation touching the articles of peace with Argiers, Tunis, and Tripoli.","England and Wales. Sovereign (1660-1685 : Charles II); England and Wales. Sovereign (1660-1685 : Charles II); Charles II, King of England, 1630-1685.",printed by John Bill and Christopher Barker printers to the Kings most excellent Majesty,London,"Great Britain --  Foreign relations --  Africa --  Early works to 1800. -- Great Britain --  History --  Charles II, 1660-1685 --  Early works to 1800.",1663
B28862,R818,R217977,"A relation of the commitment and long unjust imprisonment, of James Potter, in the common jayle at Winchester, with the imprisoning of his sister Ann Potter for tythe, by Edward Bintal priest of Baghurst, and the taking away of her brother Richard Potters goods for the same tythe, for which he imprisoned her. Also the imprisoning of Elizabeth Streeter, with two of her husbands servants, occasioned by Iohn Corbet priest of Bramshot. With a few words to all, especially the inhabitants of Baghurst and Bramshot, to turn from those covetous hirelings which have long deceived the [sic], & return unto the Lord, and hearken to, obey and follow the light of Christ: given to lead them out of the waies of darkness, sin and unrighteousness, that redemption and restoration to life, they may come to know and witness. / James Potter.","Potter, James, fl. 1686.; Potter, James, fl. 1686.",printed in the 4th month 4th day for M W,London,"Potter, James, fl. 1686 --  Early works to 1800. -- Streeter, Elizabeth --  Early works to 1800. -- Imprisonment --  Great Britain --  Early works to 1800. -- Quakers --  Persecutions --  England --  Early works to 1800.",1659
B24659,I322,None,An act for the prevention of vexations and oppressions by arrests and of delays in suits of lavv.,Ireland.; Ireland.,printed by Andrew Crook printer to the Kings Most Excellent Majesty on Ormonde Key,Dublin,Law enforcement --  Ireland --  Early works to 1800. -- Arrest (Police methods) --  Ireland --  Early works to 1800.,1695
B22558,E3163,None,"The Popish labyrinth wherein is made manifest, that the Papists are entangled in the fundamental article of their faith, that the church cannot erre / written in Dutch by ... Dr. Simon Episcopius, unto which is added, The life and death of the author ; as also, The life and death of James Arminius, both of them famous defenders of God","Episcopius, Simon, 1583-1643.; Episcopius, Simon, 1583-1643.; Bertius, Petrus, 1565-1629. Oratio in obitum reverendi & clarissimi viri D. Jacobi Arminii. English.; Chardon de Courcelles, Etienne, 1705-1775? Short and compendious history of Simon Episcopius.",Printed for Francis Smith,London,"Arminius, Jacobus, 1560-1609. -- Episcopius, Simon, 1583-1643.",1673
B28677,R371,None,The universality of the love of God asserted in a testimony to his free grace in Jesus Christ by William Rawlinson.,"Rawlinson, William.; Rawlinson, William.",Printed and sold by T Sowle,London,God --  Love. -- Grace (Theology),1700
B28126,P2241A,R232591,"Pilulae Londinenses. or, the London pills, directed and prepared by a physician of many years standing in the College of Physicians in London, according to true rules of art, good for prevention, as well as the cure of all diseases, wherein purging is proper.",Anonymous,s n,London,"Advertising --  Drugs --  Early works to 1800. -- Medicine --  Formulae, receipts, prescriptions --  Early works to 1800. -- Physicians --  England --  Early works to 1800. -- Broadsides --  England --  17th century.",1680
B27715,O773,None,"The nature of apostasie from the profession of the Gospel, and the punishment of apostates declared, in an exposition of Heb. 6, 4, 5, 6, : with an enquiry into the causes and reasons of the decay of the power of religion in the world ... also, of the proneness of churches and persons of all sorts unto apostasie, with remedies, and means of prevention / by John Owen.","Owen, John, 1616-1683.; Owen, John, 1616-1683.",Printed for N Ponder,London,"Bible. --  N.T. --  Hebrews VI, 4-6 --  Commentaries. -- Apostasy. -- Church history --  17th century. -- Christianity --  Early works to 1800.",1676
B26573,M722,None,"Mars Christianissimus Autore Germano Gallo-Græco: or, an apology fo r the most Christian King's taking up arms against the Christians.",Anonymous,Printed for R Bentley and S Magnes in Russel street in Covent Garden,London,"Church and state --  France --  Catholic Church --  Early works to 1800. -- France --  History --  Louis XIV, 1643-1715 --  Early works to 1800.",1684
B28777,R558V,R224807,"Reasons humbly offered to the Honourable House of Commons, why no farther duty or excise be laid upon wines.",Anonymous,s n,London,Wine and wine making --  Taxation --  Early works to 1800. -- Wine and wine making --  Law and legislation --  England --  Early works to 1800.,1695
B24724,I446,R226057,"By the Lords-Justices of Ireland. A proclamation. Sydney, Tho: Coningesby. Whereas by our proclamation of the nineteenth of November last, we did declare, we would not give protection to any person who hath a son in the enemies quarters, ...","Ireland. Lords Justices and Council.; Ireland. Lords Justices and Council.; Coningsby, Thomas Coningsby, Earl, 1656?-1729.",Printed by Andrew Crook assignee of Benjamin Tooke printer to the King and Queens Most Excellent Majesties Ormonde Key,Dublin,Ireland --  History --  17th century --  Early works to 1800. -- Ireland --  History --  War of 1689-1691 --  Early works to 1800.,1690
B23956,H856A,None,"To the Parliament of the Common-wealth of England, and every individuall member thereof. The second humble representation of Capt. John Harris, in answer unto a scandalous paper, lately exhibited in the name of one John Cox, pretended agent of severall trustees mentioned in the ordinance for payment of Master Pyms debts","Harris, John, Capt.; Harris, John, Capt.",s n,London,"Cox, John, fl. 1651 --  Early works to 1800. -- Pym, John, 1584-1643 --  Early works to 1800. -- England and Wales --  History --  Commonwealth and Protectorate --  Early works to 1800.",1651
B21238,D1461,None,A speech delivered in Parliament concerning the evill consequences that doe attend this state by committing places of trust into the hands of court-favourites wherby it doth plainly appear to be the originall of all publick grievances and combustions of this kingdom / By Sir D. D. Knight.,"Digges, Dudley, Sir, 1583-1639.; Digges, Dudley, Sir, 1583-1639.",Printed for Ioseph Doe,London,"Buckingham, George Villiers, --  Duke of, 1592-1628.",1643
B24624,I187B,R231269,"Advertisement. At the Hand and Pen near the King's Bagnio in Long-Acre, liveth Mrs. Isabella Inglish, who alone is authorised by their Majesties to make and publish Dr. Anderson's Grana Angelica, or the famous true Scots Pills ...","Inglish, Isabella.; Inglish, Isabella.",s n,London,"Anderson, Patrick, fl. 1618-1635. -- Advertising --  Drugs --  Early works to 1800. -- Medicine --  Formulae, receipts, prescriptions --  Early works to 1800. -- Broadsides --  England --  17th century.",1690
B22887,F576B,None,"Living testimonies concerning the death of the righteous. Or The blessed end of Joseph Featherstone and Sarah his daughter; written by Sarah his wife, and Thomas Browne her second husband; not unworthy the knowledge of friends and their posterity; that all may be incouraged to live well, that their latter end may be blessed. Also something concerning Charles Wray, Grace Browne, and Katharine Browne her daughter, writ by Thomas Browne the elder, in Partney in the county of Lincoln. All of them being a sweet favour of life, laid down their heads in peace","Featherstone, Sarah, of Partney-Mills, Lincolnshire.; Featherstone, Sarah, of Partney-Mills, Lincolnshire.; Browne, Thomas, of Partney. aut; Wray, Charles, member of the Society of Friends. aut",Printed by Andrew Sowle and sold at the Three Kyes sic in Nags Head sic Court in Grace Church Street,London,"Featherstone, Joseph, d. 1682 --  Early works to 1800. -- Featherstone, Sarah, 1673-1688 --  Early works to 1800. -- Browne, Grace, ca. 1634-1682 --  Early works to 1800. -- Browne, Katharine, 1663 or 4-1680 --  Early works to 1800.",1689
B24493,H3645,None,"An humble representation upon the perpetual imprisonment of insolvent debtors, as being I. Against the law of God. II. Against the most antient fundamental common laws of this kingdom. III. Against the rule of justice. IV. Against the law of conscience, and Christian charity. V. Against the practice of other countries. VI. Against the creditors own profit. VII. To the prejudice of the King, and his kingdoms.",Anonymous,printed for John Platt steward of the common side of the Kings Bench,London,Debtor and creditor --  England --  Early works to 1800.,1687
B24831,I878,R225874,"By the Lord Deputy and Council. Tyrconnell. Whereas several persons disaffected to his Majesties most serene and auspicious government, have of late in a riotous and warlike manner assembled together in several parts of this his kingdom, ...","Ireland. Lord Deputy (1687-1689 : Tyrconnel); Ireland. Lord Deputy (1687-1689 : Tyrconnel); Tyrconnel, Richard Talbot, Earl of, 1630-1691.",Printed by Andrew Crook and Samuel Helsham assigns of Benjamin Tooke printer to the Kings most excellent Majesty and are to be sold at the Kings printinghouse on Ormonde Key and the Colledge Arms in Castle street,Dublin,Riots --  Ireland --  Early works to 1800. -- Ireland --  History --  1660-1690 --  Early works to 1800.,1689
B28138,P2342,R220443,"A plain and easie way to reduce guineas, which now is the only passable coin for payments, in such method that neither the king nor any of his subjects will lay under the least disadvantage; but by so doing, will produce a speedy supply to his Majesty and all his revenues, and thereby all the nobility and gentry of England will have their revenues will [sic] paid; which will encourage trade, and quicken payment to merchants and tradesmen, and by the means following will bring back guineas out of foreign countries, and make them plentiful here: and likewise a method for setling of the silver coin in this nation, during the time of reducing guineas. Humbly presented to the consideration of both Houses in Parliament.",Anonymous,s n,London,Coinage --  England --  Early works to 1800. -- Foreign exchange --  England --  Early works to 1800.,1696
B24747,I462,R226131,"By the Lords-Justices or Ireland a proclamation. Charles Porter, Tho: Coningesby. Whereas several officers of the militia, and other inhabitants of the province of Munster, ...","Ireland. Lords Justices and Council.; Ireland. Lords Justices and Council.; Coningsby, Thomas Coningsby, Earl, 1656?-1729.",Printed by Andrew Crook assignee of Benjamin Tooke printer to the King and Queens most excellent Majesties on Ormonde Key,Dublin,Ireland --  History --  17th century --  Early works to 1800. -- Ireland --  History --  War of 1689-1691 --  Early works to 1800.,1691
B25370,J1118,R41436,"The Jovial tinker, or, The Willing couple ... to a new tune called To high, to low, to low.",Anonymous,Printed for Eliz Andrews,London,"Ballads, English --  17th century. -- Broadsides --  London (England) --  17th century.",1680
B24116,H1602A,R232492,"Hertf. ss. At the general quarter-sessions of the publick peace holden for the county of Hertford, on the fourteenth and sixteenth dayes of July, in the year of our Lord, one thousand six hundred fifty and six. It is ordered by this court, that whatsoever officer shall, according to law, apprehend any rogues or vagabonds ...",Anonymous,s n,S l,"Broadsides --  England --  London --  Early works to 1800. -- Justice, Administration of --  England --  Hertford --  Early works to 1800. -- Rogues and vagabonds --  England --  Hertford --  Early works to 1800. -- Hertford (England) --  Early works to 1800.",1656
B26341,L3492,None,"A most exact and accurate map of the whole world: or The orb terrestrial described in four plain maps (viz.) Asia, Europe, Africa, America. Containing all the known and most remarkable capes, ports, bayes, and isles, rocks, rivers, towns, and cities; together with their scituation, commodities, history, customes, government; and a new and exact geography, especially their longitudes and latitudes, in alphabetical order, and fitted to all capacities. A work, as well useful as delightful, for all schollars, merchants, mariners, and all such as desire to know forreign parts, and is very helpful for the ready finding out any place mentioned in large maps. By D.L. M.A.","Lupton, Donald, d. 1676.; Lupton, Donald, d. 1676.",printed for John Garrett at his shops as you go up the stairs of the Royal Exchange in Cornhil where is printed coloured and sold a map of the world in four sheets with English descriptions and where you may have also choice of all sorts of maps and pictures for houses studies or closets,London,Geography --  Early works to 1800.,1676
B26241,L3128A,R36485,"A memorial from His Most Christian Majesty presented by the Count de Briord, his Ambassador Extraordinary to the States General of the United Provinces at the Hague, December 4, 1700 containing his reasons for accepting the late King of Spain's will in favour of the Duke of Anjou.","France. Sovereign (1643-1715 : Louis XIV); France. Sovereign (1643-1715 : Louis XIV); Louis XIV, King of France, 1638-1715.",Printed and sold by J Nutt,London,"Charles --  II, --  King of Spain, 1661-1700 --  Will. -- United Provinces of the Netherlands. --  Staten Generaal. -- Spanish Succession, War of, 1701-1714. -- France --  Foreign relations --  1643-1715. -- Spain --  Kings and rulers --  Succession.",1700
B20904,C7398,R17456,The prologue and epilogue to the city politicks,"Crown, Mr. (John), 1640?-1712.; Crown, Mr. (John), 1640?-1712.",Printed for Tho Benskins,London,No Keywords,1683
B23948,H830,None,"A defence of the proceedings of the Right Reverend the visitor and fellows of Exeter College in Oxford with an answer to : 1. The case of Exeter College related and vindicated, 2. The account examin'd.","Harrington, James, 1664-1693.; Harrington, James, 1664-1693.",Printed for Tho Bennet,London,"Bury, Arthur, 1624-1713. -- Trelawny, Jonathan, --  Sir, 1650-1721. -- University of Oxford. -- College administrators --  Legal status, laws, etc. -- Canon law.",1691
B27494,N1395A,R231535,"Nothing without God. Courteous reader, after my travels the Lord hath been pleased to bring me safe to this former place of my habitation ...",Anonymous,s n,London,"Advertising --  Medicine --  Early works to 1800. -- Medicine --  Formulae, receipts, prescriptions --  Early works to 1800. -- Physicians --  England --  Early works to 1800. -- Broadsides --  England --  17th century.",1670
B28641,R118,None,"Rabshakeh's outrage reproved, or, A VVhip for William Grigge of Bristoll, tanner to scourge him for his many notorious lies, blasphemies, reproaches, vain boastings and other such like noysom matter ... in a late fiery pamphlet ... entituled The Quakers Jesus ... / by an impartial friend to God's truth under what notion soever persecuted by the blind world.",Anonymous,Printed for Giles Calvert,London,"Grigge, William. --  Quakers Jesus. -- Society of Friends --  Apologetic works. -- Society of Friends --  Controversial literature.",1658
B26445,M283,R229077,"The maids unhappinesse or The youngmens unconstancy. When maidens seem for to be kind, youngmen do from them fly. But if the maidens coy they find then they for love can dye. Tune of Philander.",Anonymous,Printed for J Wright J Clarke W Thackery and T Passenger,London,"Ballads, English --  17th century. -- Broadsides --  England --  17th century.",1681-1684?
B27623,O336B,None,"One wonder more added to the seven wonders of the world verified in the person of Mr. George Keith, once a Presbyterian, afterwards about thirty years a Quaker, then a noun substantive at Turners-Hall, and now an itinerant preacher (upon his good behaviour) in the Church of England, and all without variation (as himself says) in fundamentals / by a Protestant dissenter.",Protestant dissenter.; Protestant dissenter.,s n,London,"Keith, George, 1639?-1716. -- Quakers --  Controversial literature.",1700
B26314,L3382B,None,"Loyal triumphant, or, A looking-glass for deceivers",Anonymous,Printed for W Giles,S l,"Patriotic poetry, English --  Early works to 1800. -- Treason. -- Broadsides",1682
B23708,G1725,R36566,"Great news from Limerick, giving an account of the succesful victory obtain'd over the Irish rebels, K. William being in the heat of the action. Also the number of what officers and soldiers were kill'd and taken prisoners on both sides. Printed according to order, September 6th. 1690.",Anonymous,printed by Tho Moore,London,"Ireland --  History --  War of 1689-1691 --  Early works to 1800. -- Limerick (Limerick, Ireland) --  History --  Siege, 1690 --  Early works to 1800.",1690
B22188,E2134,None,The Parliaments declaration concerning the Kings most excellent Majesty with the Kings Majesties determination concerning the Parliament.,England and Wales. Parliament.; England and Wales. Parliament.,Printed for R VVilliams,London,"Charles --  I, --  King of England, 1600-1649. -- England and Wales. --  Parliament.",1642
B27594,O264A,R226278,"A proposal for a general satisfaction, in relation to George Oldner's invention, to prevent ships from foundering or sinking at sea, &c. To which is added an answer to a pamphlet, entituled, An epistle to a Member of Parliament. As also the other advertisements; (viz.)",Anonymous,s n,London,"Oldner, George --  Early works to 1800. -- Ships --  Safety regulations --  Early works to 1800.",1689-1690
B23159,F1939A,R215513,"To all magistrates in Christendom, that do profess Christianity. Concerning Christian gospel-liberty against persecution, and one Christian forcing, persecuting, imprisoning, and spoiling the goods of another, because they will not be of their faith, worship or religion.","Fox, George, 1624-1691.; Fox, George, 1624-1691.",s n,London,Persecution --  Early works to 1800. -- Christianity --  Creeds --  Early works to 1800. -- Broadsides --  England --  17th century.,1686
