id,stc,estc,title,author,publisher,pubplace,keywords,date
B07988,19997.5,S94744,"Certaine new inventions and profitable experiments necessary to be known of all farmers, and others, that endeavour to procure benefit to themselves, and plentie to the commonwealth.","Plattes, Gabriel, fl. 1638-1640.; Plattes, Gabriel, fl. 1638-1640.",s n,London,Planters (Agricultural machinery) --  England --  Early works to 1800. -- Agricultural machinery --  England --  Early works to 1800. -- Agriculture --  England --  Early works to 1800.,1640
B02872,D2967,None,"Good manners for schools, or, A paraphrase upon qui mihi, &c. Done into English verse by O. Dykes, for the use of the grammar-school at the Academy in Chancery-Lane.","Dykes, Oswald, 1670?-1728.; Dykes, Oswald, 1670?-1728.",Printed by J ames Rawlins for John Place at Furnivals Inn gate in Holborn,London,Schools --  England --  Early works to 1800. -- Etiquette for children and teenagers --  Early works to 1800.,1700
B04466,M588,R180354,"The speech of Patrick Earl of Marchmont, &c., Lord High Chancellor to the Parliament of Scotland on Tuesday 29 October 1700.","Marchmont, Patrick Hume, Earl of, 1641-1724.; Marchmont, Patrick Hume, Earl of, 1641-1724.",Printed by the heirs and successors of Andrew Anderson,Edinburgh,Company of Scotland Trading to Africa and the Indies. -- Scotland --  Politics and government --  1689-1745 --  Sources. -- Scotland --  History --  1689-1745 --  Sources. -- Broadsides --  Scotland --  17th century.,1700
B04254,L3358,R180259,"The loyal Presbyterian, and the new conformist; with a list of the names of the several ministers, that have taken the oath; and a true copy thereof. Also, the farewell-advice of Mr. Chester, and divers others; and four meditations, for all true believers.",Anonymous,Printed for G Egerton,London,Church of England --  Doctrines --  Early works to 1800. -- Church of England --  Clergy --  Early works to 1800. -- Church and state --  England --  17th century --  Early works to 1800.,1666
B01119,6074A,None,"The mad mans morrice. Wherin you shall finde his trouble and grief, and discontent of his minde, a warning to yong men to have a care, how they in love intangled are. To a pleasant new tune.","Crouch, Humphrey, fl. 1635-1671.; Crouch, Humphrey, fl. 1635-1671.",Printed for Richard Harper in Smithfield,London,"Ballads, English --  17th century.",1637
B02911,D82,R171677,On the death of Sir William Sharp of Stonnie-hill,R. D.; R. D.,s n,Edinburgh,"Sharp, William, --  Sir, d. 1686 --  Death and burial --  Poetry --  Early works to 1800. -- Elegiac poetry, English --  Scotland --  Early works to 1800. -- Broadsides --  Scotland --  17th century.",1686
B01648,B279A,R233203,"A confession of faith, penned by an orthodox man of the reformed religion: dedicated to some eminent persons, now assembled in Parliament.","Bacon, Francis, 1561-1626.; Bacon, Francis, 1561-1626.",Printed by Rob Young for Will Hope and are to be sold at the Unicorne,London,Church of England --  Creeds --  Early works to 1800. -- Church of England --  Doctrines --  Early works to 1800.,1641
B05285,S1379A,R182958,"Act against the importation of some Bibles. Edinburgh, the twelfth day of October, 1676.","Scotland. Privy Council.; Scotland. Privy Council.; Hay, Thomas, fl. 1675.",Printed by the heir of Andrew Anderson Printer to his most excellent Majesty,Edinburgh,"Anderson, Agnes, 1637-1716. -- Anderson, Andrew, d. 1676. -- Printing industry --  Law and legislation --  Scotland --  Early works to 1800. -- Book industries and trade --  Scotland --  Early works to 1800. -- Broadsides --  Scotland --  17th century.",1676
B04405,M2857AA,R180720,"The Christian's companion under soul-exercise : or, A sermon preached at the Hole of the Gate-rige in the parish of Bathgate and shire of Linlithgow. May 26. 1678. By Mr. John Mosman.","Mosman, John, ca. 1634-1693.; Mosman, John, ca. 1634-1693.",s n,Edinburgh,"Church of Scotland --  Sermons --  17th century. -- Bible. --  O.T. --  Psalms LXXVII, 1-2 --  Sermons --  17th century. -- Christian life --  Sermons --  17th century.",1678
B08989,E499B,R176614,"A true and strange relation of the travels, adventures, and great persecution of four eminent Quakers who in the year 1680 travelled through France, Italy and Turkey, to promote their religion. Wherein is fully declared the designs, endeavours and attempts of these zealous Quakers, for the conversion of the great Turk and the pope. With a perfect account of the event and success of the business, and of all the most remarkable passages. Also a faithful relation of their private discourses and disputes which passed between these Quakers and the pope, the cardinal his cousin, and Cardinal Pool. Also of their voyage to Constantinople, and of their most barbarous cruel and bloody death by the special command of the chief governour the great Turk. Who caused their hands to be chop'd off, their tongues to be cut out, and their eyes bored out, and each man to have a wooden stake run in at his fundament quite through his body. / Faithfully and compendiously related by John Elias Esq; who was an eye-witness to a great part of these transactions in Constantinople.","Elias, John, fl. 1659.; Elias, John, fl. 1659.",Printed for J Clarke at the Bible and Harp in West smithfield,London,Society of Friends --  Missions --  Early works to 1800. -- Quakers --  Apologetic works --  Early works to 1800.,1681
B04354,M1913,R180567,"A messenger of truth from the Common Hall, assembled in London on Midsummer-day last on account of the pretended petition. With allowance.",Anonymous,Printed for John Whitlock next door to the Dog Tavern in Ludgate street,London,Local elections --  England --  London --  17th century --  Early works to 1800. -- London (England) --  Politics and government --  17th century --  Early works to 1800. -- Broadsides --  England --  17th century.,1689
B05385,S1513A,R183076,"Letters of publication, in favours of Thomas Weir chyrurgeon in Edinburgh.","Scotland. Privy Council.; Scotland. Privy Council.; Weir, Thomas, d. 1711?; Scotland. (1685-1688 : James VII)",Printed by the heir of Andrew Anderson Printer to his most sacred Majesty,Edinburgh,"Steil, Thomas. -- Weir, Thomas, d. 1711? -- Patent medicines --  Law and legislation --  Scotland --  Early works to 1800. -- Broadsides --  Scotland --  17th century.",1687
B03562,G494E,R177363,"A general bill of all the christnings and burials, from the 15. of December, 1691. To the 13. of December, 1692. According to the report made to the King and Queen their Most Excellent Majesties. / By the Company of Parish-Clerks of London, &c.",Worshipful Company of Parish Clerks.; Worshipful Company of Parish Clerks.,s n,London,"Childbirth --  Statistics --  England --  London --  Early works to 1800. -- Mortality --  England --  London --  Early works to 1800. -- London (England) --  Statistics, Vital --  Early works to 1800. -- Broadsides --  England --  17th century.",1692
B03084,E2866D,R172061,"The Lords spiritual and temporal, assembled at the House of Lords, Westminster, December 25 1688. We the Lords spiritual and temporal assembled in this conjecture, do desire your Highness to take upon you the administration of publick affairs, both civil and military ...","England and Wales. Parliament. House of Lords.; England and Wales. Parliament. House of Lords.; William III, King of England, 1650-1702.",Printed by the heir of Andrew Anderson,Edinburgh,Great Britain --  History --  Revolution of 1688 --  Sources. -- Great Britain --  Politics and government --  1660-1688 --  Sources. -- Broadsides --  Scotland --  17th century.,1688
B03462,G1033,R177512,"Good advice to the creditors of the bankers in general, and particularly to those concerned with Sir Robert Vyner, who have not yet subscribed to his proposals. / By some of his creditors that have already subscribed them.",Anonymous,Printed for S L,London,"Viner, Robert, --  Sir, 1631-1688. -- Debtor and creditor --  Great Britain --  Early works to 1800.",1681
B03333,F121B,R176923,"A miraculous victory obtained by the Right Honorable, Ferdinando Lord Fairfax, against the army under the command of the Earl of Newcastle at Wakefield in York-shire of the enemy there was taken prisoners, Generall Goring, Sir Thomas Bland, 2 colonells, Sergeant Major Car, 13 captains, 1500 souldiers, 27 colours of foot, 3 cornets of horse, 4 lieutenants, 15 ensignes, and 1 cornet, 4 peeces of ordnance, all their ammunition, and a great number of armes, with the losse of 7 common souldiers. Sent in two letters to the Honorable, W. Lenthall, Esq., speaker in the House of Commons. Also a letter of great consequence, which was found in Generall Gorings chamber, which was sent to him by his father the Lord Goring.","Fairfax, Ferdinando Fairfax, Baron, 1584-1648.; Stockdell, Thomas.; Norwich, George Goring, Earl of, 1583?-1663.",Printed for Edw Husbands,London,"Fairfax, Ferdinando Fairfax, --  Baron, 1584-1648. -- Norwich, George Goring, --  Earl of, 1583?-1663. -- Wakefield, Battle of, Wakefield, England, 1643 --  Early works to 1800. -- Great Britain --  History --  Civil War, 1642-1649 --  Campaigns --  Early works to 1800. -- Wakefield (West Yorkshire) --  History, Military --  17th century --  Early works to 1800.",1643
B03184,E3820,None,"An excellent new song, called, The gentlemans resolution. For a pleasant country life.",Anonymous,Printed for Charles Barnet,London,"Ballads, English --  17th century.",1700
B01064,5416,None,"A comparison of the life of man, concerning how fickle his estate doth stand, flourishing like a tree, or vine, or dainty flower, or like a ship, or raine, that's turn'd each houre. To the tune of Sir Andrew Barton.","Crimsal, Richard.; Crimsal, Richard.",for Francis Coules,Printed at London,"Ballads, English --  17th century.",1634
B04329,M1472A,R180491,"Pregeth yn erbyn schism: neu, Wahaniadau yr Amseroedd hyn a Bregethwyd yn Watlington yn fir Rydychen, mewn peth cythryfwl Med. ll. 1652. / Yn ol ymddadleu cyhoeddus a fu yno rhwng Jasper Mayne ...","Mayne, Jasper, 1604-1672; Mayne, Jasper, 1604-1672",Argraphedig gan Jo Streater tros Phil Chetwinde,Caer Ludd i e London,"Bible. --  N.T. --  Matthew XIII, 47 --  Sermons. -- Sermons, Welsh --  17th century.",1658
B07996,20166.5,S94769,Loues leprosie. The preface to the title ...,"Powell, Thomas, 1572?-1635?; Powell, Thomas, 1572?-1635?",by W White dwelling in Cow lane,Imprinted at London,English poetry --  16th century.,1598
B02779,D2192A,R175981,"To His Grace, the Duke of Queensberry, Her Majesty's High Commissioner, and the Right Honourable the Estates of Parliament. The petition of George Drummond keeper of the tolbooth of Edinburgh.","Drummond, George, Keeper of the tolbooth of Edinburgh.; Drummond, George, Keeper of the tolbooth of Edinburgh.; England and Wales. Parliament.",s n,Edinburgh,"Queensberry, James Douglas, --  Duke of, 1662-1711. -- Debts, Public --  Great Britain --  Early works to 1800. -- Great Britain --  History --  William and Mary, 1689-1702 --  Early works to 1800. -- Great Britain --  Politics and government --  1689-1702 --  Early works to 1800.",1700
B01820,B5271A,R173201,"Unto his Grace, his Majesties High Commissioner and the right honourable the Estates of Parliament. The humble petition of Mr. John Buchan Agent for the Royal Burrows.","Buchan, John, Agent for the Royal Burrows.; Buchan, John, Agent for the Royal Burrows.; Scotland. Parliament.",s n,Edinburgh,Trade regulation --  Scotland --  Early works to 1800. -- Scotland --  Commerce --  Early works to 1800.,1698
B07434,4391.3,S91281,"[Adtimchiol an chreidimh comhaghalluidhedar an maighiser, agas an foghluinte:] [aghon, minisder an tsoisgeil, agas an leanamh].","Calvin, Jean, 1509-1564.; Calvin, Jean, 1509-1564.",J Wreittoun,Edinburgh,Reformed Church --  Catechisms --  Early works to 1800.,1631
B09161,F1933A,R226193,"This is a controversy betwixt the Quakers and the Papists. Being answers to several papers, and replies to the answers of the Romish spiritual Aegyptian Sea, whose tongue hath of late spoke, and Sea hath the late swelled; but the bounds, which is the power of God, which the apostles was in, keeps it from over-flowing. And also here is some queries for them to answer, and also a challenge for them to come forth to try their Christ and God, which they make of bread and wine, to the people called Quakers, and not to be ashamed of him, for we are not ashamed of Christ before men. For they that love the light will bring their deeds to the light, that it may be manifest whether they be wrought in God yea or no, Joh. 3. Whereunto is added an answer to a paper of Henry Forts, one who is turned against the truth. / This 11 day of the 11 month, 1664. By G.F.","Fox, George, 1624-1691.; Fox, George, 1624-1691.",s n,London,"Forts, Henry. -- Society of Friends --  Apologetic works --  Early works to 1800. -- Catholic Church --  Controversial literature --  Early works to 1800.",1664
B08456,B1921A,R175533,"A confutation of atheism from the structure and origin of human bodies. Part I a sermon preached at Saint Martin's in the Fields, May 2. 1692.  Being the third of the lecture founded by the Honourable Robert Boyle, Esquire / by Richard Bentley.","Bentley, Richard, 1662-1742.; Bentley, Richard, 1662-1742.; Boyle, Robert, 1627-1691.; Stillingfleet, Edward, 1635-1699.",Printed for J H for H Mortlock at the Phoeniz in St Paul s Church yard,London,"Bible. --  N.T. --  Acts, XVII, 27 --  Sermons. -- Christianity and atheism --  Early works to 1800. -- Atheism --  Sermons --  Early works to 1800. -- Atheism --  Controversial literature --  Early works to 1800. -- Religion and science --  Early works to 1800.",1693
B09630,O934A,R181079,"Paul Hood, doctor of divinity, rector of Lincoln College, and vice-chancellour of the Vniversity of Oxford to all whom it may concerne: Greetings. Whereas the statutes of the University require certaine scholasticall and decent habits befitting every person in his severall degree to be used and put on when he shall appear in publick ...","University of Oxford.; University of Oxford.; Hood, Paul, d. 1668.",By Anne Lichfield,Printed at Oxford,University of Oxford --  History --  Early works to 1800. -- Academic costume --  England --  Early works to 1800. -- Broadsides --  England --  17th century.,1660
B06752,W803,R186250,"Man's terrene-refuge sleighted: and the excellency of celestiall concernments briefly asserted, / by Ric. Warde Gent. and directed to his worthy friend in a letter.","Ward, Richard, 1601 or 2-1684.; Ward, Richard, 1601 or 2-1684.",Printed by H H for Henry Seile,London,Christian life --  Early works to 1800.,1651
B01920,C1135,R171019,"The case of the petitioners for making the river Dun more navigable, in the west rideing of the county of York.",Anonymous,s n,London,River engineering --  Law and legislation --  England --  Early works to 1800. -- Inland water transportation --  Early works to 1800. -- Don River (England) --  Navigation --  Law and legislation --  Early works to 1800. -- Broadsides --  England --  17th century.,1697
B06072,S999C,R183810,"By the Commissioners for the government of Scotland, and the Isles thereunto belonging",Scotland. Parliament.; Scotland. Parliament.,Printed by Christopher Higgins in Harts Close over against the Trone Church,Edinburgh,Scotland --  Politics and government --  1649-1660 --  Sources. -- Broadsides --  Scotland --  17th century.,1660
B01951,C1483B,R175694,"On the crowing cock and lyon couchant, or, A poem to express the gallantry of our royall chanticlere. The uncertainty of war & cock-fighting. The magnanimity of a brave general and judicious cocker: / writ on the news of the surrender of Namur, in encomium of unparallel'd fortitude and true English valour, recorded in the parable of the game cock, to congratulate his Majesties happy return to London, leaving future success to the disposal of divine providence.","Cater, Gerrard.; Cater, Gerrard.",s n,London,"Grand Alliance, War of the, 1689-1697 --  Poetry.",1695
B02159,C4033BA,R173872,"Articles of visitation and enquiry. Concerning matters ecclesiastical exhibited to the ministers, church-wardens, and side-men of every parish within the Dioces of Durham. In the primary visitation of the Right Reverend Father in God Nathanael by divine providence Lord Bishop of Durham.","Church of England. Diocese of Durham.; Church of England. Diocese of Durham.; Crewe, Nathaniel, 1633-1721.",Printed for James Collins,London,"Church of England --  Discipline --  Early works to 1800. -- Church of England --  Pastoral letters and charges --  Early works to 1800. -- Visitations, Ecclesiastical --  England --  Durham --  Early works to 1800.",1676
B02708,D159,R12479,"Damon and Celia, or, The languishing lover comforted. Of all new songs, the poet hopes that this will please you well, because he knows it is a very good one, you may find hereby, there's nothing lost by loving constantly. Which ought to be all honest lovers guide but as for such who no delays abide; let them love one, for half and hour no more, and when they've done go call their Mrs. whore. To a pleasant new play-house tune, called No, no tis in vain, &c.",Anonymous,Printed for F Coles T Vere J Wright J Clarke W Thackeray T Passenger,London,"Broadsides --  England --  London --  Early works to 1800. -- Ballads, English --  17th century. -- Ballads --  England --  17th century.",1678-1681?
B02059,C2998B,R174159,"His Majesties declaration to all his loving subjects, concerning the treasonable conspiracy against his sacred person and government lately discovered. Appointed to be read in all churches and chappels within this kingdom. By his Majesties special command.","England and Wales. Sovereign (1660-1685 : Charles I); England and Wales. Sovereign (1660-1685 : Charles I); Charles II, King of England, 1630-1685.",Re printed by David Lindsay,Edinburgh,"Rye House Plot, 1683 --  Early works to 1800.",1683
B03088,E2926E,R174323,An order and declaration of His Highness and his council for collecting the excize in Scotland,England and Wales. Lord Protector (1653-1658 : O. Cromwell); England and Wales. Lord Protector (1653-1658 : O. Cromwell); England and Wales. Council of State.,Henry Hills and John Field,London,Excise tax --  Law and legislation --  Scotland --  Early works to 1800. -- Tax assessment --  Law and legislation --  Scotland --  Early works to 1800. -- Broadsides --  England --  17th century.,1655
B08376,A3339A,R172337,"An answer to a printed paper, entituled The case of Mary Dutchess of Norfolk",Anonymous,s n,London,"Norfolk, Mary Howard, --  Duchess of, 1659?-1705 --  Trials, litigation, etc. -- Norfolk, Henry Howard, --  Duke of, 1655-1701 --  Trials, litigation, etc. -- Trials (Divorce) --  England --  Early works to 1800. -- Divorce --  England --  Early works to 1800. -- Broadsides --  England --  17th century.",1700
B06936,None,None,"Loves power. Behold the powerful charms of love, with captives young and old, and nothing can their flames remove, that are in Cupids fold: 'till soft'ning kisses heal the wound caus'd by loves fiery dart, then pleasures flow, and joys abound, and more inflames the heart. To the tune of, Moggies jealousie.",Anonymous,s n,S l,"Ballads, English --  17th century.",1685
B04358,M1973,R180584,Die saturni 13. Junij 1685 The Earl of Middleton aquaints the House ...,"Middleton, Charles Middleton, Earl of, ca. 1650-1719.; Middleton, Charles Middleton, Earl of, ca. 1650-1719.; England and Wales. Parliament. House of Commons.",Printed by the heir of Andrew Anderson,Edinburgh,"Monmouth, James Scott, --  Duke of, 1649-1685 --  Early works to 1800. -- Monmouth's Rebellion, 1685 --  Early works to 1800. -- Great Britain --  History --  Charles II, 1660-1685 --  Early works to 1800. -- Great Britain --  Politics and government --  1660-1688 --  Early works to 1800.",1685
B04409,M2882A,None,"A most excellent song of the loue of young Palmus, and faire Sheldra, with their vnfortunate loue. To the tune of Shackley-bay.",Anonymous,For I W,Printed at London,"Ballads, English --  17th century.",1655
B09954,S732,R28854,"A conference betwixt a modern atheist, and his friend. By the methodizer of the Second spira.","Sault, Richard, d. 1702.; Sault, Richard, d. 1702.",Printed for John Dunton,London,Apologetics --  Early works to 1800. -- Apologetics --  History --  17th century. -- Faith and reason --  Early works to 1800.,1693
B05389,S1519A,R183084,"Edinburgh, the twenty third of February, one thousand six hundred and sixty four. The Lords of his Majesties Privy Council considering, that albeit it is appointed ... all persons in publick trust or office, should publickly ... subscribe the Declaration...",Scotland. Privy Council.; Scotland. Privy Council.,Printed by Evan Tyler printer to the King s most excellent Majesty,Edinburgh,"Loyalty oaths --  Scotland --  Early works to 1800. -- Scotland --  Officials and employees --  Legal status, laws, etc. --  Early works to 1800. -- Broadsides --  Scotland --  17th century.",1664
B04509,N1237A,R181034,"The Norfolk gentleman's last will and testament. [... c]ommitted the keeping of his children to his own brother, who dealt most wickedly with them, and how God plagued him for it. To the tune of Rogero.",Anonymous,s n,S l,"Ballads, English --  17th century. -- Broadsides --  England --  17th century.",1700
B00373,16858,S94040,"The publican becomming a penitent: or The picture of a penitent sinner. Deliuered in two sermons in the cittie of London: anno 1625. / By Robert Lovell, minister of Gods word, and curate of Allhallowes-Barking within the same cittie..","Lovell, Robert, curate of Allhallows, Barking.; Lovell, Robert, curate of Allhallows, Barking.",Printed by T S for Nathanael Newbery and are to be sould at the signe of the Starre vnder St Peters Church in Cornehill and in Popes head Alley,London,"Bible. --  N.T. --  Luke XVIII, 13 --  Sermons --  Early works to 1800. -- Sermons, English --  17th century.",1625
B00422,17685.5,S94149,"The golden chaine of mans saluation, and the fearefull point of hardening, opened and set downe in two seuerall sermons preached before the king. / By Anthony Maxey Batchelar in Diuinitie, and chaplaine to his Majesty in ordinary ...","Maxey, Anthony, d. 1618.; Maxey, Anthony, d. 1618.",Printed by G Eld for Clement Knight dwelling in Paules Church yard at the signe of the holy Lambe,London,"Bible. --  N.T. --  Romans VIII, 30 --  Sermons --  Early works to 1800. -- Bible. --  O.T. --  Exodus X, 20 --  Sermons --  Early works to 1800. -- Salvation --  Sermons --  Early works to 1800. -- Sermons, English --  17th century.",1606
B09854,R555A,R205791,"Reasons humbly offered to the consideration of the Parliament by the Company of Tallow-Chandlers, London against passing the bill relating to convex lights",England and Wales. Parliament.,s n 1692,London,"Company of Tallow-Chandlers (London, England) --  Early works to 1800. -- Candlemaking --  Law and legislation --  England --  Early works to 1800. -- Tallow --  Early works to 1800. -- Candles --  Early works to 1800. -- Great Britain --  History --  William and Mary, 1689-1702 --  Sources. -- Great Britain --  Politics and government --  1689-1702 --  Sources. -- Broadsides --  England --  17th century.",1692
