id,stc,estc,title,author,publisher,pubplace,keywords,date
A09562,19843.5,S4821,"The copy of two  letters sent from Spaine containing the Kings censure for the rooting out of vices, abuses, and all sorts of briberies and corruptions in his kingdomes.",Spain. Sovereign (1621-1665 : Philip IV); Spain. Sovereign (1621-1665 : Philip IV),Printed by F K for William Lee and are to bee sold at his shop in Fleetstreete at the Golden Bucke neere Serieants Inne,London,"Spain --  History --  Philip IV, 1621-1665.",1621
A08055,18420,S113618,"Mans actiue obedience, or The power of godlines especially in the commandement of the gospell, which requireth faith in euerie Christian: or A treatise of faith, worthily called precious faith, as being in it selfe a most rare iewell of ioy, and peerelesse pearle, that excelleth in worth the highest price. Wherein is plainly declared what faith in Christ is what properly is the obiect of it, what is the speciall operation of faith, by which it may bee discerned; and the worke about which it is principally imployed, the subiect wherein it is placed; what things are needfull to the making it up, what to the being, and what to the wel-being of it; with the differences that are betweene true beleeuers and fained in all of them, and the vses thereof. By Master William Negus, lately minister of Gods word at Lee in Essex.","Negus, William, 1559?-1616.; Negus, William, 1559?-1616.; Negus, Jonathan, d. 1633.",Imprinted by Felix Kyngston for Nathaniel Newbery and are to be sold at his shop vnder S Peters Church in Cornehill and in Popes head Alley at the signe of the Starre,London,No Keywords,1619
A05531,15651,S102840,"A breefe relation by the commoners in Lincolnshire of their legall interest, and that nothing of interest the vndertakers have in law.",Anonymous,s n,S l,"Fens, The(England) --  Early works to 1800. -- Lincolnshire(England) --  Politics and government --  Early works to 1800.",1651
A04106,14208A,S101141,By the Lord Deputy and Councell,Ireland.; Ireland.,By the Society of Stationers printed by the Kings most excellent Majestie,Printed at Dublin,Heraldry --  Ireland --  Early works to 1800. -- Ireland --  Proclamations --  Early works to 1800.,1634
A04657,1478,S118246,"Vox belli, or, An alarum to vvarre","Barnes, Thomas, Minister of St. Margaret's, New Fish Street, London.; Barnes, Thomas, Minister of St. Margaret's, New Fish Street, London.",Printed by H L ownes for Nathanael Newbery,London,"Sermons, English --  17th century.",1626
A08779,19069,S102324,"Christs confession and complaint concering his kingdom and seruants; conuincing Iewes of obstinacie, Romish Catholickes of conspiracie, seducers of sedition, Arminians of apostacie, and diuers others of coldnes, schisme, treachery & hypocrisie. By J.P.","I. P., fl. 1629.; I. P., fl. 1629.",s n,Printed abroad,Church of England --  Controversial literature --  Early works to 1800.,1629
A07129,17530,S102312,Youths instruction. Composed and written by William Martyn Esquire. Recorder of the honourable citie of Exeter,"Martyn, William, 1562-1617.; Martyn, William, 1562-1617.",Printed by Iohn Beale,London,Conduct of life --  Early works to 1800. -- Education --  England --  Early works to 1800.,1612
A04821,14955,S106533,"Hallelu-iah: praise yee the Lord, for the vnburthening of a loaden conscience By his grace is Iesus Christ vouchsafed vnto the worst sinner of all the whole world.","Kilby, Richard, d. 1617.; Kilby, Richard, d. 1617.",Printed by Cantrell Legge printer to the Vniuersitie of Cambridge,Cambridge,Conscience --  Early works to 1800. -- Sin --  Early works to 1800.,1618
A07778,18156A,S916,"Three meditations vpon these three places of scripture, 1 Cor. 2.2 ..., Psal. 6.1 ..., Prov. 3.11,12 ... by Iohn Bulteel.","Mornay, Philippe de, seigneur du Plessis-Marly, 1549-1623.; Mornay, Philippe de, seigneur du Plessis-Marly, 1549-1623.; Bulteel, John, fl. 1683.",Printed by I H for Nathanael Newbery and are to be sold in Popes head alley at the signe of the starre,London,"Bible. --  N.T. --  Corinthians, 1st, II, 2 --  Meditations. -- Bible. --  O.T. --  Psalms VI --  Meditations. -- Bible. --  O.T. --  Proverbs III, 11-12 --  Meditations. -- Meditations.",1627
A02435,12567,S118987,"A description of the Church of Christ, with her peculiar priuiledges, and also of her commons, and entercommoners With some oppositions and answers of defence, for the maintenance of the truth which shee professeth: against certaine Anabaptisticall and erronious opinions, verie hurtfull and dangerous to weake Christians. Maintained and practised by one Master Iohn Smith, sometimes a preacher in Lincolneshire, and a companie of English people with him now at Amsterdam in Holland. Whome he hath there with himselfe rebaptised. By I.H.","Etherington, John, fl. 1641-1645.; Etherington, John, fl. 1641-1645.",Printed by W Stansby for Nathaniel Fosbrooke,London,"Smyth, John, d. 1612. --  Character of the beast. -- Anabaptists --  England --  Controversial literature. -- Anabaptists --  Netherlands --  Controversial literature. -- Brownists --  Early works to 1800. -- Baptism --  Early works to 1800.",1610
A03653,13783,S104220,"Speculum topographicum: or The topographicall glasse Containing the vse of the topographicall glasse. Theodelitus. Plaine table, and circumferentor. With many rules of geometry, astronomy, topography perspectiue, and hydrography. Newly set forth by Arthur Hopton Gentleman.","Hopton, Arthur, 1587 or 8-1614.; Hopton, Arthur, 1587 or 8-1614.",By N icholas O kes for Simon Waterson dwelling at the signe of the Crowne in Paules Church yard,Printed at London,Surveying --  Early works to 1800.,1611
A05203,15340,S109360,"The most pleasaunt and delectable historie of Lazarillo de Tormes, a Spanyard and of his maruellous fortunes and aduersities. The second part. Translated out of Spanish and into English, by W.P.","Phiston, William, attributed name.; W. P., fl. 1596.",By T homas C reede for Iohn Oxenbridge dwelling in Paules Church yard at the signe of the Parrot,Printed at London,No Keywords,1596
A03946,14052,S119294,"A position against vainglorious, and that which is falsly called learned preaching","Jacob, Henry, 1563-1624.; Jacob, Henry, 1563-1624.",R Schilders,Middelburg,Preaching --  Early works to 1800.,1604
A05303,15448,S108473,"A treatise of specters or straunge sights, visions and apparitions appearing sensibly vnto men Wherein is delivered, the nature of spirites, angels, and divels: their power and properties: as also of witches, sorcerers, enchanters, and such like. With a table of the contents of the several chapters annexed in the end of the booke. Newly done out of French into English.","Loyer, Pierre le, 1550-1634.; Loyer, Pierre le, 1550-1634.; Jones, Zachary.",Printed by Val S immes for Mathew Lownes,At London,Apparitions --  Early works to 1800. -- Demonology --  Early works to 1800.,1605
A03599,13724,S104191,"The Christians tvvo chiefe lessons viz. selfe-deniall, and selfe-tryall. As also the priviledge of adoption and triall thereof. In three treatises on the texts following: viz. Matt. 16.24. 2 Cor. 13.5. Iohn 1.12,13. By T.H.","Hooker, Thomas, 1586-1647.; Hooker, Thomas, 1586-1647.; Symmes, Zachariah, 1599-1671.",Printed by T B adger for P Stephens and C Meredith at the Golden Lion in S Pauls Churchyard,London,Christian life --  Early works to 1800.,1640
A02219,12356,S103429,"A letter vvritten by Gregory the XV. Pope of Rome, to the French King To our most dearely beloued son health in Iesus Christ, Louis the 13. the most Christian King of France. According to the French coppie printed at Paris. 1621.","Gregory XV, Pope, 1554-1623.; Gregory XV, Pope, 1554-1623.; Louis XIII, King of France, 1601-1643.",Printed by Bernard Alsop for N athaniel B utter,London,"France --  History --  Louis XIII, 1601-1643.",1621
A06332,16798,S108817,"The lamentatle [sic] death of the Earle of Bucquoy, Generall of the Emperours army Happened vnto him in an honorable exploit, before the towne of Newheufel.",Anonymous,Printed by Peter Rocolet i e E Allde,At Paris i e London,"Bucquoi, Karl Bonaventura von Longueval, --  Graf von, 1571-1621.",1621
A02319,12451,S103510,"Mount Caluarie, the second part: compyled by the reuerend father Don Anthonio de Gueuara ... In this booke the author treateth of the seuen words which Christ our redeemer spake hanging vpon the Crosse. Translated out of Spanish into English","Guevara, Antonio de, Bp., d. 1545?; Guevara, Antonio de, Bp., d. 1545?",Printed by Adam Islip for Edward White and are to bee sold at his shop by the little north dore of Pouls at the signe of the Gun,London,Jesus Christ --  Seven last words --  Early works to 1800.,1597
A00284,1040,S101361,"The fortresse of fathers ernestlie defending the puritie of religion, and ceremonies, by the trew expositio[n] of certaine places of Scripture: against such as wold bring in an abuse of idol stouff, and of thinges indifferent, and do appoinct th'aucthority of princes and prelates larger then the trueth is. Translated out of Latine into English for there sakes that vnderstand no Latine by I.B.","I. B., fl. 1566.",Printed by Egidius van der Erve,Emden,Authority --  Religious aspects --  Early works to 1800.,1566
A04118,14261,S107433,"Articles of religion agreed vpon by the archbishops, and bishops, and the rest of the clergie of Ireland, in the conuocation holden at Dublin in the yeare of our Lord God 1615. for the auoyding of diuersities of opinions: and the establishing of concent touching true religion.",Church of Ireland.; Church of Ireland.,Printed by R Y oung for T Downes and are to be sold at the great north doore of Paules,London,No Keywords,1628
A01575,11700,S103012,"Two sermons One, the curse and crime of Meroz. Preached at the assises at Exon. The other, a sermon of patience. At St Maries in Oxford. By Edward Gee, Doctor in Diuinitie, and chaplaine to his Maiestie. Published since his death, by his two brethren, Iohn Gee and George Gee, ministers of Gods Word.","Gee, Edward, 1565-1618.; Gee, Edward, 1565-1618.; Gee, John, d. 1631.; Gee, George, b. 1574 or 5.",Printed by W illiam S tansby for Nathaniel Butter and are to be sold at his shop neere S Austins gate at the signe of the Pyde Bull,London,"Sermons, English --  17th century.",1620
A04638,14757,S121512,"Ben Ionson, his Case is alterd As it hath beene sundry times acted by the children of the Blacke-friers.","Jonson, Ben, 1573?-1637.; Jonson, Ben, 1573?-1637.",Printed by Nicholas Okes for Bartholomew Sutton dwelling in Paules Church yard neere the great north doore of Paules Church,At London,No Keywords,1609
A04069,14127,S119306,"A new inuention of shooting fire-shafts in long-bowes VVherein, besides the maner of making them, there is contained a briefe discourse of the vsefulnesse of them in our moderne warres, by sea and land. Published by a true patriot for the common good of his native countrey of England.",Anonymous,Printed by H L ownes for Iohn Bartlet at the gilt Cup in Cheape side,London,Bow and arrow --  Early works to 1800.,1628
A01475,11600,S115877,"Two treatises the first, entituled, The foode of the faithfull. The second Deaths welcome.","Garey, Samuel, 1582 or 3-1646.; Garey, Samuel, 1582 or 3-1646.",Printed by I R oberts for Iefferie Chorlton sic,At London,Lord's Supper --  Early works to 1800. -- Future life --  Early works to 1800.,1605
A00142,1014,S100373,"A historie contayning the vvarres, treaties, marriages, and other occurrents betweene England and Scotland from King William the Conqueror, vntill the happy vnion of them both in our gratious King Iames. With a briefe declaration of the first inhabitants of this island: and what seuerall nations haue sithence settled them-selues therein one after an other:","Ayscu, Edward.; Ayscu, Edward.",By G Eld,Imprinted at London,Scotland --  Foreign relations --  England --  Early works to 1800. -- England --  Foreign relations --  Scotland --  Early works to 1800.,1607
A08047,1841,S113735,"Of the eternall felicity of the saints fiue bookes. Writen in Latin by the most illustrious Cardinall Bellarmine, of the Society of Iesus. And translated into English by A.B. Permissu superiorum.","Bellarmino, Roberto Francesco Romolo, Saint, 1542-1621.; Bellarmino, Roberto Francesco Romolo, Saint, 1542-1621.; Everard, Thomas, 1560-1633.; Bellarmino, Roberto Francesco Romolo, Saint, 1542-1621. De gemitu columbae  English. Selections. aut",Widow of C Boscard,Saint Omer,Heaven --  Early works to 1800. -- Hell --  Early works to 1800.,1638
A07025,17443.5,S112203,"Hollands leaguer An excellent comedy as it hath bin lately and often acted with great applause, by the high and mighty Prince Charles his Servants; at the private house in Salisbury Court. Written by Shackerley Marmyon, Master of Arts.","Marmion, Shackerley, 1603-1639.; Marmion, Shackerley, 1603-1639.",By I ohn B eale for Iohn Grove dwelling in Swan Yard within Newgate,Printed at London,No Keywords,1632
A06512,16985,S1353,"A methodicall preface prefixed before the Epistle of S. Paule to the Romanes very necessary and profitable for the better vnderstandyng of it / made by the right reuerend father and faythfull seruant of Christ Iesus, Martin Luther ; nowe newly translated out of Latin into English, by W.W. ...","Luther, Martin, 1483-1546.; Luther, Martin, 1483-1546.; W. W.",For Thomas Woodcocke dwellyng in Paules Churchyard at the signe of the Blacke Beare,Imprinted at London,"Bible. --  N.T. --  Romans --  Criticism, interpretation, etc.",1594
A08147,18507.233,S2828,"The Continuation of our weekely intelligence since the 22. of this present moneth, to the 29. The second part containing many notable and very remarkeable passages, amongst the rest, you shall finde these, the strange and vnexpected reduction of the city of Prage in Bohemia ..., the taking whereof (with Gods assistance) was performed by the old Count of Thorne ..., the great preparation of the B. of Collen ... and other leagers, to joyne with the imperiall scattered troopes ...",Anonymous,Printed for Nath Butter and Nicolas Bourne,London,"Thirty Years' War, 1618-1648. -- Prague (Czech Republic) --  History, Military.",1631
A00288,10406.6,S3350,The effect of the Viscount Montagues bill exhibited in Parliament,Anonymous,s n,London,England and Wales. --  Court of Chancery --  Cases. -- Broadsides --  London (England) --  17th century.,1621
A05372,15525.3,S2177,"A Letter sent by a gentleman of England to his frende contayning a confutacion of a French mans errors, in the report of the myraculous starre nowe shyninge.",Anonymous,By Thomas Marshe,Imprinted at London,Astronomy --  Early works to 1800.,1573
A04645,14763,S113330,"Epicoene, or the silent woman A comedie. Acted in the yeare 1609. By the children of her majesties revels. The author B. I.","Jonson, Ben, 1573?-1637.; Jonson, Ben, 1573?-1637.",Printed by William Stansby and are to be sold by Iohn Browne at his shop in Saint Dunstanes Church yard in Fleetstreet,London,No Keywords,1620
A04114,14258,S105561,"Cort verhael van den aenslach gheschiedt in Irlandt door sommighe wederspannighe teghen Enghel landt, de welcke verslagen zijn gheweest int jaer M.D.L.XXIX. in der maendt van Julius.",Anonymous,s n,Londen i e Antwerp,Ireland --  History --  1558-1603.,1579
A05272,15416,S106757,"The moste profitable and commendable science, of surueying of landes, tenementes, and hereditamentes: drawen and collected by the industrie of Valentyne Leigh. Whereunto is also annexed by the same authour, a right necessarie treatise, of the measuryng of all kyndes of lande, be it meadow, pasture, errable, wood, hill, or dale, and that aswell by certaine easie, and compendious rules, as also by an exact and beneficiall table, purposely drawen and deuised for that behalfe","Leigh, Valentine, fl. 1562.; Leigh, Valentine, fl. 1562.",By J Kingston for Andrew Maunsell,Imprinted at London,Surveying --  Early works to 1800.,1577
A01408,11529,S102805,"Certaine vvorkes of chirurgerie, nevvly compiled and published by Thomas Gale, maister in chirurgerie","Gale, Thomas, 1507-1587.; Gale, Thomas, 1507-1587.",By Rouland Hall for Thomas Gale,Prynted at London,Surgery --  Early works to 1800.,1563
A03495,13616,S104171,"A sermon preached at Pauls Crosse, March the 24. 1624. By Barten Holyday, now archdeacon of Oxford","Holyday, Barten, 1593-1661.; Holyday, Barten, 1593-1661.",Printed by William Stansby for Nathaniell Butter and are to be sold at his shop at Saint Austines Gate in Pauls Church yard,London,"Charles --  I, --  King of England, 1600-1649 --  Sermons --  Early works to 1800. -- Sermons, English --  17th century.",1626
A02315,12448,S103507,"A looking glasse for the court. Composed in the Castilian tongue by the Lorde Anthony of Gueuarra Bishop of Mondouent, and chronicler to the Emperour Charles. And out of Castilian drawne into Frenche by Anthony Alaygre. And out of the French tongue into Englishe by Sir Fraunces Briant Knight one of the priuy Chamber, in the raygne of K. Henry the eyght","Guevara, Antonio de, Bp., d. 1545?; Guevara, Antonio de, Bp., d. 1545?; Tymme, Thomas, d. 1620.; Bryan, Francis, Sir, d. 1550.",By Thomas East for William Norton,Imprinted at London,Courts and courtiers --  Early works to 1800. -- Country life --  Early works to 1800.,1575
A07158,17566.3,S108326,"A defence of the honorable sentence and execution of the Queene of Scots exempled with analogies, and diuerse presidents of emperors, kings, and popes: with the opinions of learned men in the point, and diuerse reasons gathered foorth out of both lawes ciuill and canon, together with the answere to certaine obiections made by the fauourites of the late Scottish Queene.",Anonymous,Printed by Iohn VVindet,At London,"Mary, --  Queen of Scots, 1542-1587 --  Death and burial --  Early works to 1800.",1587
A03641,13770,S116954,"Two sermons vpon the XII. chapter of the Epistle to the Hebrewes, the sixteenth and seuenteenth verses Preached in the citie of London the twelfth day of Iune, 1608. By Thomas Hopkins minister at Yeardley in the countie of Worcester.","Hopkins, Thomas, minister at Yeardley.; Hopkins, Thomas, minister at Yeardley.",Imprinted by F Kingston for William Welby dwelling in Pauls Churchyard at the signe of the Greyhound,At London,"Bible. --  N.T. --  Hebrews --  Sermons. -- Sermons, English --  17th century.",1609
A08608,18919.3,S113551,"The bloody dovvnfall of adultery. murder, ambition at the end of which are added Westons, and Mistris Turners last teares, shed for the murder of Sir Thomas Ouerbury poysoned in the Tower; who for the fact, suffered deserued execution at Tiburne the 14. of Nouember last. 1615.",Anonymous,By George Eld for R H iggenbotham and are to be sold at his shop at the Cardinalls Hat without Newgate,Printed at London,"Overbury, Thomas, --  Sir, 1581-1613.",1615
A08159,18507.56A,S107085,"Coppies of letters sent from personages of accompt vnto divers personages of worth in London truely relating all such remarkable occurrences as haue hapned in the Palatinate from the 30th of May to the 11 of Iune. Amongst which, the prise that Count Mansfield hath taken from the Bavarian. As also the mis-hap of the Duke of Brunswicke in his passage over the river of Mayne. Likewise a relation of divers strange and miraculous accidents, falling out thereabouts. By Doctor Welles and others. Printed this 22. of Iune 1622.",Anonymous,Printed by I D awson for Iohn Bartlet and are to be sold at his shop in Cheap side at the gilt Cup in the Gold smiths row,London,"Palatinate (Germany) --  History --  Frederick V, 1610-1623.",1622
A03854,13969,S104324,"A sermon preached at Reyfham in the countie of Norff. the 22. of September, an. Do. 1588 And eftsoones at request published by R.H. minister of Gods worde.","Humpston, Robert, d. 1606.; Humpston, Robert, d. 1606.",Printed by Iohn Wolfe for Edward Aggas,London,"Sermons, English --  16th century.",1589
A05311,15454.5,S3877,"The sanctuarie of saluation, helmet of health, and mirrour of modestie and good maners wherein is contained an exhortation vnto the institution of Christian, vertuous, honest, and laudable life, very behoouefull, holsome and fruitfull both to highest and lowest degrees of men ... / written in Latin verie learnedly and elegantlie by Leuinus Lemnius of Zirizaa, physitian, and Englished by H.K. for the common commoditie and comfort of them which understand not the Latine tongue ...","Lemnius, Levinus, 1505-1568.; Lemnius, Levinus, 1505-1568.; Kinder, Hugh.",By Hugh Singleton,Printed at London,Conduct of life --  Early works to 1800. -- Christian life --  Early works to 1800.,1592
A02885,13029,S3764,"The catechisme, or manner how to instruct and teach children and others in the Christian faith appointed to bee read in all the lands and dominions of the late right and mightie prince, Frederike, countie palatine of the Rhein, one of the electors of the Holy Empire, and duke in Bauier / newly translated out of Latin and Dutch into Englishe.",Anonymous,Printed by Henrie Middleton for Iohn Harison,At London,"Reformed Church --  Catechisms. -- Catechisms, English.",1578
A05211,None,None,"A true and perfect description, of the last voyage or nauigation, attempted by Capitaine Iohn Rybaut deputie and generall for the French men, into Terra Florida, this yeare past. 1565. Truely sette forth by those that returned from thence, wherein are contayned things as lame[n]table to heare as they haue bene cruelly executed.","Le Challeux, Nicolas.; Le Challeux, Nicolas.",By Henry Denham for Thomas Hacket and are to be solde at his shop in Lumbart streate,Imprinted at London,"Ribaut, Jean, ca. 1520-1565 --  Early works to 1800. -- Florida --  History --  History --  To 1565 --  Early works to 1800.",1566
A04591,14709,S890,"Elegiae duae vna ad episcopum Abredonensem, de fratris obitu, altera de pace rupta inter Scotos & Gallos / autore Arturo Ionstono, medico regio.","Johnstoun, Arthur, 1587-1641.; Johnstoun, Arthur, 1587-1641.",Excudebat Eduardus Rabanus,Aberdoniæ,"Scotland --  History --  Charles I, 1625-1649.",1628
A07717,18102A.2,S4790,"George Morgan plaintife [brace] William Megges, Richard Bowdler, William Turner, Thomas Ihones, Sir Iohn Bourcher, William Essington, and Robert Barlow ... defendants",England and Wales. Court of Chancery.,s n,London,"Morgan, George. -- Bowdler and Co. -- Alum industry --  England. -- Business failures --  England. -- Actions and defenses --  England.",1621
A09242,19555,S114369,"A description of S'hertogenbosh: vvritten in the yeere 1540, by Simon Pelgrom of S'hertogenbosh, in his life time prior and prouinciall of the order of Guilhelmines. Together with the principall points and passages concerning the last siege. Also, a register from day to day, of that which hath happened, aswell without as within the towne, from the first beginning vntill the latter end of the said siege. Translated out of the Dutch tongue, and printed according to the originall","Pelegromius, Simon, 1507?-1572.; Pelegromius, Simon, 1507?-1572.",Printed by George Purslowe for Nicholas Bourne dwelling at the south entrance of the Royall Exchange,London,"'s Hertogenbosch (Netherlands : Meierij)) --  History --  Siege, 1629 --  Early works to 1800.",1629
A00296,10419,S118018,"A true relation of a brave English strategem practised lately vpon a sea-towne in Galizia, (one of the Kingdomes in Spaine) and most valiantly and succesfully performed by one English ship alone of 30. tonne, with no more than 35. men in her. As also, with two other remarkeable accidents betweene the English and Spaniards, to the glory of our nation.",Anonymous,Printed for Mercurius Britannicus,London,"Galicia (Spain: Region) --  History --  Early works to 1800. -- Great Britain --  History, Naval --  Stuarts, 1603-1714 --  Early works to 1800.",1626
A00670,10805,S102068,"A treatise against the necessary dependance vpon that one head, and the present reconciliation to the Church of Rome Together with certaine sermons preached in publike assemblies, videlicet 1. The want of discipline. 2. The possession of a king. 3. The tumults of the people. 4. The mocke of reputation. 5. The necessitie of the Passion. 6. The wisdome of the rich. By Roger Fenton Doctor of Diuinitie, late preacher of Graies Inne.","Fenton, Roger, 1565-1616.; Fenton, Roger, 1565-1616.; Utie, Emmanuel, d. 1661.",Printed by Edward Griffin for Nathaniel Butter,London,Catholic Church --  Controversial literature --  Early works to 1800.,1617
A06524,16996,S108948,"A treatise, touching the libertie of a Christian. Written in Latin by Doctor Martine Luther. And translated into English by Iames Bell","Luther, Martin, 1483-1546.; Luther, Martin, 1483-1546.; Bell, James, fl. 1551-1596.; Leo X, Pope, 1475-1521.",Imprinted by Ralph Newbery and H Bynneman,At London,Catholic Church --  Controversial literature --  Early works to 1800. -- Christian life --  Early works to 1800.,1579
A07013,None,None,The tragicall history of the life and death of Doctor Faustus. Written by Ch. Marklin,"Marlowe, Christopher, 1564-1593.; Marlowe, Christopher, 1564-1593.",Printed for Iohn Wright and are to be sold at his shop without Newgate at the signe of the Bible,London,No Keywords,1616
A07742,18125,S110070,"Canzonets. Or Little short songs to foure voyces: celected out of the best and approued Italian authors. By Thomas Morley, Gent. of her Maiesties chappell. Cantus [-Altus, -Tenor, -Bassus].","Morley, Thomas, 1557-1603?",By Peter Short dwelling on Bredstreet hill at the signe of the Star are there to be sold,Imprinted at London,"Songs, Italian --  Early works to 1800. -- Part-songs --  Early works to 1800.",1597
A06793,17229,S104451,"Newes from Mamora, or, A summary relation sent to the king of Spaine of the good successe of a voyage which it hath pleased God to giue in taking, and suprising, of Mamora, a port in Barbary. By the armado and hoast royall, of the ocean sea, whereof was captaine generall Don Luis Faxardo: assisted with three galleis [sic] of Portingall, vnder the command of the Conde de Elda, and fiue gallies of Spaine, vnder the Duke of Fernandina.","Squire, William, fl. 1614.",Printed by N Okes for Thomas Archer and are to be sold at his shop in Popes head Pallace neere the Royall exchange,London,Pirates --  Morocco --  Early works to 1800. -- Hijacking of ships --  Morocco --  Early works to 1800. -- Mehdia (Morocco) --  History --  Early works to 1800.,1614
A08071,18437,S113182,"A description of the prosperitie, strength, and wise gouernment of the vnited Prouinces of the Netherlands Signified by the Batauian virgin, in her seat of vnitie. Wherein is related the whole state of those countries at this present time.",Anonymous,Imprinted by Felix Kyngston for Edward Marchant,At London,"Netherlands --  History --  Twelve Years' Truce, 1609-1621 --  Early works to 1800.",1615
A07957,18326,S113033,Our Ladie hath a new sonne,"C. N., fl. 1595.; C. N., fl. 1595.",By the English secret press Cum preuilegio,Printed at Dowaie i e England,"John, --  the Apostle, Saint.",1595
