id,stc,estc,title,author,publisher,pubplace,keywords,date
A16985,3867,S114812,"An exposition vpon the Lords Prayer, compared with the Decalogue as it was preached in a sermon, at Oatelands: before the most noble, Henry Prince of Wales. Aug. 13. Anno 1603. VVith a postscript, to advertise of an error in all those that leaue out the conclusion of the Lords Prayer. Also, the Creed is annexed, vvith a short and plaine explication of the article, commonly called: He descended to hell. By Hugh Broughton.","Broughton, Hugh, 1549-1612.; Broughton, Hugh, 1549-1612.",s n,Amsterdam,"Lord's prayer --  Early works to 1800. -- Sermons, English --  17th century.",1613
A10726,21006,S102944,"The true tragedie of Richard Duke of York and the death of good King Henrie the Sixt, with the whole contention betweene the two houses Lancaster and Yorke, as it was sundrie times acted by the right honourable the earle of Pembrooke his seruants.","Shakespeare, William, 1564-1616.; Shakespeare, William, 1564-1616.",By P S hort for Thomas Millington and are to be sold at his shoppe vnder Saint Peters Church in Cornwal,Printed at London,"Henry, --  VI, --  King of England --  Drama --  Early works to 1800. -- Richard, --  Duke of York --  Drama --  Early works to 1800.",1595
A17854,4527.2,S3001,Camelles conclusion,"Camel, Thomas.; Camel, Thomas.",Jmprinted at London by Hary Sutton dwellyng in Poules Churchyarde at the sygne of the black boye,London,"Churchyard, Thomas, 1520?-1604. --  Davy Dicars dreame. -- Davy Dicars dreame.",1552
A11440,21690.6,S4877,The practice practised by the Pope and his prelates which they haue vsed synce they came to their estates.,"Samuel, William, fl. 1551-1569.; Samuel, William, fl. 1551-1569.",By Humfrey Powell dwellyng aboue Holburne Conduit and are to be solde by Hugh Syngleton at the sygne of Saynt Augustine in Poules church yarde,Imprinted at London,"Catholic Church --  Controversial literature. -- Christian poetry, English --  Early modern, 1500-1700.",1550
A10177,20455,S120656,"A briefe suruay and censure of Mr Cozens his couzening deuotions Prouing both the forme and matter of Mr Cozens his booke of priuate deuotions, or the houres of prayer, lately published, to be meerely popish: to differ from the priuate prayers authorized by Queene Elizabeth 1560. to be transcribed out of popish authors, with which they are here paralelled: and to be scandalous and preiudiciall to our Church, and aduantagious onely to the Church of Rome. By William Prynne Gent. Hospitij Lincolniensis.","Prynne, William, 1600-1669.; Prynne, William, 1600-1669.",By Thomas Cotes,Printed at London,"Cosin, John, 1594-1672. --  Collection of private devotions --  Controversial literature --  Early works to 1800. -- Catholic Church --  Controversial literature --  Early works to 1800.",1628
A18723,5221,S121729,Churchyardes farewell,"Churchyard, Thomas, 1520?-1604.; Churchyard, Thomas, 1520?-1604.",Printed in Fleetestreete for Edwarde Russell,London,No Keywords,1566
A17010,3891,S120311,"Tvvo epistles vnto great men of Britanie, in the yeare 1599 Requesting them to put their neckes unto the work of theyr Lord: to break the bread of the soule unto the hungry Iewes, by theyr writinges, or by theyr charges, through such as be ready to declare all that theyr necessity doth require. Printed now the second time, in the yeare synce the creation of the world 5532. Or yeare of the Lord 1606. Translated by the auctour for the use of such as would & should know what in this cause ought to be performed.","Broughton, Hugh, 1549-1612.; Broughton, Hugh, 1549-1612.",s n,Amsterdam,"Broughton, Hugh, 1549-1612. --  Epistle of an ebrew willinge to learne Christianity. -- Whitgift, John, 1530?-1604 --  Early works to 1800. -- Judaism --  Relations --  Christianity --  Early works to 1800.",1606
A16276,3194.5,S3904,"A Very godly song intituled, The earnest petition of a faithfull Christian, being clarke of Bodnam, made vpon his death bed, at the instant of his transmutation to a pleasant new tune.",Clarke of Bodnam.,For H G,Printed at London,"Ballads, English --  17th century. -- Broadsides --  London (England) --  17th century.",1624
A17741,4474.105,S4572,Renati fide non operibus iustificantur ; Papistæ ad pietatis exercitia sunt cogendi,Anonymous,s n,Cambridge England,"University of Cambridge. -- Poetry, Latin. -- College verse, English.",1584
A14818,25118.4,S111312,"The lamentations of Amyntas for the death of Phillis, paraphrastically translated out of Latine into English hexameters by Abraham Fraunce","Watson, Thomas, 1557?-1592.; Watson, Thomas, 1557?-1592.; Fraunce, Abraham, fl. 1587-1633.; Tasso, Torquato, 1544-1595. Aminta.",Printed by Iohn Wolfe for Thomas Newman and Thomas Gubbin,London,No Keywords,1587
A18594,5122,S104885,"Englands mourning garment worne heere by plaine shepheards, in memorie of their sacred mistresse, Elizabeth; queene of vertue while she liued, and theame of sorrow being dead. To the which is added the true manner of her emperiall funerall. With many new additions, being now againe the second time reprinted, which was omitted in the first impression. After which followeth the shepheards spring-song, for entertainment of King Iames our most potent soueraigne. ...","Chettle, Henry, d. 1607?; Chettle, Henry, d. 1607?",By E Short for Thomas Millington and are to be sold at the signe of the Crane in Paules Churchyard by Walter Burre,Imprinted at London,"Elizabeth, --  I, --  Queen of England, 1553-1603 --  Death and burial --  Early works to 1800.",1603
A10933,21204,S116353,"A commentary vpon the vvhole booke of Iudges Preached first and deliuered in sundrie lectures; since collected, and diligently perused, and now published. For the benefit generally of all such as desire to grow in faith and repentance, and especially of them, who would more cleerely vnderstand and make vse of the worthie examples of the saints, recorded in diuine history. Penned by Richard Rogers preacher of Gods word at Wethersfield in Essex.","Rogers, Richard, 1550?-1618.; Rogers, Richard, 1550?-1618.",Imprinted by Felix Kyngston for Thomas Man and are to be sold at his shop in Pater noster Row at the signe of the Talbot,London,Bible. --  O.T. --  Judges --  Commentaries --  Early works to 1800.,1615
A19445,5870.3,S3915,"William, by the prouidence of God, Bishop of Exeter, to all and singular archdeacons, officials, parsons ... and all other ecclesiasticall officers ... greeeting [sic] whereas His Majesty, for the seasoning of all youth in their due alleageance, hath caused a booke to  bee compiled and imprinted ... intituled God and the King ...","Church of England. Diocese of Exeter. Bishop (1598-1621 : Cotton); Church of England. Diocese of Exeter. Bishop (1598-1621 : Cotton); Cotton, William, d. 1621.",s n,Imprinted at London,"Church of England --  Government. -- Church and state --  England. -- Oath of allegiance, 1606. -- Great Britain --  Politics and government --  1603-1625.",1616
A16690,3598,S114175,"Detection of Ed. Glouers hereticall confection lately contriued and proffered to the Church of England, vnder the name of A present preseruatiue. VVherein with the laying open of his impudent slander against our whole ministrie, the reader shal find a new built nest of old hatcht heresies discouered, (and by the grace of God) ouerthrowne: togither with an admonistion to the followers of Glouer and Browne. By Steph. Bredwell, student in phisicke. Seene and allowed.","Bredwell, Stephen.; Bredwell, Stephen.",Printed by Iohn Wolfe and are to be sold by Edward White dwelling at the signe of the Gunne at the little North doore of Paules,London,"Glover, Edward, fl. 1586. --  Present preservative --  Early works to 1800. -- Brownists --  Early works to 1800.",1586
A10833,21107A,S114366,"A defence of the doctrine propounded by the synode at Dort against Iohn Murton and his associates, in a treatise intituled; A description what God, &c. With the refutation of their answer to a writing touching baptism. By Iohn Robinson.","Robinson, John, 1575?-1625.; Robinson, John, 1575?-1625.",Successors of G Thorp,Amsterdam,"Murton, John. --  Discription of what God hath predestined concerning man. -- Synod of Dort (1618-1619) -- Baptism --  Early works to 1800.",1624
A14918,25226,S111646,"The mirror of martyrs, or The life and death of that thrice valiant capitaine, and most godly martyre Sir Iohn Old-castle knight Lord Cobham","Weever, John, 1576-1632.; Weever, John, 1576-1632.",Printed by V alentine S immes for William Wood,London,"Oldcastle, John, --  Sir, d. 1417 --  Poetry --  Early works to 1800.",1601
A19526,5956,S105266,"The amorose songes, sonets, and elegies: of M. Alexander Craige, Scoto-Britane","Craig, Alexander, 1567?-1627.; Craig, Alexander, 1567?-1627.",By William White,Imprinted at London,No Keywords,1606
A18740,5237,S112587,"A handeful of gladsome verses, giuen to the Queenes Maiesty at Woodstocke this prograce. 1592. By Thomas Churchyarde","Churchyard, Thomas, 1520?-1604.; Churchyard, Thomas, 1520?-1604.",Printed by Ioseph Barnes Printer to the Vniuersitie,At Oxforde,"Elizabeth --  I, --  Queen of England, 1533-1603 --  Poetry --  Early works to 1800.",1592
A17595,4371,S116699,"A relation of the successefull beginnings of the Lord Baltemore's plantation in Mary-land Being an extract of certaine letters written from thence, by some of the aduenturers, to their friends in England. To which is added, the conditions of plantation propounded by his Lordship for the second voyage intended this present yeere, 1634.","White, Andrew, 1579-1656.; White, Andrew, 1579-1656.",S n,London,"Baltimore, Cecil Calvert, --  Baron, ca. 1605-1675 --  Early works to 1800. -- Maryland --  History --  Colonial period, ca. 1600-1775 --  Early works to 1800.",1634
A11981,22297,S111195,"The excellent history of the merchant of Venice VVith the extreme cruelty of Shylocke the Iew towards the saide merchant, in cutting a iust pound of his flesh. And the obtaining of Portia, by the choyse of three caskets. VVritten by VV. Shakespeare.","Shakespeare, William, 1564-1616.; Shakespeare, William, 1564-1616.",Printed by I Roberts i e by William Jaggard for Thomas Pavier,London,No Keywords,1619
A10850,21121,S105759,"The vineyarde of vertue collected, composed, and digested into a tripartite order, conteining XXXII. most excellent plants of fruitful vertue: in most beautiful and blessed maner enuironing the true elect churche of God vpon earth. Euery plant conteining this tripartite order: namely definition testimonie examples of vertue by R.R.","Robinson, Richard, citizen of London.; Robinson, Richard, citizen of London.; Uvedale, E.",by Thomas Dawson,Imprinted at London,Virtues --  Early works to 1800. -- Christian life --  Early works to 1800.,1579
A16444,3360,S104624,"Here begynneth a lytell boke, that speketh of purgatorye [et] what purgatorye is [et] in what place, and of the paynes that be therin, and whiche soules do abyde therin tyll they be pourged of synne, and whiche abyde not there. ...","Rolle, Richard, of Hampole, 1290?-1349, attributed name.",Imprynted by me Robert wyer dwellynge at the sygne of saynt Iohan Euangelyste in saynt Martyns parysshe in the felde in the byshop of Norwytche rentes besyde Charynge Crosse,London,Purgatory --  Early works to 1800. -- Purgatory --  Poetry.,1534
A19691,611,S100178,"A sermon preached at White-hall, on Easter day the 16. of April. 1620. By the Bishop of Winchester","Andrewes, Lancelot, 1555-1626.; Andrewes, Lancelot, 1555-1626.",Printed by Robert Barker and Iohn Bill printers to the Kings most Excellent Maiestie,London,"Sermons, English --  17th century.",1620
A16315,3226,S119263,Certaine devout prayers of Mr. Bolton upon solemne occasions. Published by E. B. by M. Boltons owne coppy,"Bolton, Robert, 1572-1631.; Bolton, Robert, 1572-1631.; Gouge, William, 1578-1653.; Bagshaw, Edward, d. 1662.",Printed by George Miller dwelling in Black Fryers,London,Prayer-books --  Early works to 1800.,1638
A18640,5155,S107818,"An harmony of the confessions of the faith of the Christian and Reformed Churches which purelie professe the holy doctrine of the Gospell in all the chiefe kingdomes, nations, and prouinces of Europe: the catologue and order whereof the pages following will declare. There are added in the ende verie shorte notes: in which both the obscure thinges are made plaine, & those thinges which maie in shew seeme to be contrarie each to other, are plainelie and verie modestlie reconciled, and if anie points doe as yet hang in doubt, they are sincerelie pointed at. All which things, in the name of the Churches of Fraunce and Belgia, are submitted to the free and discrete iudgement of all other Churches. Newlie translated out of Latine into English. Also in the end is added the confession of the Church of Scotland. Alowed by publique authoritie.","Salnar.; Salnar.; Goulart, Simon, 1543-1628.",Imprinted by Thomas Thomas printer to the Vniuersitie of Cambridge,Cambridge,Creeds --  Comparative studies --  Early works to 1800. -- Protestant churches --  Doctrines --  Early works to 1800.,1586
A11272,21537,S110768,"Pans pipe three pastorall eglogues, in English hexameter. With other poetical verses delightfull. For the further delight of the reader, the printer hath annexed hereunto the delectable poeme of the Fisher-mans tale.","Sabie, Francis.; Sabie, Francis.; Greene, Robert, 1558?-1592. Pandosto.; Sabie, Francis. Fisher-mans tale. aut",By Richard Ihones at the signe of the Rose and Crowne neere to S Andrewes Church in Holborne,Imprinted at London,No Keywords,1595
A15408,25685,S114193,"Hexapla in Genesin & Exodum: that is, a sixfold commentary upon the two first bookes of Moses, being Genesis and Exodus Wherein these translations are compared together: 1. The Chalde. 2. The Septuagint. 3. The vulgar Latine. 4. Pagnine. 5. Montanus. 6. Iunius. 7. Vatablus. 8. The great English Bible. 9. The Geneva edition. And 10. The Hebrew originall. Together with a sixfold vse of every chapter, shewing 1. The method or argument: 2. The divers readings: 3. The explanation of difficult questions and doubtfull places: 4. The places of doctrine: 5. Places of confutation: 6. Morall observations. In which worke, about three thousand theologicall questions are discussed: above forty authors old and new abridged: and together comprised whatsoever worthy of note, either Mercerus out of the Rabbines, Pererius out of the fathers, or Marloran out of the new writers, have in their learned commentaries collected. By Andrew Willet, minister of the gospell of Iesus Christ.","Willet, Andrew, 1562-1621.; Willet, Andrew, 1562-1621.; Willet, Andrew, 1562-1621. Hexapla in Genesin. aut; Willet, Andrew, 1562-1621. Hexapla in Exodum. aut",Printed by John Haviland and are sold by James Boler at the signe of the Marigold in Pauls Church yard,London,Bible. --  O.T. --  Genesis --  Commentaries --  Early works to 1800. -- Bible. --  O.T. --  Exodus --  Commentaries --  Early works to 1800.,1633
A11423,21677,S105761,"A second and third blast of retrait from plaies and theaters the one whereof was sounded by a reuerend byshop dead long since; the other by a worshipful and zealous gentleman now aliue: one showing the filthines of plaies in times past; the other the abhomination of theaters in the time present: both expresly prouing that that common-weale is nigh vnto the cursse of God, wherein either plaiers be made of, or theaters maintained. Set forth by Anglo-phile Eutheo.","Salvian, of Marseilles, ca. 400-ca. 480.; Salvian, of Marseilles, ca. 400-ca. 480.; Munday, Anthony, 1553-1633, attributed name.",By Henrie Denham dwelling in Pater noster Row at the signe of the Starre being the assigne of William Seres Allowed by aucthoritie,Imprinted at London,Theater --  Great Britain --  Moral and ethical aspects --  Early works to 1800.,1580
A16539,3447,S881,"The last battell of the soule in death diuided into eight cof̃erences ... : whereby are shown the diuerse skirmishes that are between the soule of man on his death-bedde, and the enemies of our saluation : carefullie digested for the comfort of the sicke  / by Mr. Zachary Boyd, preacher of Gods word at Glasgow.","Boyd, Zacharie, 1585?-1653.; Boyd, Zacharie, 1585?-1653.",By the heires of Andro Hart,Printed at Edinburgh,Sick --  Religious life. -- Death --  Devotional literature.,1629
A13125,23420,S117598,Aglaura,"Suckling, John, Sir, 1609-1642.; Suckling, John, Sir, 1609-1642.",Printed by Iohn Haviland for Thomas Walkley and are to be sold at his shop at the signe of the Flying Horse betweene York house and Britaines Burse,London,No Keywords,1638
A12343,22658,S105912,"The Christians sacrifice Seene, and allowed.","Smith, Henry, 1550?-1591.; Smith, Henry, 1550?-1591.",Printed by Thomas Orwin for Thomas Man,London,Lord's Supper --  Early works to 1800.,1589
A13392,23703,S118163,"The housholders philosophie VVherein is perfectly and profitably described, the true oeconomia and forme of housekeeping. With a table added thereunto of all the notable thinges therein contained. First written in Italian by that excellent orator and poet Signior Torquato Tasso, and now translated by T.K. Whereunto is anexed a dairie booke for all good huswiues.","Tasso, Torquato, 1544-1595.; Tasso, Torquato, 1544-1595.; Kyd, Thomas, 1558-1594.; Dowe, Bartholomew.",Printed by I ohn C harlewood for Thomas Hacket and are to be sold at his shop in Lomberd streete vnder the signe of the Popes head,At London,Conduct of life --  Early works to 1900. -- Dairying --  Early works to 1800.,1588
A13774,24072,S118417,"The true copy of tvvo letters, with their seuerall answeres, contayning the late apostasie of the Earle of Lauall, after his returne from Italy VVherein the principall poynts in controuersie with the papists, are learnedly and fully confuted. By D. Tilenus. Faythfully translated by D.D.S.","Tilenus, Daniel, 1563-1633.; Tilenus, Daniel, 1563-1633.; Coligny, Guy Paul de, 1555-1586, attributed name.; D. D. S.; Laval, Antoine de, 1550-1631, attributed name.",Printed by Simon Stafford for Nathanael Butter and are to be sold at his shop in Paules Churchyard neere S Austens Gate,London,Catholic Church --  Controversial literature --  Early works to 1800.,1605
A16439,3358,S116186,"The boke of wisdome otherwise called the flower of vertue. Folowing the auctorities of auncient doctours [and] philosophers, deuiding and speaking of vices [and] vertues, wyth many goodly examples wherby a man may be praysed or dyspraysed, wyth the maner to speake well and wyselie to al folkes, of what estate so euer they bee. Translated first out of Italion into French, [and] out of french into English, by Iohn Larke. 1565.","Larke, John.; Gozzadini, Tommaso, attributed name.; Leoni, Tommaso, attributed name.",In Fletestreate beneathe the conduyte at the sygne of S Iohn Euangeliste by Thomas Colwell,Imprinted at London,Conduct of life --  Early works to 1800.,1565
A18928,5348,S108009,"The historie of Great Britannie declaring the successe of times and affaires in that iland, from the Romans first entrance, vntill the raigne of Egbert, the West-Saxon prince; who reduced the severall principalities of the Saxons and English, into a monarchie, and changed the name of Britannie into England.","Clapham, John, b. 1566.; Clapham, John, b. 1566.; Salteren, George, attributed name.",Printed by Valentine Simmes,At London,"Great Britain --  History --  Roman period, 55 B.C.-449 A.D. -- Great Britain --  History --  Anglo Saxon period, 449-1066.",1606
A14713,25016,S102099,"A preaty interlude called, Nice wanton  ...",Anonymous,In Paules Churche yearde at the sygne of the Swane by Iohn Kyng,Imprinted at London,"Interludes, English --  Early works to 1800.",1560
A13961,24270,S118537,"The fierie tryall of Gods saints (these suffered for the witnes of Iesus, and for the word of God, (vnder Queene Mary,) who did not worship the Beast ... As a counter-poyze to I.W. priest his English martyrologe. And the detestable ends of popish traytors: (these are of Sathans synagogue, calling themselues Iewes (or Catholiques) but lie and are not ... Set downe in a comparatiue collection of both their sufferings. Herewith also the concurrance and agreement of the raignes of the kings of England and Scotland, since the first yeare of Q. Mary, till this present, the like before not extant.","Burton, Francis, fl. 1603-1617.; Burton, Francis, fl. 1603-1617.",Printed by T homas P urfoot and Thomas Creede for Arthur Iohnson,At London,"Wilson, John, ca. 1575-ca. 1645? --  English martyrologe --  Controversial literature --  Early works to 1800. -- Christian martyrs --  Great Britain --  Early works to 1800.",1612
A10638,20919,S100712,This is the table of the historye of reynart the foxe,"Caxton, William, ca. 1422-1491.",William Caxton,Westminster,Foxes --  Folklore --  Early works to 1800. -- Folklore --  Europe --  Early works to 1800.,1481
A19888,6315,S109313,"A pleasant and vvitty comedy: called, A new tricke to cheat the Divell . Written by R.D. Gent","Davenport, Robert, fl. 1623.; Davenport, Robert, fl. 1623.",Printed by Iohn Okes for Humphrey Blunden and are to be sold at his shop in Corne hill next to the Castle Taverne,London,No Keywords,1639
A14033,2434,None,"The whole booke of psalms, collected into English meter by Thomas Sternhold, I. Hopkins and others: co[n]ferred with the Hebrue, with apt notes to syng them withall.  Faithfully perused and allowed accordyng to the Quenes Maiesties Injunctions.  very meete to be vsed of al sortes of people priuately for their solace & comfort: laying apart al vngodly songes and ballades, which read only to the norishing of vice & corrupting of youth..","Sternhold, Thomas, d. 1549.; Sternhold, Thomas, d. 1549.; Hopkins, John, d. 1570.",by Iohn Day,Imprinted at London,"Church of England --  Prayers and devotions --  Early works to 1800. -- Bible. --  O.T. --  Psalms --  Paraphrases, English --  Early works to 1800. -- Psalters --  England --  Early works to 1800.",1565
A15504,25769,S103081,"Some helpes to faith Shewing the necessitie, grounds, kinds, degrees, signes of it. Clearing diuerse doubts, answering obiections, made by the soule in temptation. By Iohn Wilson, preacher of Gods word in Gilford.","Wilson, John, d. 1630.; Wilson, John, d. 1630.",Printed by I L egat for Robert Mylbourne and are to be sold at his shop at the great South doore of Pauls,London,Faith --  Early works to 1800.,1625
A10649,20926,S115791,"A chronicle of all the noble emperours of the Romaines from Iulius Cæsar, orderly to this moste victorious Emperour Maximilian, that now gouerneth, with the great warres of Iulius Cæsar, [and] Pompeius Magnus: setting forth the great power, and deuine prouidence of almighty God, in preseruing the godly princes and common wealthes. Set forth by Richard Reynoldes, Doctor in Phisicke. Anno. 1571.","Rainolde, Richard, d. 1606.; Rainolde, Richard, d. 1606.",By Thomas Marshe,Imprinted at London,Emperors --  Rome --  Early works to 1800. -- Holy Roman Empire --  Kings and rulers --  Early works to 1800.,1571
A10749,21027,S115935,"The art of iugling or legerdemaine VVherein is deciphered, all the conueyances of legerdemaine and iugling, how they are effected, & wherin they chiefly consist. Cautions to beware of cheating at cardes and dice. The detection of the beggerly art of alcumistry. &, the foppery of foolish cousoning charmes. All tending to mirth and recreation, especially for those that desire to haue the insight and priuate practise thereof. By S.R.","Rid, Samuel.; Rid, Samuel.",By Edward Allde for T B ushell and are to be solde by Samuel Rand neere Holborne bridge,Printed at London,Swindlers and swindling --  Early works to 1800. -- Magic tricks --  Early works to 1800. -- Juggling --  Early works to 1800.,1612
A10018,20270,S120145,"Sermons preached before his Maiestie; and vpon other speciall occasions viz. 1 The pillar and ground of truth. 2 The new life. 3 A sensible demonstration of the Deity. 4 Exact walking. 5 Samuels support of sorrowfull sinners. By the late faithfull and worthy minister of Iesus Christ, Iohn Preston Dr. in Diuinity, chaplaine in ordinary to his Maiesty, master of Emmanuel College in Cambridge, and sometimes preacher of Lincolnes Inne.","Preston, John, 1587-1628.; Preston, John, 1587-1628.; Goodwin, Thomas, 1600-1680.; Ball, Thomas, 1589 or 90-1659.",Printed by Eliot s Court Press and R Young for Leonard Greene of Cambridge and are to be sold by Iames Boler at the signe of the Marigold in Pauls Churchyard London,London,"Sermons, English --  17th century.",1630
A15355,25638.5,S104496,"The painfull aduentures of Pericles prince of Tyre Being the true history of the play of Pericles, as it was lately presented by the worthy and ancient poet Iohn Gower.","Wilkins, George, fl. 1607.; Wilkins, George, fl. 1607.",Printed by T P urfoot for Nat Butter,At London,"Pericles, 499-429 B.C. --  Fiction --  Early works to 1800.",1608
A14133,24441.3,S104299,"An exposycyon vpon the v.vi.vii. chapters of Mathewe which thre chapters are the keye and the dore of the scrypture, and the restoring agayne of Moses lawe corrupt by ye scrybes and pharyses. And the exposycyon is the restorynge agayne of Chrystes lawe corrupte by the Papystes. Item before the boke, thou hast a prologe very necessary, conteynynge the whole sum of the couenaunt made betwene God and vs, vpon whiche we be baptysed to kepe it. And after thou haste a table that ledeth the by the notes in the margentes, vnto al that is intreated of in the booke.","Tyndale, William, d. 1536.; Tyndale, William, d. 1536.",R Redman,London,Catholic Church --  Controversial literature --  Early works to 1800. -- Bible. --  N.T. --  Matthew V-VII --  Commentaries --  Early works to 1800.,1536
A11798,22087,S116990,"A speech made in the lovver house of Parliament, anno. 1621. By Sir Edward Cicill, Colonell","Scott, Thomas, 1580?-1626.; Scott, Thomas, 1580?-1626.; Wimbledon, Edward Cecil, Viscount, 1572-1638, attributed name.; Tourneur, Cyril, 1575?-1626, attributed name.",Printed,London,"Palatinate (Germany) --  History --  Frederick V, 1610-1623 --  Early works to 1800. -- Great Britain --  History --  James I, 1603-1625 --  Early works to 1800.",1621
A18959,5376,S111148,"The approoued order of martiall discipline with euery particuler offycer his offyce and dutie: with many other stratagemes adioyning to the same. Whereunto is adioyned a second booke, for the true ordering and imbattelling of any number so euer, with the proportions of euery battell, which best serueth in these our dayes of seruice. Newlie written by Gyles Clayton.","Clayton, Gyles.; Clayton, Gyles.; Clayton, Gyles. A briefe discourse, of martial discipline.",By I C harlewood for Abraham Kitsonne dwelling in Paules Church yarde at the signe of the Sunne,Printed at London,Military art and science --  England --  Early works to 1800. -- Armies --  Organization --  Early works to 1800.,1591
A13054,23346,S113495,"A recital of Stow's collection concerning the rise, profi[ta]bleness, and continuance of the court of requests, or court of conscience in the city of London: together w[it]h the Act of Parliament of 3 Iacobi Regis, for establishing and confirmation of the same","Stow, John, 1525?-1605.; Stow, John, 1525?-1605.",s n,London,Courts --  Great Britain --  Early works to 1800.,1640
A12085,22391.4,S975,"Certaine helpes and remedies vnder God to prevent dearth and scarcitie also to kill and destroy heath, brakes, mosse or any other shrubs vvhatsoever, and to improove the sayd ground : with divers other points of husbandrie never yet practised by any.","Shaw, John, writer on agriculture.; Shaw, John, writer on agriculture.",Printed by B Alsop,London,Agriculture --  Early works to 1800.,1638
