id,stc,estc,title,author,publisher,pubplace,keywords,date
B10225,V77,R233015,"The substance of what Sir Henry Vane intended to have spoken upon the scaffold, on Tower-Hill, at the time of execution, being the 14th of June, 1662 published to prevent false reports.","Vane, Henry, Sir, 1612?-1662.; Vane, Henry, Sir, 1612?-1662.",s n,London,"Vane, Henry, --  Sir, 1612?-1662 --  Death and burial. -- Executions and executioners --  England --  Early works to 1800. -- Great Britain --  History --  Civil War, 1642-1649.",1662
B13269,9427.3,None,An acte of the relief graunted to the Kinges Maiestie by the Lordes and commons.,"England and Wales.; England and Wales.; Edward VI, King of England, 1537-1553.",Imprinted in the house of Richard Grafton printer to the Kynges Maiestie,London,"Great Britain --  History --  Edward VI, 1547-1553 --  Sources --  Early works to 1800.",1549
B16675,A546A,None,Address of thanks to Father Peters and the Lord Chancellor from the Protestant religion and English liberties,Anonymous,s n,London,Great Britain --  Church history --  17th century --  Poetry.,1688
B11289,1057,S114088,"An epitaph vpon the death of the worshipfull Maister Benedict Spinola merchaunt of Genoa, and free denizon of England, who dyed on Tuesday the. 12. of Iulie. 1580.","R. B., fl. 1580.; R. B., fl. 1580.",By Thomas East,Printed at London,"Spinola, Benedict, d. 1580.",1580
B10258,W332A,R235062,"The mystery of the two ivntos Presbyterian and independent. Or, The serpent in the bosome vnfolded.","Walker, Clement, 1595-1651.; Walker, Clement, 1595-1651.",s n,London,England and Wales. --  Parliament --  History --  Early works to 1800. -- Great Britain --  Politics and government --  1625-1649 --  Early works to 1800.,1647
B14422,None,None,The trayne souldier A sermon preached before the worthy societie of the captaynes and gentle men that exercise armes in the artillery garden. At Saint Andrew-vndershaft in London. Aprill 20. 1619. By I. Leech.,"Leech, Jeremy, d. 1644.; Leech, Jeremy, d. 1644.",Imprinted by J B eale for Nathanaell Newbery and are to be sold at the signe of the Starre vnder Saint Peters Church in Corne hill and in Popes head Alley,London,"Sermons, English --  17th century.",1619
B14373,15117.7,S103207,"The litle garden of our B. Lady. Or, diuers practicall exercises in her honour. Written in Latin, by the R. Father Francis de la Croix, of the Society of Iesus. And translated into English","Lacroix, François de, 1582-1644.; Lacroix, François de, 1582-1644.; Wilson, John, ca. 1575-ca. 1645?",English College Press,Saint Omer,"Mary, --  Blessed Virgin, Saint --  Prayer-books and devotions --  Early works to 1800.",1631
B15851,None,None,"Certain additions to the booke of gunnery, with a supply of fire-workes all done by the former author Thomas Smith ... ; both pleasant and profitable.","Smith, Thomas, fl. 1600-1627.; Smith, Thomas, fl. 1600-1627.",Printed by H L and are to be sold by R Dawlman in Fleet street neere the great Conduit,London,Gunnery --  Early works to 1800. -- Artillery --  Early works to 1800. -- Ordnance --  Early works to 1800.,1627
B14980,18507.35B,None,"Newes from Poland. Wherein is truly inlarged the occasion, progression, and interception of the Turks formidable threatning of Europe. And particularly, the inuading of the kingdome of Poland. With many severall repulses he hath receiued from that braue and military nation: euen to this present moneth of October: as is truly collected out of the originall. Published by authority.",Anonymous,imprinted by F K for B D and William Lee and are to bee sold at his shop in Fleet street at the signe of the golden Buck neere Serieants Inne,At London,Poland --  History --  17th century --  Early works to 1800.,1622
B16679,A563,None,"An address to His Majesty from the Common Council of the City of New Sarum, April 27, 1681",Salisbury (England). City Council.; Salisbury (England). City Council.,Printed for Walter Davis,London,Anti-Catholicism --  England --  Salisbury. -- Church and state --  England.,1681
B12652,None,None,"A Declaration of the Queenes Maiesties most gratious dealing with William Marsden, and Robert Anderton, seminarie priests, sithens the time of their iust condemnation, being conuicted according to the lawes, and of their obstinacie in refusing to acknowledge their duetie and alleageance to Her Maiestie, 1586",England and Wales. Sovereign (1558-1603 : Elizabeth I),By Cristopher Barker,Imprinted at London,"Marsden, W. E. --  (William Edward) -- Anderton, Robert. -- Jesuits --  England --  History --  16th century. -- Great Britain --  History --  Elizabeth, 1558-1603.",1618
B15582,None,None,[The hystorie of the seven wise maisters of Rome],Anonymous,T Purfoot,S l,No Keywords,1602
B15735,None,None,"The araignment of Iohn Selman, who was executed neere Charing-Crosse the 7. of Ianuary, 1611. for a fellony by him committed in the Kings Chappell at White-Hall vpon Christmas day last, in presence of the King and diuers of the nobility",Anonymous,Printed by W H all for Thomas Archer and are to be sold at his shop in Popes head Pallace,London,"Selman, John, d. 1612 --  Early works to 1800.",1612
B19380,C3227A,R225520,"A proclamation against vicious, debauch'd, and prophane persons. By the King.","England and Wales. Sovereign (1660-1685 : Charles II); England and Wales. Sovereign (1660-1685 : Charles II); Charles II, King of England, 1630-1685.",printed by Christopher Barker and John Bill printers to the Kings most Excellent Majesty,London,"Vices --  Early works to 1800. -- Great Britain --  History --  Charles II, 1660-1685 --  Early works to 1800.",1660
B18251,B5381,None,"The picture of Quakerism drawn to the life in two parts : the first, shewing the vanity of the Quakers pretence of their being the one, only Catholick Church of Christ, and that the apostolick order thereof, is re-established amongst them, and them only : also shewing that legal punishment is not persecution, whereby the Christian magistrate, of the English government, are cleared from the odious scandal of persecution charged on them by the Quakers : the second, containing, a brief history of the rise, growth and progress of Quakerism, being a modest correction of the general history of the Quakers wrot in Holland by Gerrard Croese / by Francis Bugg.","Bugg, Francis, 1640-1724?; Bugg, Francis, 1640-1724?",Printed for and are to be sold by W Keteleby and W Rogers,London,"Croese, Gerardus, 1642-1710. --  Historia Quakeriana. -- Society of Friends --  Controversial literature.",1697
B11385,None,None,"Wit without money A comedie, at it hath beene presented with good applause at the private house in Drurie Lane, by her Majesties Servants. Written by Francis Beaumount, and Iohn Flecher. Gent.","Fletcher, John, 1679-1625.; Fletcher, John, 1679-1625.; Beaumont, Francis, 1584-1616.",Printed by Thomas Cotes for Andrew Crooke and William Cooke,London,No Keywords,1640
B19973,C3514,R33283,By the King. A proclamation for the suppressing of seditious and treasonable books and pamphlets.,"England and Wales. Sovereign (1660-1685 : Charles II); England and Wales. Sovereign (1660-1685 : Charles II); Charles II, King of England, 1630-1685.",Printed by John Bill Thomas Newcomb and Henry Hills printers to the Kings most excellent Majesty,London,"Censorship --  England --  Early works to 1800. -- Great Britain --  Proclamations --  Early works to 1800. -- Great Britain --  History --  Charles II, 1660-1685 --  Early works to 1800.",1679
B15648,None,None,"The raising of them that are fallen A discourse very profitable and beneficial to all faithfull Christians dialoguewise, betwixt a knight and a gentleman· Set foorth for the benefit and good of all such people as are afflicted eyther in minde or conscience. Written by Thomas Sauile Gent? [sic]","Savile, Thomas, fl. 1595-1613.; Savile, Thomas, fl. 1595-1613.",Printed by R Blower for William Welby,At London,Christian life --  Early works to 1800.,1606
B12959,8862,None,"By the King. A proclamation declaring His Maiesties pleasure, concerning the forfeitures of recusants in the northerne parts of this kingdome.","England and Wales. Sovereign (1625-1649 : Charles I); England and Wales. Sovereign (1625-1649 : Charles I); Charles I, King of England, 1600-1649.",By Bonham Norton and Iohn Bill printers to the Kings most excellent Maiestie,Imprinted at London,"Catholics --  Legal status, laws, etc. --  England --  Early works to 1800.",1627
B10237,V478,R186015,"A Vindication of Her Grace, Mary Dutchess of Norfolk. Being a true account of the proceedings before the House of Lords, (from Jan. 7th. 1691. to Febr. 17th. following) upon His Grace the Duke of Norfolk's bill, entituled, An act to dissolve the marriage, &c. occasioned, by several libellous pamphlets lately published, and dispersed, under the same pretence and title. / [Publis]hed by the direction of Her Grace the Dutchess of Norfolk.","Norfolk, Mary Howard, Duchess of, 1659?-1705.; Norfolk, Henry Howard, Duke of, 1655-1701.; England and Wales. Parliament. House of Lords.",,London,"Norfolk, Mary Howard, --  Duchess of, 1659?-1705. -- Norfolk, Henry Howard, --  Duke of, 1655-1701. -- Trials (Adultery) --  England --  Early works to 1800. -- Trials (Divorce) --  England --  Early works to 1800.",1693
B12859,8703,S123812,By the King. A proclamation declaring His Maiesties grace to his subiects for their reliefe against publique grieuances.,"England and Wales. Sovereign (1603-1625 : James I); England and Wales. Sovereign (1603-1625 : James I); James I, King of England, 1566-1625.",by Bonham Norton and Iohn Bill printers to the Kings most Excellent Maiestie,Imprinted at London,Complaints (Administrative procedure) --  Law and legislation --  England --  Early works to 1800. -- Monopolies --  Law and legislation --  Great Britain --  Early works to 1800.,1623
B10080,S5426A,N65783,"An expedient to extricate one's self out of the guilt of schism, and enter effectually into a virtual catholick communion, without participation in any corruptions, notwithstanding any unreasonable terms of communion, which might otherwise keep him out. In a letter to a friend.","Stephens, Edward, d. 1706.; Stephens, Edward, d. 1706.",s n,S l,Church --  Unity --  Early works to 1800. -- Schism --  Early works to 1800.,1700
B13888,None,None,"Whereas some have given out that by the Act of Councell, which explaineth the Confession of Faith lately commanded to be sworn by his Majestie, to be understood of the Confession of Faith, as it was then professed and received ...","Hamilton, James Hamilton, Duke of, 1606-1649.; Hamilton, James Hamilton, Duke of, 1606-1649.",By Robert Young printer to the Kings most excellent Majestie Cum privilegio,Imprinted at Edinburgh,Church of Scotland --  History --  Early works to 1800. -- Episcopacy --  Early works to 1800.,1638
B11815,None,None,"A summary of the Bible vvherein the generall heads of the seuerall bookes thereof are so methodically set downe, as may be a helpe to the vnskilfull reader / by Robert Bruen ...","Bruen, Robert.; Bruen, Robert.",Printed by G P for John Budge and are to be sold at his shop at the Greene Dragon in Pauls Church yard,London,"Bible --  Criticism, interpretation, etc.",1623
B17350,A4315A,R225818,"A letter from Sir George Ayskew, Vice Admirall of Ireland, of a great and famous victory obtained by Col: Jones, in the utter routing, and defeating of the Marquesse of Ormond and his whole army..","Ayscue, George, Sir, fl. 1646-1671.; Ayscue, George, Sir, fl. 1646-1671.",Printed by Robert Ibbitson,London,"Ormonde, James Butler, --  Duke of, 1610-1688 --  Early works to 1800. -- England and Wales. --  Army --  Early works to 1800. -- Broadsides --  England --  London --  Early works to 1800. -- Great Britain --  History --  Civil War, 1642-1649 --  Early works to 1800. -- Great Britain --  History, Naval --  Stuarts, 1603-1714 --  Early works to 1800. -- Ireland --  History --  1625-1649 --  Early works to 1800.",1649
B19154,C2683,None,"By the King, His Majesties proclamation on the behalfe of Sir Ralph Hopton and his proceedings in the counties of Cornwall and Devon by virtue of His Majesties commission.","England and Wales. Sovereign (1625-1649 : Charles I); England and Wales. Sovereign (1625-1649 : Charles I); Charles I, King of England, 1600-1649.",by Leonard Lichfield,Printed at Oxford,"Great Britain --  History --  Civil War, 1642-1649. -- Great Britain --  Politics and government --  1642-1649.",1643
B18463,C420,None,A discourse representing the sufficient manifestation of the will of God to his church in all its several periods and dispensations by James Canaries.,"Canaries, James.; Canaries, James.",Printed by the heir of Andrew Anderson,Edinburgh,"Bible --  Evidences, authority, etc. -- Apologetics --  Early works to 1800. -- Apologetics --  History --  17th century.",1684
B14261,None,None,"Looke on me London I am an honest English-man, ripping vp the bowels of mischiefe, luring in thy sub-vrbs and precincts. Take heed the hangmans halter, and the beadles whip, will make the foole dance, and the knaue to skip.","Johnson, Richard, 1573-1659?; Johnson, Richard, 1573-1659?",Printed by N O kes for Thomas Archer and are to bee sold at his shop in Popes head Palace neere the Royall Exchange,London,Rogues and vagabonds --  Early works to 1800.,1613
B12731,8382,None,"Whereas Thomas Percy Gentleman, and some other his confederates, person knowen to be so vtterly corrupted with the superstition of the Romish religion ...","England and Wales. Sovereign (1603-1625 : James I); England and Wales. Sovereign (1603-1625 : James I); James I, King of England, 1566-1625.",By Robert Barker printer to the Kings most excellent Maiestie,Imprinted at London,"Percy, Thomas, 1560-1605 --  Early works to 1800. -- Gunpowder Plot, 1605 --  Early works to 1800.",1605
B14992,18507.76,S100652,"The ninth of September. 1622. Count Mansfields proceedings since the last battaile with the great misfortune which hath lately hapned to the Duke of Brunswicke VVith the great victory obtained by the Protestants in France, by those of the Towne of Mompeliers against the Kings forces, who fought to take the towne by treachery, but were most of them put to the sword. Also relating another skirmish, which happened betweene Count Mansfield and Don Cordua in the prouince of Henego, with the great sea fight betweene some of the Hollanders bound for the West Indies meeting with the Spaniards. Likewise a new and great slaughter made vpon Spinola his forces hefore [sic] Bergen vp Zome, by those of the towne: with the comming downe of Bethlem Gabors brother, and the Marquis of Iagersdorp into Silesia, to inuade the country. Lastly, the taking in of the citty of Spiers by the Bauarians, with their blocking vp of Heidelburgh, Frankendale, and Mainhem, in the Palatinate. ...",Anonymous,Printed by E A llde for Nicholas Bourne and Thomas Archer and are to bee solde at their shops at the Royall Exchange and Popes head Pallace,London,"Mansfeld, Peter Ernst, --  Graf von, 1580-1626 --  Early works to 1800. -- Thirty Years' War, 1618-1648 --  Early works to 1800.",1622
B19129,C2639,R213852,By the King. A proclamation for the venting and transporting of the cloth and wollen manufactures of this kingdome.,"England and Wales. Sovereign (1625-1649 : Charles I); England and Wales. Sovereign (1625-1649 : Charles I); Charles I, King of England, 1600-1649.",by Leonard Lichfield printed to the University,Printed at Oxford,Woolen goods industry --  Law and legislation --  England --  Early works to 1800.,1643
B12486,None,None,"Grampius gratulatius to his high and mightie monarch, King Charles. By William Douglas","Morton, William Douglas, Earl of, 1583 or 4-1648.; Morton, William Douglas, Earl of, 1583 or 4-1648.",Heirs of A Har,Edinburgh,"Charles --  I, --  King of England, 1600-1649 --  Early works to 1800.",1633
B15052,None,None,"An oration or speech appropriated vnto the most mightie and illustrious princes of Christendom Wherein the right and lavvfulnesse of the Netherlandish warre, against Philip King of Spain is approved and demonstrated. Composed by a Netherlandish gentleman, and faithfully translated out of divers languages into Dutch, and now Englished by Thomas Wood. According to the printed copie at Amsterdam, by Michael Collyne stationer, dwelling upon the water at the corner of the old Bridge street, anno 1608.","Verheiden, Jacob, fl. 1590.; Verheiden, Jacob, fl. 1590.; Verheiden, Willem, 1568-1596, attributed name.; Ofwod, Stephen.; Wood, Thomas, fl. 1615-1624.",Printed by the successors of Giles Thorp,Amsterdam,"Netherlands --  History --  Wars of Independence, 1556-1648 --  Early works to 1800.",1624
B14334,None,None,"An exposition vpon the Lords prayer Deliuered in certaine sermons, in the cathedrall church of S. Paul. By Henry King Archdeacon of Colchester, and residentiary of the same church.","King, Henry, 1592-1669.; King, Henry, 1592-1669.",Printed by Iohn Hauiland and are to be sold by Iohn Partridge in Pauls Church yard at the signe of the Sunne,London,"Lord's prayer --  Early works to 1800. -- Sermons, English --  17th century.",1628
B17378,B153,None,"Pilulæ antipudendagriæ, or, Venus's refuge whereby every one may secretly cure and preserve themselves from all venereal evils, being a secret never before published : also, the plain and true discovery of the French disease ...",B. P.,Printed for A Brooks,London,Syphilis --  Early works to 1800. -- Sexually transmitted diseases --  Early works to 1800.,1669
B12764,8416,None,"The effect of certaine branches of the statute made in anno xxxiij. Henrici viij. touching the maintenance of artillerie, and the punishment of such as vse vnlawfull games, very necessary to be put in execution.",England and Wales.; England and Wales.; England and Wales. Sovereign (1603-1625 : James I),By Robert Barker printer to the Kings most excellent Maiestie,Imprinted at London,Archery --  Law and legislation --  England --  Early works to 1800. -- Bow and arrow --  Law and legislation --  Early works to 1800. -- Games --  Law and legislation --  England --  Early works to 1800.,1608
B12664,None,None,"By the Queene. A proclamation against sundry abuses practised by diuers lewd & audacious persons falsly naming themselues messengers of her Maiesties Chamber, trauelling from place to place with writings counterfeited in forme of warrants as also against another sort of vagabond persons that carrie counterfeit pasports wherewith to begge and gather almes.","England and Wales. Sovereign (1558-1603 : Elizabeth I); England and Wales. Sovereign (1558-1603 : Elizabeth I); Elizabeth I, Queen of England, 1533-1603.",By the deputies of Christopher Barker printer to the Queenes most excellent Maiestie,Imprinted at London,Warrants (Law) --  England --  Early works to 1800. -- Impersonating an officer --  England --  Early works to 1800. -- Crime --  England --  Early works to 1800. -- Criminals --  England --  Early works to 1800.,1596
B17278,A4097A,R231983,"At Mr. Brett's, an apothecary, at the upper-end of Prescot-Street, in Goodmans-Fields, London, liveth a chirurgion, who infallibly cures all sorts of squint, or blear eyes, in a short time, without pain or danger, in either age of infancy, tho' of long continuance; ...","Brett, Mr.; Brett, Mr.",s n,London,"Advertising --  Medicine --  Early works to 1800. -- Eye --  Care and hygiene --  Early works to 1800. -- Eye --  Examination --  Early works to 1800. -- Medicine --  Formulae, receipts, prescriptions --  Early works to 1800. -- Physicians --  England --  Early works to 1800. -- Broadsides --  England --  17th century.",1700
B18894,C1919,R229742,"To the Parliament of the Common-wealth of England, Scotland, and Ireland. The brief remonstrance and humble petition of Richard Chambers merchant, late Alderman and Sheriffe of the City of London;.","Chambers, Richard, 1588?-1658.; Chambers, Richard, 1588?-1658.",s n,London,Taxation --  England --  Early works to 1800. -- Great Britain --  Politics and government --  1642-1649 --  Early works to 1800. -- Broadsides --  England --  17th century.,1654
B15398,None,None,"The vvatchman vvarning A sermon preached at Pauls Crosse the 26. of September, 1624. By William Procter, Master of Arts, and minister of Gods Word.","Procter, William.; Procter, William.",Printed by Augustine Mathevves and are to bee sold at the New Exchange,London,"Sermons, English --  17th century.",1625
B17454,B561,R6469,"The power of godlines [sic] both doctrinally and practically handled wherein the nature, comprehensiveness, parts and properties of a godly life are discovered by Scripture-evidence, and authority ... : whereunto are annexed distinct treatises 1. of the by that faithful servant of Christ, Mr. John Ball ... ; published by Simeon Ashe ...","Ball, John, 1585-1640.; Ball, John, 1585-1640.; Ashe, Simeon, d. 1662.",Printed by Abraham Miller for George Sawbridge,London,Lord's prayer --  Early works to 1800. -- Christian life --  Early works to 1800.,1657
B17305,A4102E,R232559,"At the sign of the Wheat-Sheaf in Bedford-Berry, (near Covent-Garden) up one pair of stairs, the back-door coming into Deans-alley, being very private, liveth a physitian, who has a method that cures the French disease in a more easie way than can be expected, ...",Anonymous,s n,London,Sexually transmitted diseases --  England --  Early works to 1800. -- Physicians --  England --  Early works to 1800. -- Advertising --  Medicine --  Early works to 1800. -- Broadsides --  England --  17th century.,1685
B12719,8365,None,"Whereas at the late rising of the first session of our Parliament, wee did prorogue the same vntill the seuenth day of February next, ...","England and Wales. Sovereign (1603-1625 : James I); England and Wales. Sovereign (1603-1625 : James I); James I, King of England, 1566-1625.",By Robert Barker printer to the Kings most Excellent Maiestie,Imprinted at London,Plague --  Early works to 1800.,1604
B19101,C2604,None,"By the King, a proclamation for the better government of the county of Glocester, and for the security of His Majesties good subjects there","England and Wales. Sovereign (1625-1649 : Charles I); England and Wales. Sovereign (1625-1649 : Charles I); Charles I, King of England, 1600-1649.",By Leonard Lichfield,Printed at Oxford,"Garrisons --  England --  Gloucestershire --  History. -- Proclamations --  Great Britain. -- Great Britain --  History, Military --  1603-1714. -- Great Britain --  Politics and government --  1642-1649.",1642
B13099,9047,S122971,"By the King. A proclamation prohibiting the importation of all sorts of glasse whatsoeuer, made in forreigne parts.","England and Wales. Sovereign (1625-1649 : Charles I); England and Wales. Sovereign (1625-1649 : Charles I); Charles I, King of England, 1600-1649.",By Robert Barker printer to the Kings most excellent Maiesty and by the assignes of Iohn Bill,Imprinted at London,"Mansell, Robert, --  Sir, 1573-1656. -- Glass --  Law and legislation --  England --  Early works to 1800. -- Import quotas --  Law and legislation --  Great Britain --  Early works to 1800.",1635
B13199,None,None,"The Kings Maiesties declaration to his subiects, concerning lawfull sports to be vsed","England and Wales. Sovereign (1603-1625 : James I); England and Wales. Sovereign (1603-1625 : James I); James I, King of England, 1566-1625.",Printed by Bonham Norton and Iohn Bill deputie printers for the Kings most excellent Maiestie,London,Sports --  Great Britain --  Law and legislation. -- Sunday legislation --  Great Britain --  Early works to 1800.,1618
B19001,C2364,None,"His Maiesties last declaration to all his loving subjects, especially the inhabitants of the citie of London shewing his royall intentions concerning the finall conclusion of these wars, and an agreement between himselfe and his high court of Parliament.","England and Wales. Sovereign (1625-1649 : Charles I); England and Wales. Sovereign (1625-1649 : Charles I); Charles I, King of England, 1600-1649.",Printed for Iohn Wilson,London,"Great Britain --  History --  Civil War, 1642-1649 --  Sources.",1643
B17895,B3109B,R214035,Directions for the golden purging spirit of scurvey-grass. Being only prepared by me Charles Blagrave physician.,"Blagrave, Charles.; Blagrave, Charles.",s n,London,"Medicine, Popular --  Early works to 1800. -- Medicine --  Formulae, receipts, prescriptions --  Early works to 1800. -- Broadsides --  England --  17th century.",1680
B10301,1838,S117411,"Eglurhad helaeth-lawn o'r Athrawaeth Gristnogavvl A gyfansodhwyd y tro cyntaf yn Italaeg, trwy waith yr Ardherchoccaf a'r Hybarchaf Gardinal Rhobert Bellarmin o Gymdeithas yr Iesu. Ag o'r Italaeg a gymreigwyd er budh Ysproydol i'r Cymru, drwy dhiwydrwydh a dyfal gymorth y penbefig canmoladwy V.R.","Bellarmino, Roberto Francesco Romolo, Saint, 1542-1621.; Bellarmino, Roberto Francesco Romolo, Saint, 1542-1621.; Salisbury, John, 1575-1625.",English College Press,Saint Omer,Catholic Church --  Catechisms --  Early works to 1800. -- Catholic Church --  Controversial literature --  Early works to 1800. -- Catholic Church --  Doctrines --  Early works to 1800.,1618
B11581,None,None,"The lamentations and holy mourninges of the prophet Ieremiah with a lamentable paraphrase and exhortation, meete euery way to be applyed vnto these our dayes: for the comforting of all the true faithfull children of God that are vnder the crosse and feele their miseries: and for the awaking of all those that haue no feeling of their miseries: not-with-standing the great calamities which haue fallen and still are like to fall vpon these our dayes. Published by Daniel Toussaine, and translated out of French into English, by Tho. Sto. gent.","Tossanus, Daniel, 1541-1602.; Tossanus, Daniel, 1541-1602.; Stocker, Thomas, fl. 1569-1592.",Printed by Iohn Windet for Humfrey Bate and are to be solde at his shop in Paternoster rowe at the signe of the Blacke Horse,At London,Bible. --  O.T. --  Lamentations --  Commentaries --  Early works to 1800.,1587
B11736,None,None,"The unreasonablnes of the separation made apparent, in an examination of, and answere to, certaine reasons of Maister Francis Johnson: whereby he laboureth to justifie his schisme from the church assemblies of England; By Maister VVilliam Bradshaw deceased. Together with a rejoinder, in defence of the said answere against the late reply of Maister Iohn Canne (a leader to a company of Brownists in Amsterdam) thereunto, by a freind [sic] of the deceased.","Bradshaw, William, 1571-1618.; Bradshaw, William, 1571-1618.",S n,Amsterdam,"Johnson, Francis, 1562-1618. --  Certayne reasons and arguments. -- Canne, John, d. 1657?. --  Necessitie of separation from the church of England. -- Brownists --  Early works to 1800.",1640
B12707,8351.3,S120191,"To the reuerend fathers in God, and our trustie and well beloued, the bishops assembled at the Conuocation. Iames. Right reuerend fathers in God, and right trustie and well beloued, we greet you well ...","England and Wales. Sovereign (1603-1625 : James I); England and Wales. Sovereign (1603-1625 : James I); James I, King of England, 1566-1625.",s n,London,Church of England --  Bishops --  Early works to 1800. -- Geneva (Switzerland) --  History --  1536-1603 --  Early works to 1800.,1604
B14326,None,None,"Kemps nine daies vvonder Performed in a daunce from London to Norwich. Containing the pleasure, paines and kinde entertainment of William Kemp betweene London and that citty in his late morrice. Wherein is somewhat set downe worth note; to reprooue the slaunders spred of him: many things merry, nothing hurtfull. Written by himselfe to satisfie his friends.","Kemp, William, fl. 1600.; Kemp, William, fl. 1600.",Printed by E A llde for Nicholas Ling and are to be solde at his shop at the west doore of Saint Paules Church,London,Morris dance --  Early works to 1800.,1600
B15140,None,None,"Lord have mercy upon us This is the humble petition of England unto Alm[ig]hty God, meekely imploring his divine bounty for the cessation of this mortality of pestilence now raigning amongst us: vvith a lamentable list of deaths triumphs in the weekly burials of the city of London, and the parishes adjacent to the same. M.P.",Anonymous,For Thomas Lambert at the signe of the Hors shoo in Smithfield,Printed at London,"Plague --  England --  London --  Early works to 1800. -- Ballads, English --  17th century.",1636
