id,stc,estc,title,author,publisher,pubplace,keywords,date
A56199,P4056,R7561,"Romes master-peece, or, The grand conspiracy of the Pope and his iesuited instruments, to extirpate the Protestant religion, re-establish popery, subvert lawes, liberties, peace, parliaments, by kindling a civill war in Scotland, and all His Majesties realmes, and to poyson the King himselfe in case hee comply not with them in these their execrable designes revealed out of conscience to Andreas ab Habernfeld, by an agent sent from Rome into England, by Cardinall Barbarino, as an assistant to con the Popes late nuncio, to prosecute this most execrable plot, (in which he persisted a principall actor severall yeares) who discovered it to Sir William Boswell His Majesties agent at the Hague, 6 Sept. 1640. he, under an oath of secrecie, to the Arch-bishop of Canterbury (among whose papers it was casually found by Master Pyrnne, May, 31. 1643) who communicated it to the King, as the greatest businesse that ever was put to him / published by authority of Parliament by William Prynne ...","Prynne, William, 1600-1669.; Prynne, William, 1600-1669.; Habervešl z Habernfeldu, Ondřej.; Boswell, William, Sir, d. 1649.; Laud, William, 1573-1645.",For Michael Sparke Senior,Printed at London,"Charles --  I, --  King of England, 1600-1649. -- Catholic Church --  Great Britain --  Controversial literature. -- Great Britain --  History --  Civil War, 1642-1649.",1644
A53732,O815,R13410,"The true nature of a Gospel church and its government ... by the late pious and learned minister of the Gospel, John Owen ...","Owen, John, 1616-1683.; Owen, John, 1616-1683.",Printed for William Marshall,London,Church polity. -- Congregational churches --  Discipline.,1689
A52205,M969,R30051,"At a general court held at Boston May the 3d, 1676 by the court, Edward Rawson, secretary.","Massachusetts. General Court.; Massachusetts. General Court.; Rawson, Edward, 1615-1693.",Printed by Samuel Green,Cambridge Mass,"King Philip's War, 1675-1676. -- Massachusetts --  History --  Colonial period, ca. 1600-1775 --  Sources.",1676
A57148,R1268,R15341,"The misery of a deserted people opened in a sermon preached at Pauls before the Lord Major, aldermen, and Common-Councel, Decemb. 2, 1659, being a day of solemn humiliation by them appointed / by Edward Reynolds ...","Reynolds, Edward, 1599-1676.; Reynolds, Edward, 1599-1676.",Printed by Tho Ratcliffe for George Thomason,London,"Church of England --  Sermons. -- Bible. --  O.T. --  Hosea IX, 12 --  Sermons. -- Sermons, English --  17th century.",1659
A56099,P3849,R22811,The Protestants' doom in popish times,"Bull, George, 1634-1710.",s n,London,Protestantism. -- Great Britain --  History --  1660-1714.,1689
A54840,P2181A,R218982,"An effectual prescription against the anguish of all diseases and against all other afflictions to which the nature of man is subject. Penn'd, and publish'd, and approv'd, from the author's experience of it: but more especially from the experience of very many much greater and better men, the latchet of whose shoes he is not worthy to untie.","Pierce, Thomas, 1622-1691.; Pierce, Thomas, 1622-1691.",printed by Leon Lichfield for Samuel Clark bookseller,Oxford,"Christian life --  Quotations, maxims, &c. --  Early works to 1800.",1691
A52454,N1291,R5340,"Northampton in flames, or, Poem on the dreadful fire that happened there on Monday the 20th Septemb. 1675.",Anonymous,Printed for William Cademan,London,Fire --  England --  Northampton --  History --  17th century. -- Broadsides --  England --  London --  17th century,1675
A58813,S2067,R14440,"A sermon preached before the Right Honourable the Lord Mayor, and Court of Aldermen, at the Guild-Hall Chappel, the 16th of December, 1683 by John Scott ...","Scott, John, 1639-1695.; Scott, John, 1639-1695.",Printed by Ralph Holt for Robert Horn and Walter Kettilby,London,"Bible. --  O.T. --  Proverbs XXIV, 21 --  Sermons. -- Sermons, English --  17th century.",1684
A50052,L987,R11454,"Choice observations of all the kings of England from the Saxons to the death of King Charles the First collected out of the best Latine and English writers, who have treated of that argument / by Edward Leigh ...","Leigh, Edward, 1602-1671.; Leigh, Edward, 1602-1671.",Printed for Joseph Cranford,London,Great Britain --  Kings and rulers.,1661
A59460,S2881,R11617,A true widow a comedy acted by the Duke's servants / written by Tho. Shadwell.,"Shadwell, Thomas, 1642?-1692.; Shadwell, Thomas, 1642?-1692.; Dryden, John, 1631-1700.",Printed for Benjamin Tooke,London,No Keywords,1679
A52529,N141,R3401,"The names of the Lords spiritual and temporal who deserted, (not protested) against the vote in the House of Peers, the sixth instant, against the word abducated, and the throne vacant, in the same method as they entred their names in the journal book",England and Wales. Parliament. House of Lords.; England and Wales. Parliament. House of Lords.,Printed for J Newton,London,England and Wales. --  Parliament. --  House of Lords. -- Great Britain --  Politics and government --  1660-1714 -- Broadsides,1689
A56353,P4295A,R203308,"The speech or declaration of John Pymm, Esquire, to the Lords of the upper House, upon the delivery of the Articles of the Commons assembled in Parliament, against VVilliam Laud, Archbishop of Canterbury, in maintenance of their accusation, whereby he stands charged of high treason. Together with a true copie of the said Articles","Pym, John, 1584-1643.; Pym, John, 1584-1643.; Glover, George, b. ca. 1618, engraver.; Bower, Edward, ,artist.; England and Wales. Parliament. House of Lords.",printed for Ralph Mabb,London,"Laud, William, 1573-1645.",1641
A59560,S2988,R7068,"A sermon preached at White-hall, in Lent on Friday, March 20, 1684/5 / by John Sharp ...","Sharp, John, 1645-1714.; Sharp, John, 1645-1714.",Printed for Walter Kettilby,London,"Bible. --  N.T. --  Luke XVI, 31 --  Sermons. -- Lenten sermons. -- Sermons, English --  17th century.",1685
A58057,R261,R9242,Monsieur Rapin's Comparison of Thucydides and Livy translated into English.,"Rapin, René, 1621-1687.; Rapin, René, 1621-1687.; Taylor, Thomas, 1669 or 70-1735.",Printed by L Lichfield for Anthony Peisley,Oxford,"Thucydides. -- Livy. -- Literature, Comparative --  Greek and Latin. -- Literature, Comparative --  Latin and Greek.",1694
A59231,S2578,R214763,The method to arrive at satisfaction in religion.,"Sergeant, John, 1622-1707.; Sergeant, John, 1622-1707.; N. N.",s n,London,Christian life --  Early works to 1800.,1671
A56253,P4177,R20986,An introduction to the history of the principal kingdoms and states of Europe by Samuel Puffendorf ... ; made English from the original.,"Pufendorf, Samuel, Freiherr von, 1632-1694.; Pufendorf, Samuel, Freiherr von, 1632-1694.; Crull, J. (Jodocus), d. 1713?",Printed for M Gilliflower and T Newborough,London,Europe --  History.,1695
A57764,R2097,R1276,"The witch of Edmonton a known true story / composed into a tragi-comedy by divers well-esteemed poets, William Rowley, Thomas Dekker, John Ford, &c.","Rowley, William, 1585?-1642?; Rowley, William, 1585?-1642?; Dekker, Thomas, ca. 1572-1632.; Ford, John, 1586-ca. 1640.",Printed by J Cottrel for Edward Blackmore,London,No Keywords,1658
A50916,M2134,R17896,"Of reformation touching chvrch-discipline in England, and the cavses that hitherto have hindred it two bookes, written to a freind [sic]","Milton, John, 1608-1674.; Milton, John, 1608-1674.",Printed for Thomas Underhill,London,Smectymnuus. -- Church of England --  Discipline. -- Great Britain --  Religion --  17th century.,1641
A52378,N1205D,R43485,"The Noble fisher-man, or, Robin Hood's preferment shewing how he won a prize on the sea, and how he gave one half to his dame, and the other to the building of alms-houses : tune of, In summer time.",Anonymous,Printed for F Coles T Vere J Wright and J Clarke,London,"Ballads, English --  17th century. -- Broadsides --  London (England) --  17th century.",1674
A59240,S2586,R34236,"Raillery defeated by calm reason, or, The new Cartesian method of arguing and answering expos'd in a letter to all lovers of science, candor and civility / by J.S.","Sergeant, John, 1622-1707.; Sergeant, John, 1622-1707.",Printed for D Brown and A Roper,London,Catholic Church --  Apologetic works.,1699
A58291,R611,R17222,The recantation and hvmble svbmission of two ancient prelates of the kingdome of Scotland subscribed by their own hands and sent to the generall assemblie : as also the act of the said assemblie condemning episcopacy and other abuses which are contrary to the Word of God and the laws of this church and kingdome.,"Lindsay, Alexander, ca. 1561-1639.; Lindsay, Alexander, ca. 1561-1639.; Grahame, George.; Church of Scotland. General Assembly.",s n,Edinburgh,Episcopacy --  Early works to 1800.,1641
A50967,M2195,R10242,"The minister's reasons for his not reading the kings declaration, friendly debated by a dissenter.",Dissenter.; Dissenter.,Printed by G Larkin,London,"Dissenters, Religious --  England. -- Church and state --  England. -- Great Britain --  Religion --  17th century.",1688
A56195,P4048,R7507,"A rational account why some of His Majesties Protestant subjects do not conform to some exuberances in, and ceremonial appurtenances to the Common prayer published for the instruction of the ignorant, satisfaction of all contenders, and the churches union in Gods publick worship.","Prynne, William, 1600-1669.; Prynne, William, 1600-1669.; Stucki, Johann Wilhelm, d. 1607. Antiquitatum convivialum. Liber 2, cap. 26, De vestitu conviviali.",s n,London,Church of England. --  Book of common prayer. -- Church of England --  Customs and practices.,1673
A59340,S2715,R12784,"Remarks on Algernoon Sidney's paper, delivered to the sherriffs at his execution","Settle, Elkanah, 1648-1724.; Settle, Elkanah, 1648-1724.",Printed for W C and are to be sold by W Davis,London,"Sidney, Algernon, 1622-1683. -- Treason --  England.",1683
A59411,S2836,R18450,Bury-fair a comedy ... / written by Tho. Shadwell ...,"Shadwell, Thomas, 1642?-1692.; Shadwell, Thomas, 1642?-1692.",Printed for James Knapton,London,No Keywords,1689
A50867,M2075,R548,"An account of Mr. Lock's religion, out of his own writings, and in his own words together with some observations upon it, and a twofold appendix : I. a specimen of Mr. Lock's way of answering authors ..., II. a brief enquiry whether Socinianism be justly charged upon Mr. Lock.","Milner, John, 1628-1702.; Milner, John, 1628-1702.; Locke, John, 1632-1704. Selections. 1700.",Printed and sold by J Nutt,London,"Locke, John, 1632-1704. -- Socinianism --  Early works to 1800.",1700
A52209,M99,R24004,"The Queens closet opened incomparable secrets in physick, chyrurgery, preserving, and candying &c. which were presented unto the queen / by the most experienced persons of the times, many whereof were had in esteem when she pleased to descend to private recreations.",W. M.,Printed for Nath Brooke,London,"Recipes. -- Medicine, Popular. -- Cookery --  Early works to 1800.",1659
A52558,N1440B,R222314,The plaintiffs case upon an appeal brought in the House of Lords against,"Noy, William, Captain.; Noy, William, Captain.; Fortescue, Peter, Sir, 1620 or 21-1685.",s n,London,Trusts and trustees --  Cases --  Early works to 1800.,1680
A50294,M132,R16625,"Machiavil's advice to his son newly translated out of Italian into English verse by R. L., Esq.","Machiavelli, Niccolò, 1469-1527.; Machiavelli, Niccolò, 1469-1527.; L'Estrange, Roger, Sir, 1616-1704.",Printed for T Burrel,London,Young men --  Conduct of life.,1681
A50772,M1950,R16684,"The robbing and spoiling of Jacob and Israel considered and bewailed, in a sermon preached at Westminster before the Honourable House of Commons, at the late solemn fast, Nov. 29, 1643 / by William Mevve ...","Mewe, William, ca. 1603-1669.; Mewe, William, ca. 1603-1669.",For Christopher Meredith,Printed at London,"Fast-day sermons. -- Sermons, English.",1643
A50023,L958,R18013,"Man without passion, or, The wife stoick, according to the sentiments of Seneca written originally in French, by ... Anthony Le Grand ; Englished by G.R.","Le Grand, Antoine, d. 1699.; Le Grand, Antoine, d. 1699.; G. R.",Printed for C Harper and J Amery,London,Emotions.,1675
A54759,S2671_CANCELLED,R23102,"The character of a popish successour compleat in defence of the first part, against two answers, one written by Mr. L'Estrange, called The papist in masquerade, &c., and another by an unknown hand.","Phillips, John, 1631-1706.; Phillips, John, 1631-1706.",Printed for J Graves,London,"Settle, Elkanah, 1648-1724. --  Character of a popish successour. -- L'Estrange, Roger, --  Sir, 1616-1704. --  Character of a papist in masquerade. -- Great Britain --  Kings and rulers --  Succession.",1681
A50672,M181,R19878,"A moral paradox maintaining, that it is much easier to be vertuous then vitious / by Sir George Mackeinzie.","Mackenzie, George, Sir, 1636-1691.; Mackenzie, George, Sir, 1636-1691.",Printed for Robert Broun,Edinburgh,Virtue.,1667
A52692,N283,R26866,"The Grand impostor examined, or, The life, tryal and examination of James Nayler the seduced and seducing Quaker : with the manner of his riding into Bristol.",Anonymous,Printed for Henry Brome,London,"Naylor, James, 1617?-1660. -- Society of Friends --  Controversial literature.",1656
A52425,N1255,R10820,"A murnival of knaves, or, Whiggism plainly display'd, and (if not grown shameless) burlesqu't out of countenance","Norris, John, 1657-1711.; Norris, John, 1657-1711.",Printed for James Norris,London,"Shaftesbury, Anthony Ashley Cooper, --  Earl of, 1621-1683. -- Oates, Titus, 1649-1705. -- Bethel, Slingsby, 1617-1697. -- Player, Thomas, --  Sir, d. 1686. -- Whig Party (Great Britain) --  Controversial literature. -- Political satire, English --  Early works to 1800.",1683
A52887,N572,R180893,"A New ballad shewing how a Prince of England loved the Kings daughter of France and how the Prince was disasterously slain, and how the aforesaid Princess was afterwards married to a forester : the tune is Crimson velvet.",Anonymous,Printed for F Coles T Vore and J Wright,London,"Ballads, English.",1690
A53856,O939A,R214702,"Octob: 21. 1667. Prizes of wines set and appointed by the Vice-Chancellor of the University of Oxford, according to which they are to be sold rateably in all measures. ...","University of Oxford.; University of Oxford.; Fell, John, 1625-1686.",by William Hall,Oxford,Wine --  Prices --  Early works to 1800.,1667
A54175,P1322,R15259,"A letter of love to the young-convinced of that blessed everlasting way of truth and righteousness, now testified unto by the people of the Lord (called Quakers) of what sex, age and ranck soever, in the nations of England, Ireland and Scotland, with the isles abroad, but more particularly those of that great city of London : spiritual refreshments, holy courage and perfect victory from God the Father, and the Lord Jesus Christ, amen.","Penn, William, 1644-1718.; Penn, William, 1644-1718.",s n,London,No Keywords,1669
A52987,N764,R18566,A new song of a new wonder in the north,Anonymous,Printed for S D,London,Broadsides --  England --  London --  17th century,1688
A55542,P3051,R23302,"The imposture defeated, or, A trick to cheat the devil a comedy, as it was acted by His Majesties servants, at the Theatre in Drury-lane.","Powell, George, 1658?-1714.; Powell, George, 1658?-1714.",Printed for Richard Wellington,London,No Keywords,1698
A54075,P1219,R14864,"The way of life and death made manifest and set before men whereby the many paths of death are impleaded, and the one path of life propounded and pleaded for in some positions concerning the apostacy from the Christian spirit and life, with some principles guiding out of it : as also in answers to some objections whereby the simplicity in some may be entangled : held forth in tender good will both Papists and Protestants who have generally erred from the faith for these many generations, since the dayes of the apostles, and with that which they have erred from are they comprehended / by Isac Pennington the younger.","Penington, Isaac, 1616-1679.; Penington, Isaac, 1616-1679.; Fox, George, 1624-1691. Cause of all error.; Burrough, Edward, 1634-1662. Here follows the testimony concerning the estate of the true church.",Printed by J M for Lodowick Lloyd,London,Society of Friends --  Doctrines.,1658
A54647,P1961,R36673,The epistles of Phalaris translated into English from the original Greek by S. Whately ... ; to which is added Sir W. Temple's Character of the epistles of Phalaris ; together with an appendix of some other epistles lately discovered in a French ms.,"Phalaris, Tyrant of Agrigentum, 6th cent. B.C.; Phalaris, Tyrant of Agrigentum, 6th cent. B.C.; Whately, Stephen.; Temple, William, Sir, 1628-1699.",Printed by Fr Leach for the author,London,No Keywords,1699
A55421,P2906,R8617,"The Catholic ballad, or, An invitation to popery upon considerable grounds and reasons.","Pope, Walter, d. 1714.; Pope, Walter, d. 1714.",Printed for Henry Brome,London,Catholic Church --  Controversial literature.,1674
A52446,N1285,R5860,A narrative of some passages in or relating to the Long Parliament by a person of honor.,"North, Dudley North, Baron, 1602-1677.; North, Dudley North, Baron, 1602-1677.",Printed for Robert Pawlet,London,England and Wales. --  Parliament. -- Great Britain --  Politics and government --  1642-1660.,1670
A55883,P3485A_VARIANT,R35125,The Prince of Orange vvelcome to London to the tune of The two English travellers.,Anonymous,Printed for G J,London,"William --  III, --  King of England, 1650-1702 --  Poetry. -- Ballads, English.",1688
A53720,O793,R16093,"Pneumatologia, or, A discourse concerning the Holy Spirit wherein an account is given of his name, nature, personality, dispensation, operations, and effects : his whole work in the old and new creation is explained, the doctrine concering it vindicated from oppositions and reproaches : the nature also and necessity of Gospel-holiness the difference between grace and morality, or a spiritual life unto God in evangelical obedience and a course of moral vertues, are stated and declared / by John Owen ...","Owen, John, 1616-1683.; Owen, John, 1616-1683.",Printed by F Darby for Nathaniel Ponder,London,Holy Spirit --  Early works to 1800.,1676
A52217,N1005A,R43479,"News from the coast of Spain, Feb. 13 a true relation of a brisk and bloody encounter which happened upon the 13th of February, between the Tyger frigot, Captain Harman, commander, and the Schaherleas of Holland, vice-admiral of young Evertson's squadron, Pasqual DeWit, captain, near Cadize in Spain ... : tune of, Digby's farewell.",Anonymous,Printed for F Coles T Vere J Wright J Clarke,London,"Tyger (Ship) --  Poetry. -- Great Britain --  History, Naval --  Stuarts, 1603-1714 --  Poetry. -- Broadsides --  London (England) --  17th century.",1674
A54952,P2320,R18456,"An epistolary poem to N. Tate, Esquire, and poet laureat to His Majesty, occasioned by the taking of Namur by Mr. Pittis.","Pittis, William, 1674-1724.; Pittis, William, 1674-1724.; Tate, Nahum, 1652-1715.",Printed for R Baldwin,London,"Namur (Belgium) --  History --  Siege, 1695 --  Poetry.",1696
A50711,M1859,R43448,"The Merry discourse between two lovers, or, The Joyful meeting betwixt John and Betty ... to a new tune, or Dighby's farewell.",Anonymous,Printed for John Clark,London,"Ballads, English --  17th century. -- Broadsides --  London (England) --  17th century.",1680
A51226,M2551,R20154,"Of the vvisdom and goodness of Providence two sermons preached before the Queen, at White-Hall, on August 17, 24, MDCXC / by John Moore ...","Moore, John, 1646-1714.; Moore, John, 1646-1714.",Printed for W Rogers,London,"Bible. --  O.T. --  Proverbs III, 6 --  Sermons. -- Sermons, English --  17th century. -- Providence and government of God --  Sermons.",1690
A57963,R2373,R28117,"Christ dying and drawing sinners to himself, or, A survey of our Saviour in his soule-suffering, his lovelynesse in his death, and the efficacie thereof in which some cases of soule-trouble in weeke beleevers ... are opened ... delivered in sermons on the Evangel according to S. John Chap. XII, vers. 27, 28, 29, 30, 31, 32, 33 ... / by Samuel Rutherford.","Rutherford, Samuel, 1600?-1661.; Rutherford, Samuel, 1600?-1661.",Printed by J D for Andrew Crooke,London,"Bible. --  N.T. --  John XII, 27-33 --  Sermons. -- Sermons, English --  17th century.",1647
A57863,R2230,R17802,Two sermons preached at the meeting of the council of George Heriot's hospital at Edinburgh,"Rule, Gilbert, 1629?-1701.; Rule, Gilbert, 1629?-1701.",Printed by George Mosman,Edinburgh,"Sermons, Scottish --  17th century.",1695
A51477,M2922,R28837,"The most strange and wonderful predictions of Cleombrotus, an heathen Jew prophesied in the year one thousand two hundred seventy and two, upon the reigns of twenty nine kings of England, from Edward the first to Charles the fifth, one thousand seven hundred ninety nine : found in the College of Wittenburgh in Germany.",Cleombrotus.; Cleombrotus.,Printed for Langley Curtis,London,Prophecies --  Early works to 1800. -- Great Britain --  History --  Prophecies.,1679
A52999,N780,R40048,"A new systeme of the Apocalypse, or, Plain and methodical illustrations of all the visions in the Revelation of St. Iohn written by a French minister in the year 1685. and finisht but two days before the dragoons plunderd him of all, except this treatise ; to which is added, this author's Defence of his illustrations, concerning the non-effusion of the vials, in answer to Mr. Jurieu ; faithfully Englished.",French minister.; French minister.,s n,London printed,"Jurieu, Pierre, 1637-1713. --  Accomplissement des prophéties. -- Bible. --  N.T. --  Revelation --  Criticism, interpretation, etc. -- Theology, Doctrinal.",1688
A59323,S2696A,R37370,"The life and death of Major Clancie, the grandest cheat of this age wherein is set forth many of his villanous projects (real matter of fact) both in England, Ireland, France, Spain and Italy, at last was executed at Tyburn : the reading of which will give the reader great satisfaction.","Settle, Elkanah, 1648-1724.; Settle, Elkanah, 1648-1724.",Printed by D Mallet and are to be sold at his house,London,"Clancie, Dennis. -- Swindlers and swindling.",1680
A59472,S2892,R21267,"An inquiry concerning virtue in two discourses, viz., I. of virtue and the belief of a deity, II. of the obligations to virtue.","Shaftesbury, Anthony Ashley Cooper, Earl of, 1671-1713.; Shaftesbury, Anthony Ashley Cooper, Earl of, 1671-1713.",Printed for A Bell E Castle and S Buckley,London,Virtue --  Early works to 1800. -- Religion --  Early works to 1800. -- Vice --  Early works to 1800.,1699
A55409,P2877,R30114,"Poor Robins character of a Dutch-man as also his predictions on the affairs of the United Provinces of Holland, together with a brief epitomy of the ingratitude of the Dutch, and the English at Amboyna, Polaroon and other islands in the East Indies.","Poor Robin.; Poor Robin.; Winstanley, William, 1628?-1698.",Printed for Benjamin Harris,London,"Great Britain --  History --  Charles II, 1660-1685. -- Great Britain --  Foreign relations --  Netherlands. -- Netherlands --  Foreign relations --  Great Britain.",1672
A51422,M284,R10838,The loving enemies a comedy : as it was acted at His Highness the Duke of York's Theatre / written by L. Maidwell.,"Maidwell, Lewis, 1650-1715.; Maidwell, Lewis, 1650-1715.; Shadwell, Thomas, 1642?-1692. Virtuoso.",Printed for John Guy,London,No Keywords,1680
A51373,M2755,R217804,"Proposals by William Morgan His Majesties cosmographer, for vending Mr. Ogilby's works in a standing lottery to enable him to finish Britannia, with the second part of Asia, and Europe. By His Majesties authority under the Great Seal, &c.","Morgan, William.; Morgan, William.",s n,London,"Ogilby, John, 1600-1676 --  Early works to 1800. -- Lotteries --  England --  Early works to 1800. -- Great Britain --  History --  Restoration, 1660-1688 --  Early works to 1800.",1677
